56.023217.2f,95.484760.2f,120.339613.2f,56.304693.2f,106.190338.2f,11.878334.2f,99.869119.2f,54.296089.2f,80.647574.2f,62.359931.2f,9.709006.2f,53.758275.2f,69.912835.2f,51.553628.2f,23.353314.2f,104.274544.2f,41.183348.2f,8.671040.2f,85.391098.2f,90.052435.2f,82.455320.2f,60.334014.2f,95.951705.2f,107.005360.2f,95.940253.2f,85.877425.2f,6.158922.2f,30.538921.2f,17.768624.2f,90.037466.2f,107.837570.2f,64.029802.2f,73.939086.2f,88.044674.2f,34.660309.2f,79.602627.2f,93.998243.2f,51.943621.2f,89.787164.2f,46.917049.2f
85.027240.2f,58.359528.2f,84.476491.2f,89.772906.2f,76.552177.2f,71.565607.2f,99.623483.2f,51.656917.2f,99.967328.2f,40.884771.2f,74.185010.2f,24.914699.2f,73.884529.2f,45.971776.2f,59.577719.2f,66.164515.2f,94.637440.2f,79.725544.2f,103.634061.2f,73.447494.2f,4.807793.2f,64.586445.2f,113.088153.2f,81.510467.2f,127.537364.2f,95.461815.2f,74.899813.2f,92.503217.2f,93.521286.2f,45.596094.2f,74.052971.2f,109.424433.2f,88.115135.2f,100.291800.2f,91.409973.2f,47.788142.2f,123.834002.2f,95.564053.2f,49.822319.2f,91.469200.2f
21.848774.2f,44.067163.2f,64.950505.2f,27.060393.2f,50.450787.2f,45.169966.2f,45.804049.2f,13.123680.2f,36.416578.2f,24.449288.2f,47.448550.2f,46.898048.2f,14.061887.2f,19.675311.2f,36.619364.2f,51.379562.2f,40.976910.2f,51.027028.2f,40.643626.2f,33.258682.2f,69.187422.2f,3.364967.2f,51.110530.2f,50.455602.2f,63.081299.2f,35.199059.2f,50.884510.2f,46.289625.2f,60.413420.2f,44.455876.2f,52.993104.2f,47.490188.2f,25.014838.2f,39.243266.2f,41.755447.2f,31.818598.2f,59.472712.2f,35.699799.2f,41.713322.2f,33.555256.2f
60.347213.2f,12.159339.2f,20.630510.2f,65.022431.2f,7.161056.2f,87.969687.2f,38.825191.2f,45.593788.2f,55.334095.2f,41.395321.2f,90.536625.2f,67.871525.2f,37.106285.2f,49.745382.2f,77.087241.2f,9.968565.2f,83.913393.2f,94.737555.2f,56.075270.2f,14.881166.2f,72.752493.2f,41.379839.2f,60.516499.2f,11.501595.2f,81.682727.2f,44.862623.2f,93.687776.2f,90.670391.2f,104.956942.2f,24.901170.2f,8.313171.2f,82.877477.2f,46.936552.2f,49.312929.2f,85.776189.2f,24.562608.2f,77.708554.2f,75.523346.2f,20.268256.2f,75.208502.2f
53.635147.2f,19.395149.2f,25.349839.2f,58.060974.2f,11.023756.2f,84.840437.2f,30.187640.2f,43.594064.2f,46.777313.2f,41.954022.2f,87.276925.2f,69.693522.2f,30.620689.2f,48.688647.2f,74.748305.2f,18.824111.2f,77.749572.2f,91.131563.2f,47.342328.2f,7.389338.2f,77.829078.2f,36.862784.2f,51.658070.2f,10.310781.2f,72.857157.2f,36.123621.2f,90.583946.2f,85.252679.2f,100.567973.2f,31.154943.2f,15.227158.2f,75.167632.2f,38.951161.2f,40.507134.2f,80.111497.2f,27.311827.2f,68.889210.2f,68.653123.2f,26.187918.2f,68.766440.2f
21.502790.2f,79.812591.2f,98.836847.2f,19.471684.2f,84.355689.2f,30.726310.2f,67.081369.2f,42.757829.2f,44.155252.2f,55.411156.2f,30.838144.2f,65.321761.2f,42.951272.2f,45.394736.2f,34.237372.2f,86.816811.2f,5.840030.2f,30.217882.2f,48.645565.2f,66.131138.2f,93.669195.2f,38.731598.2f,58.584422.2f,83.150966.2f,57.098431.2f,51.779326.2f,34.101096.2f,12.635861.2f,31.858456.2f,79.707642.2f,87.573230.2f,26.016086.2f,40.558018.2f,52.722070.2f,6.866645.2f,67.164911.2f,55.158415.2f,13.094065.2f,77.322519.2f,8.227548.2f
57.116596.2f,47.366200.2f,75.162362.2f,61.762534.2f,63.557748.2f,48.039674.2f,77.588984.2f,24.406623.2f,73.746731.2f,16.768449.2f,50.867080.2f,11.640201.2f,48.584789.2f,18.141940.2f,35.151285.2f,56.598547.2f,66.962451.2f,56.396341.2f,77.760010.2f,54.452178.2f,32.911530.2f,38.086700.2f,87.820714.2f,67.042538.2f,100.572096.2f,70.766088.2f,52.494617.2f,65.876941.2f,69.949725.2f,37.564668.2f,62.890981.2f,81.301961.2f,62.056002.2f,75.339748.2f,64.186844.2f,31.869803.2f,96.992633.2f,67.441493.2f,39.384843.2f,63.400637.2f
35.210329.2f,84.688237.2f,90.836766.2f,31.797499.2f,78.955320.2f,76.481134.2f,44.678664.2f,67.121383.2f,22.365019.2f,78.278661.2f,76.911363.2f,99.677113.2f,47.172304.2f,73.228117.2f,76.745849.2f,87.451548.2f,44.524756.2f,76.455405.2f,21.823165.2f,62.976384.2f,123.304299.2f,54.358370.2f,23.030408.2f,74.690762.2f,10.859445.2f,32.942672.2f,80.277215.2f,56.224762.2f,75.884026.2f,91.328192.2f,83.868095.2f,22.891538.2f,32.858045.2f,29.091167.2f,50.995687.2f,79.943840.2f,9.278157.2f,33.175410.2f,87.002383.2f,38.306980.2f
42.040255.2f,82.973806.2f,107.001150.2f,42.762324.2f,92.705768.2f,3.776913.2f,85.494775.2f,41.545699.2f,66.713639.2f,51.013892.2f,4.700763.2f,48.336254.2f,55.611630.2f,39.858224.2f,13.802155.2f,91.519414.2f,30.598265.2f,8.438246.2f,71.486047.2f,76.162625.2f,77.852952.2f,46.312545.2f,82.167855.2f,93.242267.2f,83.604105.2f,71.589901.2f,8.352148.2f,22.415574.2f,21.185793.2f,78.617982.2f,94.615020.2f,52.925100.2f,59.646632.2f,73.872407.2f,24.556199.2f,67.492108.2f,81.384846.2f,39.716158.2f,77.867970.2f,34.489042.2f
7.157769.2f,68.228310.2f,85.482521.2f,6.439525.2f,71.111554.2f,39.898971.2f,52.805848.2f,35.579699.2f,30.838378.2f,48.330412.2f,40.859870.2f,64.188656.2f,29.547762.2f,40.065720.2f,38.901141.2f,74.565519.2f,17.691631.2f,41.723081.2f,35.522760.2f,52.756345.2f,90.546137.2f,27.708063.2f,45.990121.2f,69.521662.2f,48.509062.2f,37.618132.2f,44.445716.2f,26.963954.2f,45.681201.2f,69.757553.2f,74.624804.2f,23.646489.2f,26.237430.2f,38.893906.2f,21.206610.2f,57.124618.2f,45.854303.2f,10.387602.2f,66.791222.2f,8.682800.2f
22.361446.2f,63.488632.2f,71.564399.2f,22.186794.2f,58.849543.2f,67.791849.2f,28.729819.2f,48.580945.2f,2.815901.2f,58.661718.2f,68.964271.2f,82.302665.2f,26.363768.2f,55.152187.2f,64.700827.2f,66.612984.2f,42.546986.2f,70.035885.2f,7.212827.2f,42.093148.2f,103.947883.2f,34.993456.2f,17.836658.2f,55.113934.2f,28.268264.2f,13.805427.2f,72.586356.2f,53.771937.2f,73.328808.2f,70.086764.2f,63.570457.2f,29.566982.2f,11.797360.2f,12.267722.2f,47.909121.2f,58.858784.2f,24.430617.2f,30.117079.2f,65.731875.2f,33.536591.2f
53.992550.2f,9.014287.2f,33.959688.2f,59.074921.2f,21.458685.2f,75.736232.2f,45.042464.2f,33.019910.2f,55.063455.2f,27.295651.2f,78.406697.2f,53.596282.2f,31.729906.2f,36.334673.2f,64.261271.2f,17.022095.2f,75.857290.2f,82.921826.2f,56.983437.2f,17.521461.2f,60.344673.2f,32.071320.2f,63.668692.2f,25.169142.2f,83.051470.2f,46.315249.2f,81.385742.2f,81.234640.2f,93.947261.2f,15.030234.2f,21.337008.2f,78.476176.2f,44.653551.2f,51.233571.2f,76.807861.2f,10.316439.2f,79.041784.2f,69.086812.2f,10.148964.2f,67.862095.2f
49.930459.2f,77.449740.2f,103.432362.2f,52.061724.2f,89.717874.2f,12.975035.2f,89.030129.2f,37.480237.2f,73.924087.2f,43.558260.2f,15.368804.2f,34.188851.2f,57.533206.2f,33.397885.2f,7.284016.2f,86.494094.2f,44.476137.2f,20.829173.2f,78.703057.2f,74.941175.2f,63.420551.2f,46.572578.2f,89.628359.2f,91.257326.2f,94.253351.2f,76.664167.2f,15.982725.2f,37.695826.2f,34.595258.2f,70.969630.2f,90.799297.2f,65.641340.2f,64.981498.2f,79.757783.2f,39.017633.2f,61.267156.2f,91.613583.2f,51.584479.2f,71.146461.2f,46.337708.2f
32.148610.2f,70.623245.2f,94.264310.2f,34.062720.2f,79.937652.2f,15.033793.2f,73.585081.2f,29.286950.2f,56.499767.2f,39.755612.2f,17.232158.2f,42.888776.2f,43.111348.2f,28.563196.2f,11.339128.2f,79.023642.2f,28.604916.2f,21.057763.2f,61.296406.2f,63.362949.2f,71.985842.2f,33.534125.2f,72.171622.2f,80.437874.2f,76.239765.2f,60.234017.2f,20.701082.2f,25.338684.2f,32.230506.2f,66.986681.2f,81.920605.2f,48.257842.2f,48.342611.2f,62.922775.2f,24.402095.2f,55.453277.2f,73.601542.2f,33.965344.2f,65.897980.2f,28.799823.2f
67.841669.2f,5.562679.2f,23.696693.2f,72.821962.2f,16.736434.2f,89.601976.2f,51.240215.2f,46.984358.2f,66.114722.2f,39.490185.2f,92.318175.2f,62.934432.2f,45.012891.2f,49.579346.2f,77.787182.2f,5.033375.2f,90.172877.2f,96.965813.2f,67.314516.2f,25.644336.2f,63.341213.2f,46.446475.2f,72.470470.2f,22.633392.2f,93.206181.2f,56.191430.2f,95.194360.2f,95.679928.2f,108.229263.2f,15.745415.2f,13.123458.2f,91.741967.2f,56.721093.2f,60.840969.2f,91.230830.2f,21.618993.2f,89.206583.2f,83.022573.2f,12.711621.2f,82.026047.2f
53.453552.2f,17.487719.2f,45.009901.2f,58.703017.2f,33.345107.2f,67.706619.2f,54.236185.2f,25.881447.2f,59.730898.2f,16.833547.2f,70.483340.2f,41.676896.2f,33.989326.2f,27.312736.2f,55.537950.2f,26.762906.2f,72.802231.2f,75.358622.2f,62.434696.2f,27.496555.2f,49.413884.2f,30.006186.2f,70.444203.2f,37.205013.2f,88.124545.2f,52.634305.2f,73.192157.2f,76.562158.2f,87.261074.2f,12.376016.2f,32.624429.2f,78.928608.2f,48.333944.2f,57.625272.2f,72.745453.2f,1.825813.2f,84.169248.2f,67.873206.2f,10.940961.2f,65.766699.2f
15.073638.2f,74.588554.2f,92.868199.2f,13.249228.2f,78.427792.2f,34.519953.2f,60.663504.2f,39.182892.2f,38.039580.2f,51.996670.2f,35.068168.2f,64.572061.2f,36.907022.2f,42.631010.2f,35.838844.2f,81.317469.2f,10.328283.2f,35.208147.2f,42.606865.2f,60.133626.2f,92.152435.2f,33.573469.2f,52.757961.2f,77.055424.2f,52.821673.2f,45.393761.2f,38.526549.2f,19.063404.2f,38.047639.2f,75.178812.2f,81.775046.2f,23.794194.2f,34.127692.2f,46.445725.2f,13.290696.2f,62.562661.2f,50.584898.2f,9.452426.2f,72.540793.2f,4.350299.2f
