16.200286.2f,32.688821.2f,36.651685.2f,75.060485.2f,86.087683.2f,74.756205.2f,29.234599.2f,85.771416.2f,44.091246.2f,70.772929.2f,9.533427.2f,60.686424.2f,91.311846.2f,65.656643.2f,58.069936.2f,99.221057.2f,28.859123.2f,62.398446.2f,40.085727.2f,98.210118.2f,29.282331.2f,52.559992.2f,94.205791.2f,56.687036.2f,40.952283.2f,10.703733.2f,38.216731.2f,33.549388.2f,91.981610.2f,43.390102.2f,71.527001.2f,83.047902.2f,36.517124.2f,76.385236.2f,52.807083.2f,52.141050.2f,85.075082.2f,28.404671.2f,87.108168.2f,79.864495.2f,31.720650.2f,96.592648.2f,96.343049.2f,59.415236.2f,57.155405.2f,96.004766.2f,88.730819.2f,42.610015.2f,69.132495.2f,58.905439.2f
19.204711.2f,15.159046.2f,12.027759.2f,42.731537.2f,52.867968.2f,60.130997.2f,31.602441.2f,52.202390.2f,53.065864.2f,64.561385.2f,26.372285.2f,60.993921.2f,74.734291.2f,37.187140.2f,24.569529.2f,65.083722.2f,7.831034.2f,32.851605.2f,44.480712.2f,64.075813.2f,12.789312.2f,59.643837.2f,60.192392.2f,29.986719.2f,53.591366.2f,29.126413.2f,8.777505.2f,0.638427.2f,75.745977.2f,12.597091.2f,37.393930.2f,49.150182.2f,19.983228.2f,42.777510.2f,43.423561.2f,18.229523.2f,62.810272.2f,12.550473.2f,55.849936.2f,45.849249.2f,37.880772.2f,69.848768.2f,66.379624.2f,56.430774.2f,68.892611.2f,62.662069.2f,56.185409.2f,13.171688.2f,36.079166.2f,45.436364.2f
45.628267.2f,22.086332.2f,21.357664.2f,57.822945.2f,44.443088.2f,90.560876.2f,29.001948.2f,45.972507.2f,84.900017.2f,96.944091.2f,50.515083.2f,93.840454.2f,103.560648.2f,60.678000.2f,28.260441.2f,64.152518.2f,30.182169.2f,17.691716.2f,76.739070.2f,63.932073.2f,45.252164.2f,91.972718.2f,63.387383.2f,56.910926.2f,84.646923.2f,54.578019.2f,24.121106.2f,32.780770.2f,104.693605.2f,41.151194.2f,41.767755.2f,55.569387.2f,17.225764.2f,52.768852.2f,75.927218.2f,29.373533.2f,88.881592.2f,44.794211.2f,71.267933.2f,51.720132.2f,69.439375.2f,90.981752.2f,83.081977.2f,89.233355.2f,100.629832.2f,53.450727.2f,68.052396.2f,42.783814.2f,50.495667.2f,77.065700.2f
40.562297.2f,43.763508.2f,39.196178.2f,21.962405.2f,51.087491.2f,36.036267.2f,60.710922.2f,48.733476.2f,51.490498.2f,46.625063.2f,47.095397.2f,49.526282.2f,48.034783.2f,9.099857.2f,31.189212.2f,53.216828.2f,36.831527.2f,46.120101.2f,42.624198.2f,51.724778.2f,27.354103.2f,54.417053.2f,45.721971.2f,1.570343.2f,54.851344.2f,47.531525.2f,34.571466.2f,29.660667.2f,49.177957.2f,16.562462.2f,31.384326.2f,34.957685.2f,47.793090.2f,27.636520.2f,29.095336.2f,26.890134.2f,34.093760.2f,28.279164.2f,31.332826.2f,33.567918.2f,41.241290.2f,41.098226.2f,39.803919.2f,43.289494.2f,65.417954.2f,58.736014.2f,34.692796.2f,16.016793.2f,19.769018.2f,25.961547.2f
13.424017.2f,32.501436.2f,35.950064.2f,72.210251.2f,84.669208.2f,70.757755.2f,31.260210.2f,84.206209.2f,40.541424.2f,66.793123.2f,6.234788.2f,56.844573.2f,87.320996.2f,62.350327.2f,56.479421.2f,97.141017.2f,27.624616.2f,61.730223.2f,36.227733.2f,96.084195.2f,26.143736.2f,48.992012.2f,91.888928.2f,53.310608.2f,37.641670.2f,6.699591.2f,37.038480.2f,31.611304.2f,87.985289.2f,40.644700.2f,69.503104.2f,80.662960.2f,36.760786.2f,73.874954.2f,48.792946.2f,50.352634.2f,81.258349.2f,25.312750.2f,84.023575.2f,77.571740.2f,27.809170.2f,92.999965.2f,93.054204.2f,55.467496.2f,53.996384.2f,94.550567.2f,85.876961.2f,39.739791.2f,66.474152.2f,54.922651.2f
97.132131.2f,105.232804.2f,100.747380.2f,60.896292.2f,94.476127.2f,37.948435.2f,121.679658.2f,91.135964.2f,81.842249.2f,51.022481.2f,101.885141.2f,65.084477.2f,22.332633.2f,55.140892.2f,88.449178.2f,81.704041.2f,97.780864.2f,102.991290.2f,77.987616.2f,80.168809.2f,85.054210.2f,77.569533.2f,74.011139.2f,60.481109.2f,87.373439.2f,100.511627.2f,96.114298.2f,90.812545.2f,22.358540.2f,77.989931.2f,79.874930.2f,71.330164.2f,109.344602.2f,68.783748.2f,59.736761.2f,86.392264.2f,27.504282.2f,86.042530.2f,51.022568.2f,73.649325.2f,83.405438.2f,28.402416.2f,41.880778.2f,60.965352.2f,85.752329.2f,96.740939.2f,58.025038.2f,77.154178.2f,67.111527.2f,52.672598.2f
62.927780.2f,42.815597.2f,38.523534.2f,43.765635.2f,17.266079.2f,88.100629.2f,55.715504.2f,19.591099.2f,96.095445.2f,99.014333.2f,69.485425.2f,99.943851.2f,97.543326.2f,53.460192.2f,22.538010.2f,38.191628.2f,46.926839.2f,12.825042.2f,87.056591.2f,38.345871.2f,56.657117.2f,101.603668.2f,39.610142.2f,54.142745.2f,97.395753.2f,72.895790.2f,37.622540.2f,44.959776.2f,98.792826.2f,45.187413.2f,24.790663.2f,35.278004.2f,40.356614.2f,35.982100.2f,79.826143.2f,28.898274.2f,80.325661.2f,56.687736.2f,54.804210.2f,32.021886.2f,81.604593.2f,77.106231.2f,66.167293.2f,94.213381.2f,111.736528.2f,25.517939.2f,49.351377.2f,47.178516.2f,38.142136.2f,78.219074.2f
40.356137.2f,28.672454.2f,22.895299.2f,26.806118.2f,32.287569.2f,61.814322.2f,46.408027.2f,31.262973.2f,68.692642.2f,71.401216.2f,47.588392.2f,71.891530.2f,73.207042.2f,29.291471.2f,5.594468.2f,43.977040.2f,27.099487.2f,20.341565.2f,59.561512.2f,43.040486.2f,30.883642.2f,73.813482.2f,39.638160.2f,27.315149.2f,70.442975.2f,50.138371.2f,18.937275.2f,21.820067.2f,74.397162.2f,17.483217.2f,16.290338.2f,29.085400.2f,30.161223.2f,23.787962.2f,51.827085.2f,3.545295.2f,57.565101.2f,31.179409.2f,40.555500.2f,25.473349.2f,54.796458.2f,59.269279.2f,52.187470.2f,66.190664.2f,84.151793.2f,41.850926.2f,38.733373.2f,19.443334.2f,19.356426.2f,50.620887.2f
36.648669.2f,37.743299.2f,33.033619.2f,22.927165.2f,47.758723.2f,41.890393.2f,54.942031.2f,45.690890.2f,52.835256.2f,51.417093.2f,43.527804.2f,52.998580.2f,54.285415.2f,13.815490.2f,25.667933.2f,52.300191.2f,31.201952.2f,40.397699.2f,43.738574.2f,50.908020.2f,23.610757.2f,56.634620.2f,45.368478.2f,7.635671.2f,55.661695.2f,44.454934.2f,28.381237.2f,23.973892.2f,55.419479.2f,10.811956.2f,28.164086.2f,34.175814.2f,41.631497.2f,26.788541.2f,32.582041.2f,20.893690.2f,40.323479.2f,24.449367.2f,34.280796.2f,32.147764.2f,41.114315.2f,46.462025.2f,43.832118.2f,46.990180.2f,67.462426.2f,56.023852.2f,36.434676.2f,10.710302.2f,18.701028.2f,30.616003.2f
81.927588.2f,67.143817.2f,61.730745.2f,35.855629.2f,13.292539.2f,84.583352.2f,82.900901.2f,11.796325.2f,106.118008.2f,99.326816.2f,89.156063.2f,104.442158.2f,89.005806.2f,51.003083.2f,38.707997.2f,9.268392.2f,68.017326.2f,40.234978.2f,97.021533.2f,10.293372.2f,71.833025.2f,109.607071.2f,15.613139.2f,56.565923.2f,108.867574.2f,91.680842.2f,58.957943.2f,63.347177.2f,90.275307.2f,57.082022.2f,26.083391.2f,21.435495.2f,66.394613.2f,28.025770.2f,84.190854.2f,44.602484.2f,70.718568.2f,72.260768.2f,39.412122.2f,21.796214.2f,93.911696.2f,61.276685.2f,47.788434.2f,98.061343.2f,120.555196.2f,7.785179.2f,31.935387.2f,58.744988.2f,35.506845.2f,79.933168.2f
15.728959.2f,36.818482.2f,39.885799.2f,73.396166.2f,87.751824.2f,68.506453.2f,36.306590.2f,87.131769.2f,36.092684.2f,63.490342.2f,8.676925.2f,52.961758.2f,85.120057.2f,62.676224.2f,59.466614.2f,99.421904.2f,31.212847.2f,65.566180.2f,32.434816.2f,98.306610.2f,27.226519.2f,44.564900.2f,93.857905.2f,53.523412.2f,32.926531.2f,6.208105.2f,40.565728.2f,34.414892.2f,85.726413.2f,42.205027.2f,71.926771.2f,82.561682.2f,41.296495.2f,75.608465.2f,46.366711.2f,53.150876.2f,80.048954.2f,26.510610.2f,84.738869.2f,79.610661.2f,24.261377.2f,92.510644.2f,93.322368.2f,51.989805.2f,49.170802.2f,97.576572.2f,87.015401.2f,41.097223.2f,68.003969.2f,52.878713.2f
44.099681.2f,33.223176.2f,38.630305.2f,87.210034.2f,81.492938.2f,105.138411.2f,15.828424.2f,82.721031.2f,82.402286.2f,105.393039.2f,43.366263.2f,97.403714.2f,120.765363.2f,84.360011.2f,59.921931.2f,100.308124.2f,39.755585.2f,54.277479.2f,77.025953.2f,99.885413.2f,53.444389.2f,90.777051.2f,98.344971.2f,77.370231.2f,79.743087.2f,47.129784.2f,43.244878.2f,46.847794.2f,121.676379.2f,59.952110.2f,75.146986.2f,89.041370.2f,30.688934.2f,84.535807.2f,85.139531.2f,57.400740.2f,110.055083.2f,52.504808.2f,100.935143.2f,85.210858.2f,68.456159.2f,116.972943.2f,112.210328.2f,94.928011.2f,96.104099.2f,90.737499.2f,99.571385.2f,60.540777.2f,79.860618.2f,89.398153.2f
79.340609.2f,67.119326.2f,61.460663.2f,27.969573.2f,19.099998.2f,75.976400.2f,83.871253.2f,16.198717.2f,100.226421.2f,91.253936.2f,86.637487.2f,97.195804.2f,79.623087.2f,43.470157.2f,37.976902.2f,4.569193.2f,66.655160.2f,43.102955.2f,91.255028.2f,3.471144.2f,68.264253.2f,103.139665.2f,5.748867.2f,49.984447.2f,103.339725.2f,88.785238.2f,58.104780.2f,61.211543.2f,80.886907.2f,53.176332.2f,23.281798.2f,13.854681.2f,67.176854.2f,21.178944.2f,77.228651.2f,42.942165.2f,61.355737.2f,68.805348.2f,29.810478.2f,15.681589.2f,88.867754.2f,51.444519.2f,37.923666.2f,90.749793.2f,114.173089.2f,17.337567.2f,22.268219.2f,54.641234.2f,29.205490.2f,72.443868.2f
53.647431.2f,36.231047.2f,31.064556.2f,33.477555.2f,19.117202.2f,76.106574.2f,51.711155.2f,19.474683.2f,84.696157.2f,86.866669.2f,60.568003.2f,87.932202.2f,85.995050.2f,41.725400.2f,10.833561.2f,36.564842.2f,38.355142.2f,10.601161.2f,75.592714.2f,36.184039.2f,45.968635.2f,89.936832.2f,35.317531.2f,42.022855.2f,86.264520.2f,63.647685.2f,28.968488.2f,35.095102.2f,87.232847.2f,33.536574.2f,14.972935.2f,27.980315.2f,35.206986.2f,26.603358.2f,67.747409.2f,17.490127.2f,69.115207.2f,46.112804.2f,45.728861.2f,24.228889.2f,70.529960.2f,67.298918.2f,57.454417.2f,82.148549.2f,100.224023.2f,29.042764.2f,41.312658.2f,35.515029.2f,27.125942.2f,66.071479.2f
52.885971.2f,75.015129.2f,74.745302.2f,78.292111.2f,107.664044.2f,41.472949.2f,82.194613.2f,105.619651.2f,12.539155.2f,26.061470.2f,51.705815.2f,12.115256.2f,54.800932.2f,62.822599.2f,82.861356.2f,110.313847.2f,66.144374.2f,95.276418.2f,19.384757.2f,108.764350.2f,50.969003.2f,4.226744.2f,102.451089.2f,56.133736.2f,16.255938.2f,47.811975.2f,72.427608.2f,63.644867.2f,54.719954.2f,60.159449.2f,88.092968.2f,92.155986.2f,80.489572.2f,84.949218.2f,28.899092.2f,76.459325.2f,60.756154.2f,51.354663.2f,83.003675.2f,90.977383.2f,27.306167.2f,77.913266.2f,85.886291.2f,17.611278.2f,9.184739.2f,115.897722.2f,88.835300.2f,58.168432.2f,77.188652.2f,34.903040.2f
38.363391.2f,49.677516.2f,46.457340.2f,36.440306.2f,66.701745.2f,25.522309.2f,64.350875.2f,64.396655.2f,37.120297.2f,32.116381.2f,43.294172.2f,33.852104.2f,40.754422.2f,21.159659.2f,44.903951.2f,68.368502.2f,41.122510.2f,59.241984.2f,28.800054.2f,66.828302.2f,26.665762.2f,39.151684.2f,60.581355.2f,14.289617.2f,41.115396.2f,42.317191.2f,42.381287.2f,34.981779.2f,41.669395.2f,24.635971.2f,46.989087.2f,50.195759.2f,54.616630.2f,43.001494.2f,13.411177.2f,39.488065.2f,32.424926.2f,27.634755.2f,42.861868.2f,49.075365.2f,29.632546.2f,45.271973.2f,48.537183.2f,27.662505.2f,50.213333.2f,74.419952.2f,47.800062.2f,22.968405.2f,35.324523.2f,11.452250.2f
75.510149.2f,67.618926.2f,61.842435.2f,17.793388.2f,30.866999.2f,62.576113.2f,85.308581.2f,27.520759.2f,90.808564.2f,78.554698.2f,82.727190.2f,85.709505.2f,65.140974.2f,32.641574.2f,39.464532.2f,17.496348.2f,65.153097.2f,49.025048.2f,82.151587.2f,15.842616.2f,63.233812.2f,92.798318.2f,9.177401.2f,40.617568.2f,94.450630.2f,84.241456.2f,57.781225.2f,58.754186.2f,66.396261.2f,48.301617.2f,24.480440.2f,10.545129.2f,68.864411.2f,15.382295.2f,66.427058.2f,42.488551.2f,46.941031.2f,63.937190.2f,15.226636.2f,14.405668.2f,80.947077.2f,36.687476.2f,23.358299.2f,79.221938.2f,103.866221.2f,31.735289.2f,7.666026.2f,49.350629.2f,22.458566.2f,60.857419.2f
37.831491.2f,61.076417.2f,61.797076.2f,75.781223.2f,100.769145.2f,49.968870.2f,66.029434.2f,99.177740.2f,6.306362.2f,38.645788.2f,35.322431.2f,25.277783.2f,65.561885.2f,61.170058.2f,73.958189.2f,106.717863.2f,52.745120.2f,84.676271.2f,11.594303.2f,105.288055.2f,39.335968.2f,14.128138.2f,99.486552.2f,52.897180.2f,1.809608.2f,31.205902.2f,60.286053.2f,51.750519.2f,65.779586.2f,51.611727.2f,81.913967.2f,88.496722.2f,66.418987.2f,81.099787.2f,30.501982.2f,67.281492.2f,67.009903.2f,39.436485.2f,83.229247.2f,86.630142.2f,14.249786.2f,82.991993.2f,88.426927.2f,27.219168.2f,18.362268.2f,109.754258.2f,87.938454.2f,49.720281.2f,73.025349.2f,38.081535.2f
53.420180.2f,36.037348.2f,30.861415.2f,33.392569.2f,19.316982.2f,75.930617.2f,51.548886.2f,19.650709.2f,84.466118.2f,86.667401.2f,60.343089.2f,87.715952.2f,85.846701.2f,41.570169.2f,10.602936.2f,36.691876.2f,38.136099.2f,10.565535.2f,75.363247.2f,36.302235.2f,45.735353.2f,89.710429.2f,35.395937.2f,41.833301.2f,86.032502.2f,63.420102.2f,28.751265.2f,34.865355.2f,87.083845.2f,33.308412.2f,14.931337.2f,27.996124.2f,35.035148.2f,26.557165.2f,67.535243.2f,17.257758.2f,68.983959.2f,45.879629.2f,45.679576.2f,24.236363.2f,70.297536.2f,67.220544.2f,57.412008.2f,81.935463.2f,99.995402.2f,29.244956.2f,41.296132.2f,35.287200.2f,27.013761.2f,65.871441.2f
47.968054.2f,69.926799.2f,69.602034.2f,73.952342.2f,102.799240.2f,39.535271.2f,77.415772.2f,100.801496.2f,8.477151.2f,25.575641.2f,47.068159.2f,11.475459.2f,53.836234.2f,58.554988.2f,77.795124.2f,105.881310.2f,61.030277.2f,90.135044.2f,14.279608.2f,104.347609.2f,45.808511.2f,1.681086.2f,98.103188.2f,51.577775.2f,13.265909.2f,43.263142.2f,67.265066.2f,58.481738.2f,53.874813.2f,55.078967.2f,83.276487.2f,87.677732.2f,75.405909.2f,80.424719.2f,24.785964.2f,71.368930.2f,58.291261.2f,46.199527.2f,79.178509.2f,86.397098.2f,22.377295.2f,75.212422.2f,82.575669.2f,15.414399.2f,12.720300.2f,111.126454.2f,84.812161.2f,53.089308.2f,72.596946.2f,31.292103.2f
45.388726.2f,66.870844.2f,66.327209.2f,69.869627.2f,98.773821.2f,36.553636.2f,75.041462.2f,96.757656.2f,8.625403.2f,23.801561.2f,45.017399.2f,10.453609.2f,51.399344.2f,54.483249.2f,73.929013.2f,101.790912.2f,57.893987.2f,86.428703.2f,11.480729.2f,100.257925.2f,42.436333.2f,5.716409.2f,94.018411.2f,47.486608.2f,14.122605.2f,41.377327.2f,63.847942.2f,55.063105.2f,51.518193.2f,51.236184.2f,79.231280.2f,83.586281.2f,72.359515.2f,76.333293.2f,20.775580.2f,67.541032.2f,54.924061.2f,42.875120.2f,75.201160.2f,82.307912.2f,19.967392.2f,71.694091.2f,78.776383.2f,12.732213.2f,16.786486.2f,107.068385.2f,80.781767.2f,49.244600.2f,68.508144.2f,27.447722.2f
11.561773.2f,35.099253.2f,36.593406.2f,63.549466.2f,81.038700.2f,57.570074.2f,39.995837.2f,80.069572.2f,29.830794.2f,53.749072.2f,9.721818.2f,44.478688.2f,74.156632.2f,52.024226.2f,52.887747.2f,91.022404.2f,27.411381.2f,61.168524.2f,23.976958.2f,89.812512.2f,18.218826.2f,37.997358.2f,84.973947.2f,42.830914.2f,28.227569.2f,6.611469.2f,35.972604.2f,28.291343.2f,74.801496.2f,33.286245.2f,63.985700.2f,73.632872.2f,40.305176.2f,66.478165.2f,35.552732.2f,46.277426.2f,68.762617.2f,17.753152.2f,74.340739.2f,70.924913.2f,15.402676.2f,81.333701.2f,82.538094.2f,42.597409.2f,44.727164.2f,90.662009.2f,77.047208.2f,31.895769.2f,58.641757.2f,41.804642.2f
89.281967.2f,95.636816.2f,90.927076.2f,49.528355.2f,82.910414.2f,34.273725.2f,112.500470.2f,79.569789.2f,78.478667.2f,49.925068.2f,94.519443.2f,63.323067.2f,22.169453.2f,44.809289.2f,77.527402.2f,70.359279.2f,88.571544.2f,91.904944.2f,73.502051.2f,68.805574.2f,76.749553.2f,75.295876.2f,62.571896.2f,50.954566.2f,83.878728.2f,93.524692.2f,86.252426.2f,81.474121.2f,22.828069.2f,68.444052.2f,68.485805.2f,59.765504.2f,99.517612.2f,57.308743.2f,54.485421.2f,75.803431.2f,18.838744.2f,77.740292.2f,39.456465.2f,62.106253.2f,77.984671.2f,16.873504.2f,30.538351.2f,58.357219.2f,84.450376.2f,85.229820.2f,46.483238.2f,67.777107.2f,55.916203.2f,46.997375.2f
61.307989.2f,42.591565.2f,37.816491.2f,38.321331.2f,13.941986.2f,83.184324.2f,56.801881.2f,15.596706.2f,92.888836.2f,94.509224.2f,68.102707.2f,95.938979.2f,92.314545.2f,48.372215.2f,19.026089.2f,34.118862.2f,45.676469.2f,13.418873.2f,83.784027.2f,34.108237.2f,54.059009.2f,98.104167.2f,34.808120.2f,49.498569.2f,94.445445.2f,71.314486.2f,36.265027.2f,42.916978.2f,93.568405.2f,41.721652.2f,19.363776.2f,29.909301.2f,40.798939.2f,30.500729.2f,75.680418.2f,25.668339.2f,74.994215.2f,54.176193.2f,49.331739.2f,26.591328.2f,78.702342.2f,71.623906.2f,60.722329.2f,90.094917.2f,108.410986.2f,23.284120.2f,43.946231.2f,43.697696.2f,32.828130.2f,73.746203.2f
37.423542.2f,21.467611.2f,26.448434.2f,74.666472.2f,68.762769.2f,95.762056.2f,8.164499.2f,69.895989.2f,77.772327.2f,97.699425.2f,38.777426.2f,91.066505.2f,110.882162.2f,72.691162.2f,46.998663.2f,87.370065.2f,29.230075.2f,41.522034.2f,71.315122.2f,86.931342.2f,44.375582.2f,85.876120.2f,85.365680.2f,66.217049.2f,75.903000.2f,42.940014.2f,31.140734.2f,35.910701.2f,111.855784.2f,48.693896.2f,62.194344.2f,76.107078.2f,18.122582.2f,71.716944.2f,76.886856.2f,44.717740.2f,99.154660.2f,43.514179.2f,88.423683.2f,72.269781.2f,62.912952.2f,105.139559.2f,99.822483.2f,87.890767.2f,92.455643.2f,78.130741.2f,86.825651.2f,49.510474.2f,67.272087.2f,80.376300.2f
47.616338.2f,66.829155.2f,65.354937.2f,61.726024.2f,92.613704.2f,25.712181.2f,77.320270.2f,90.353368.2f,18.750794.2f,14.873724.2f,48.871802.2f,7.979696.2f,40.885318.2f,46.195445.2f,69.478215.2f,93.845439.2f,57.688697.2f,82.958149.2f,16.634543.2f,92.266938.2f,41.619521.2f,15.800743.2f,85.836213.2f,40.253936.2f,24.290218.2f,45.802971.2f,62.244227.2f,53.629929.2f,41.083599.2f,47.331520.2f,72.908291.2f,75.831742.2f,72.273266.2f,68.764576.2f,12.564741.2f,63.456758.2f,44.146532.2f,42.269764.2f,65.843279.2f,74.918884.2f,24.456972.2f,61.055297.2f,68.664875.2f,3.317441.2f,26.308325.2f,100.394756.2f,71.813322.2f,45.374602.2f,61.230507.2f,17.722815.2f
46.290247.2f,23.176982.2f,21.128041.2f,53.210515.2f,39.392435.2f,87.690331.2f,32.805722.2f,40.852596.2f,84.516128.2f,94.864220.2f,51.719393.2f,92.480096.2f,100.227422.2f,56.851317.2f,23.718099.2f,58.985506.2f,30.284706.2f,12.513384.2f,76.103678.2f,58.756621.2f,44.412264.2f,91.303847.2f,58.216785.2f,53.647281.2f,84.603281.2f,55.647718.2f,22.951522.2f,31.736278.2f,101.382365.2f,38.654587.2f,36.763783.2f,50.501800.2f,19.083833.2f,47.890086.2f,74.015571.2f,25.575706.2f,85.123153.2f,44.058013.2f,66.539172.2f,46.661957.2f,69.141122.2f,86.596630.2f,78.365771.2f,87.630121.2f,100.319213.2f,48.521323.2f,63.133571.2f,40.404869.2f,45.954530.2f,74.680010.2f
75.437945.2f,88.235533.2f,84.751472.2f,57.175338.2f,92.788206.2f,13.247885.2f,102.833826.2f,89.742254.2f,54.318852.2f,22.935726.2f,79.025262.2f,37.037417.2f,6.065377.2f,45.139477.2f,78.561558.2f,85.905975.2f,79.743451.2f,93.601873.2f,51.436050.2f,84.241847.2f,64.941092.2f,49.592513.2f,77.467989.2f,46.253732.2f,59.881879.2f,76.961559.2f,80.473628.2f,73.500219.2f,5.750637.2f,62.150242.2f,74.688719.2f,70.847825.2f,93.068675.2f,65.752288.2f,34.871728.2f,74.610468.2f,21.649555.2f,65.876487.2f,53.265442.2f,71.804551.2f,57.825872.2f,37.092129.2f,49.669202.2f,33.253871.2f,57.671720.2f,97.772156.2f,60.785056.2f,60.766756.2f,60.959562.2f,29.172569.2f
77.273694.2f,71.366265.2f,65.625755.2f,18.393670.2f,37.829608.2f,58.273157.2f,89.237298.2f,34.474894.2f,89.333089.2f,74.783236.2f,84.371910.2f,82.855003.2f,59.522281.2f,31.303232.2f,44.144903.2f,23.580051.2f,68.117370.2f,54.807247.2f,80.946724.2f,21.988871.2f,64.580650.2f,90.704842.2f,15.710056.2f,40.010278.2f,93.279197.2f,85.559689.2f,61.355202.2f,61.410011.2f,60.759428.2f,50.058639.2f,29.776162.2f,16.423507.2f,73.046211.2f,19.186799.2f,64.250725.2f,46.377171.2f,41.530241.2f,65.354420.2f,10.329149.2f,20.081467.2f,80.472787.2f,30.067308.2f,16.480711.2f,76.383654.2f,101.730699.2f,38.607167.2f,4.746045.2f,50.866255.2f,24.702692.2f,58.162859.2f
44.219840.2f,44.613830.2f,39.610785.2f,16.442865.2f,45.962309.2f,39.517281.2f,62.097503.2f,43.492996.2f,57.163903.2f,51.316271.2f,51.026151.2f,54.907870.2f,50.121825.2f,6.727226.2f,28.162674.2f,47.541076.2f,38.550976.2f,43.210479.2f,48.282694.2f,46.048341.2f,31.111653.2f,60.058985.2f,40.059248.2f,6.894923.2f,60.492033.2f,51.796412.2f,34.912448.2f,31.319978.2f,51.318805.2f,18.263830.2f,26.345731.2f,29.283246.2f,48.156841.2f,21.972467.2f,34.546517.2f,24.877286.2f,34.722780.2f,31.975784.2f,26.803766.2f,27.948853.2f,46.713433.2f,39.233884.2f,36.191393.2f,48.606471.2f,71.070753.2f,53.346786.2f,29.506704.2f,18.326194.2f,14.170352.2f,30.911151.2f
42.323200.2f,65.773137.2f,66.766813.2f,81.435757.2f,106.437036.2f,53.939679.2f,69.703053.2f,104.865221.2f,9.681220.2f,41.328039.2f,39.131887.2f,27.372590.2f,69.071283.2f,66.747591.2f,79.522225.2f,112.426899.2f,57.650665.2f,90.021234.2f,17.059541.2f,110.994343.2f,44.713452.2f,14.986137.2f,105.177155.2f,58.548080.2f,4.734575.2f,34.920549.2f,65.442853.2f,56.998845.2f,69.203631.2f,57.252156.2f,87.617962.2f,94.201366.2f,71.045450.2f,86.805415.2f,35.450041.2f,72.834475.2f,71.586448.2f,44.766703.2f,88.706671.2f,92.345637.2f,19.807304.2f,87.845030.2f,93.666297.2f,30.415217.2f,15.347440.2f,115.447453.2f,93.513230.2f,55.371602.2f,78.733537.2f,42.928543.2f
67.803290.2f,60.634336.2f,54.875192.2f,10.316791.2f,30.255571.2f,57.459338.2f,78.452718.2f,26.919381.2f,83.548516.2f,72.808061.2f,75.007116.2f,79.213130.2f,61.728252.2f,25.651499.2f,33.206880.2f,22.348035.2f,57.764953.2f,44.207007.2f,74.799694.2f,20.711083.2f,55.479150.2f,85.825069.2f,14.087435.2f,33.198737.2f,87.067187.2f,76.490307.2f,50.682640.2f,51.244076.2f,63.001447.2f,40.574463.2f,19.038275.2f,7.116752.2f,62.181030.2f,8.279151.2f,59.582289.2f,35.564822.2f,43.450154.2f,56.187265.2f,13.229995.2f,9.978267.2f,73.367530.2f,35.952491.2f,24.179836.2f,72.737698.2f,96.894151.2f,33.506797.2f,7.491334.2f,41.600746.2f,14.739138.2f,54.369191.2f
49.456875.2f,53.338062.2f,48.662414.2f,20.130713.2f,53.925203.2f,30.203759.2f,70.345251.2f,51.174602.2f,54.627058.2f,43.578058.2f,55.693307.2f,49.198067.2f,40.031147.2f,4.948194.2f,38.231704.2f,52.210812.2f,46.463711.2f,53.271984.2f,46.347392.2f,50.607373.2f,36.309267.2f,56.146486.2f,44.092183.2f,8.906495.2f,58.667011.2f,55.741828.2f,44.004409.2f,39.295228.2f,41.234920.2f,26.183954.2f,34.826290.2f,34.504537.2f,57.259649.2f,27.865820.2f,29.733031.2f,34.943200.2f,24.836316.2f,37.267729.2f,25.325774.2f,34.173936.2f,46.608686.2f,31.691165.2f,31.903978.2f,42.726095.2f,67.205831.2f,60.407144.2f,30.369120.2f,25.643247.2f,21.379121.2f,24.370255.2f
