37.602633.2f,38.918913.2f,21.732013.2f,74.443204.2f,62.643347.2f,43.732048.2f,50.996033.2f,33.367617.2f,80.525316.2f,11.942788.2f,31.414753.2f,15.044673.2f,20.882518.2f,76.092063.2f,84.399599.2f,38.693605.2f,51.370459.2f,83.263368.2f,82.711551.2f,1.790744.2f,83.582796.2f,76.210212.2f,71.822004.2f,68.392970.2f,74.321928.2f,97.817108.2f,37.054976.2f,10.853539.2f,47.676859.2f,69.734641.2f,39.153219.2f,47.117620.2f,25.960534.2f,37.561048.2f,52.160828.2f,82.841700.2f,75.936405.2f,27.607554.2f,75.358295.2f,41.043219.2f,6.620907.2f,25.736559.2f,32.609714.2f,67.911923.2f,47.450353.2f,37.115839.2f,65.461562.2f,50.888713.2f,7.432401.2f,45.518865.2f
23.426405.2f,70.825562.2f,36.544375.2f,69.261466.2f,12.874431.2f,13.702930.2f,29.775601.2f,74.046753.2f,25.380324.2f,45.827906.2f,25.835173.2f,43.673922.2f,40.126432.2f,21.450364.2f,71.182045.2f,58.526802.2f,68.567440.2f,75.694835.2f,74.137559.2f,54.905745.2f,29.248339.2f,27.989588.2f,39.376462.2f,61.175702.2f,34.735038.2f,42.204044.2f,51.431581.2f,44.915408.2f,8.061389.2f,19.867540.2f,19.956717.2f,22.179649.2f,29.861160.2f,53.810718.2f,8.758577.2f,28.237264.2f,28.991283.2f,47.902881.2f,57.399008.2f,14.713627.2f,62.281607.2f,30.030167.2f,81.282592.2f,66.564149.2f,23.008319.2f,27.952116.2f,19.559865.2f,34.803870.2f,63.016098.2f,50.817062.2f
46.846085.2f,94.022532.2f,57.651525.2f,85.999428.2f,25.581754.2f,37.278130.2f,49.472783.2f,97.604145.2f,14.852113.2f,67.517470.2f,49.373297.2f,67.032072.2f,60.532606.2f,2.156449.2f,84.990553.2f,81.243545.2f,90.294380.2f,90.983020.2f,89.254705.2f,77.589890.2f,5.650735.2f,30.793906.2f,50.634498.2f,78.308270.2f,42.844582.2f,20.702081.2f,74.114466.2f,67.339543.2f,31.475298.2f,25.930507.2f,43.482451.2f,43.619850.2f,52.251244.2f,76.495412.2f,26.165205.2f,18.379613.2f,32.806478.2f,71.319182.2f,71.372389.2f,37.400010.2f,84.704904.2f,52.992432.2f,104.852447.2f,84.691512.2f,44.255472.2f,45.294480.2f,17.786785.2f,54.540750.2f,85.611215.2f,62.550720.2f
27.462623.2f,61.688574.2f,52.627490.2f,43.466727.2f,18.008544.2f,26.906106.2f,14.190991.2f,68.738326.2f,32.303160.2f,58.651637.2f,34.705055.2f,49.225517.2f,57.013804.2f,40.989340.2f,43.061296.2f,47.504473.2f,52.613394.2f,48.552029.2f,46.857944.2f,62.760127.2f,47.193264.2f,17.118276.2f,10.600580.2f,35.902420.2f,10.150760.2f,51.642734.2f,41.105952.2f,55.443458.2f,29.641828.2f,17.058091.2f,27.495363.2f,17.442487.2f,44.068877.2f,43.171030.2f,37.111071.2f,31.728476.2f,15.603806.2f,43.528497.2f,29.239752.2f,34.318603.2f,70.363273.2f,41.817478.2f,79.382389.2f,42.604221.2f,16.930268.2f,51.518039.2f,47.441961.2f,17.228188.2f,70.290425.2f,76.095057.2f
40.048985.2f,28.927503.2f,58.458498.2f,19.599540.2f,54.617602.2f,48.614240.2f,30.662640.2f,39.174769.2f,72.143932.2f,57.632434.2f,44.148872.2f,43.333063.2f,62.058282.2f,78.210121.2f,31.011989.2f,17.921946.2f,13.695003.2f,28.357862.2f,28.023340.2f,53.336162.2f,85.352725.2f,57.302720.2f,38.817755.2f,15.413848.2f,46.843263.2f,91.785333.2f,18.116698.2f,52.774339.2f,55.036907.2f,56.656915.2f,43.461657.2f,37.631292.2f,52.155539.2f,17.632912.2f,64.511033.2f,71.919591.2f,55.615713.2f,27.819040.2f,27.145775.2f,54.449341.2f,58.653688.2f,48.622051.2f,51.909461.2f,12.834837.2f,36.802337.2f,67.473472.2f,79.072221.2f,25.573045.2f,57.478678.2f,89.224917.2f
16.552039.2f,40.694311.2f,40.130492.2f,37.342646.2f,30.985983.2f,23.911429.2f,7.586320.2f,47.288693.2f,49.794740.2f,43.125720.2f,22.592199.2f,30.951505.2f,44.378123.2f,53.953783.2f,43.223721.2f,26.710449.2f,34.364851.2f,45.209807.2f,44.002427.2f,44.232912.2f,61.361880.2f,37.731692.2f,26.579431.2f,29.375276.2f,31.100025.2f,69.632411.2f,19.931162.2f,38.974825.2f,30.166157.2f,34.686424.2f,19.445852.2f,12.679532.2f,32.181794.2f,22.137920.2f,39.644713.2f,50.314069.2f,36.566974.2f,22.275822.2f,31.424155.2f,30.369006.2f,51.474161.2f,28.913932.2f,57.927195.2f,33.166559.2f,11.892055.2f,45.311862.2f,54.080396.2f,5.089310.2f,51.081316.2f,68.914194.2f
47.919517.2f,19.598379.2f,42.960042.2f,64.468972.2f,73.696845.2f,56.819588.2f,55.092296.2f,10.543561.2f,92.942883.2f,34.626239.2f,44.538128.2f,27.432764.2f,43.440521.2f,91.752578.2f,76.268658.2f,27.476195.2f,36.274361.2f,72.919203.2f,72.866157.2f,22.817004.2f,99.529069.2f,84.475764.2f,74.041238.2f,60.517402.2f,79.055104.2f,111.872098.2f,30.554050.2f,31.360903.2f,62.439987.2f,79.641150.2f,50.855273.2f,54.917068.2f,43.794186.2f,29.461499.2f,69.253208.2f,94.505752.2f,83.637829.2f,25.752877.2f,70.734239.2f,56.991595.2f,21.912412.2f,41.892391.2f,10.944128.2f,57.519624.2f,54.830380.2f,58.298072.2f,83.996371.2f,52.752494.2f,19.990145.2f,69.297609.2f
17.423439.2f,64.691990.2f,33.840842.2f,63.583825.2f,12.281812.2f,8.138474.2f,23.840193.2f,68.212674.2f,28.964970.2f,42.483273.2f,20.749436.2f,38.764040.2f,37.780462.2f,27.286566.2f,66.118012.2f,52.251834.2f,62.231259.2f,70.275559.2f,68.763869.2f,50.655815.2f,35.072055.2f,27.722606.2f,35.598243.2f,55.468135.2f,32.174681.2f,47.053243.2f,45.146244.2f,41.004648.2f,5.260272.2f,19.902253.2f,14.128967.2f,15.957084.2f,26.323501.2f,47.527377.2f,12.380932.2f,31.308265.2f,28.291489.2f,41.896639.2f,52.442530.2f,11.916914.2f,58.192406.2f,25.858096.2f,75.848433.2f,60.638792.2f,16.815369.2f,27.952116.2f,25.566036.2f,28.787592.2f,58.782323.2f,52.014306.2f
58.939393.2f,11.516304.2f,63.017450.2f,51.901675.2f,81.989173.2f,68.784652.2f,59.196430.2f,14.030275.2f,101.208657.2f,56.452695.2f,58.419673.2f,45.364863.2f,64.581552.2f,103.395447.2f,64.544356.2f,24.945764.2f,23.005059.2f,59.041924.2f,59.551387.2f,45.838749.2f,111.125320.2f,89.135587.2f,73.582557.2f,50.934285.2f,80.638842.2f,120.973941.2f,31.874260.2f,52.296235.2f,75.245782.2f,86.309698.2f,62.505614.2f,62.502492.2f,61.262067.2f,29.573014.2f,83.630841.2f,101.918339.2f,87.800070.2f,34.667486.2f,63.431929.2f,71.392955.2f,46.283764.2f,58.453329.2f,22.941154.2f,45.424331.2f,62.049649.2f,77.282398.2f,98.996360.2f,55.137537.2f,44.394271.2f,91.908306.2f
41.521256.2f,88.825745.2f,47.686097.2f,87.069046.2f,26.759506.2f,31.657924.2f,48.207340.2f,91.220754.2f,24.605216.2f,57.723161.2f,42.385999.2f,59.125709.2f,50.134783.2f,10.901718.2f,87.815147.2f,76.974026.2f,87.290841.2f,92.988348.2f,91.352598.2f,68.511657.2f,16.049240.2f,37.142226.2f,54.274875.2f,79.074750.2f,47.673118.2f,32.539208.2f,69.924337.2f,58.138257.2f,25.101600.2f,30.317690.2f,37.890208.2f,40.906947.2f,43.363803.2f,72.292866.2f,17.225771.2f,28.365757.2f,38.896456.2f,65.688859.2f,73.980309.2f,29.538445.2f,75.284816.2f,44.707789.2f,97.357064.2f,84.808957.2f,41.714910.2f,34.201277.2f,5.660117.2f,53.295587.2f,76.353592.2f,50.403577.2f
15.804561.2f,36.151406.2f,36.895963.2f,39.075097.2f,34.702706.2f,24.672405.2f,12.621851.2f,42.225508.2f,53.869736.2f,38.925874.2f,20.450629.2f,26.137546.2f,40.995216.2f,56.941800.2f,46.234283.2f,22.508431.2f,31.669448.2f,47.365116.2f,46.313090.2f,39.211067.2f,64.513814.2f,42.650858.2f,31.980704.2f,31.437757.2f,36.478174.2f,73.646237.2f,15.466876.2f,34.568937.2f,31.247942.2f,39.072072.2f,19.248786.2f,15.395969.2f,29.436224.2f,17.794317.2f,40.644466.2f,54.633886.2f,41.584011.2f,16.862604.2f,35.288678.2f,30.212163.2f,46.334761.2f,25.996214.2f,52.631781.2f,34.130911.2f,14.835819.2f,43.754823.2f,55.587945.2f,10.448464.2f,45.877252.2f,66.610114.2f
40.077211.2f,16.084761.2f,53.116018.2f,31.681842.2f,59.773185.2f,49.690318.2f,35.992751.2f,26.266797.2f,78.489804.2f,50.262191.2f,42.119786.2f,36.160054.2f,56.129898.2f,82.472608.2f,43.659185.2f,6.977196.2f,6.762568.2f,40.137861.2f,40.071485.2f,43.871302.2f,89.992532.2f,65.268090.2f,48.943503.2f,28.313027.2f,56.175250.2f,98.331299.2f,11.949888.2f,45.385611.2f,56.340160.2f,63.210365.2f,43.745016.2f,40.886617.2f,48.291801.2f,9.938279.2f,65.525437.2f,78.819131.2f,63.809714.2f,20.543212.2f,39.843452.2f,54.144889.2f,48.220703.2f,44.873060.2f,39.014800.2f,24.731019.2f,40.251228.2f,64.480219.2f,80.738714.2f,31.455782.2f,46.837472.2f,84.083198.2f
52.110433.2f,99.314012.2f,62.186446.2f,90.738371.2f,30.654804.2f,42.504651.2f,54.641723.2f,102.844964.2f,17.586707.2f,72.126512.2f,54.509878.2f,72.077189.2f,64.908779.2f,7.410040.2f,89.342216.2f,86.537562.2f,95.539376.2f,95.515169.2f,93.769975.2f,82.415191.2f,0.866827.2f,34.530024.2f,54.944458.2f,83.121442.2f,46.891761.2f,17.541521.2f,79.408517.2f,72.120170.2f,36.608912.2f,30.406807.2f,48.726586.2f,48.894618.2f,57.077523.2f,81.789256.2f,30.821838.2f,20.652431.2f,36.592676.2f,76.590424.2f,75.824217.2f,42.369741.2f,89.447426.2f,57.945589.2f,109.988450.2f,89.600325.2f,49.522293.2f,49.301622.2f,20.526050.2f,59.693474.2f,90.398945.2f,65.207725.2f
52.400140.2f,10.731272.2f,61.390551.2f,39.565136.2f,73.408064.2f,62.213150.2f,49.786998.2f,20.516610.2f,92.258410.2f,56.552528.2f,53.320347.2f,43.582568.2f,63.725268.2f,95.795558.2f,52.195525.2f,16.876879.2f,10.730621.2f,46.895487.2f,47.329209.2f,47.685264.2f,103.392238.2f,79.125814.2f,62.401711.2f,38.581572.2f,69.864590.2f,112.100425.2f,23.912432.2f,51.918072.2f,68.839702.2f,77.026678.2f,56.070291.2f,54.278208.2f,58.005026.2f,21.540440.2f,77.764678.2f,92.645491.2f,77.656098.2f,29.790336.2f,51.183201.2f,65.934129.2f,50.056054.2f,54.818160.2f,32.484741.2f,33.038343.2f,53.697665.2f,74.350020.2f,93.115386.2f,45.308348.2f,48.342471.2f,91.727918.2f
40.824911.2f,85.834823.2f,38.429544.2f,92.008723.2f,35.676824.2f,31.941724.2f,52.145117.2f,86.477359.2f,38.971593.2f,48.346185.2f,39.027659.2f,53.051679.2f,39.848228.2f,25.914979.2f,94.670940.2f,75.601475.2f,87.292050.2f,98.846953.2f,97.346233.2f,60.082743.2f,30.481528.2f,48.992180.2f,62.985983.2f,83.879532.2f,57.768963.2f,47.164776.2f,68.918275.2f,49.854067.2f,25.731798.2f,41.285253.2f,37.240741.2f,43.783037.2f,36.554609.2f,71.177421.2f,16.367283.2f,42.704379.2f,50.460689.2f,62.839809.2f,80.944721.2f,26.558442.2f,66.085491.2f,38.901269.2f,90.838568.2f,88.711139.2f,44.716539.2f,23.212125.2f,9.365435.2f,56.896787.2f,67.412293.2f,35.574531.2f
49.463824.2f,60.979993.2f,24.490513.2f,94.649007.2f,70.246296.2f,51.719305.2f,65.555475.2f,54.665717.2f,85.256218.2f,19.087064.2f,42.153540.2f,32.754597.2f,20.298676.2f,77.180101.2f,103.666423.2f,60.309588.2f,73.256987.2f,103.419674.2f,102.695392.2f,23.749328.2f,83.789467.2f,85.377421.2f,85.983752.2f,87.993608.2f,86.534910.2f,99.705566.2f,57.765324.2f,23.558135.2f,53.042321.2f,77.843743.2f,49.434205.2f,59.465390.2f,32.894626.2f,58.628268.2f,53.665156.2f,88.248757.2f,85.622446.2f,48.022838.2f,93.297628.2f,46.118402.2f,22.542528.2f,35.022502.2f,51.143610.2f,88.411168.2f,60.081880.2f,33.766835.2f,63.125875.2f,66.848656.2f,24.483258.2f,28.902833.2f
52.302596.2f,40.914371.2f,36.098429.2f,82.970693.2f,77.671271.2f,58.838695.2f,64.561370.2f,32.079009.2f,95.679270.2f,26.032351.2f,46.416525.2f,29.166617.2f,34.334858.2f,91.145111.2f,93.953924.2f,45.643553.2f,56.583430.2f,91.693486.2f,91.396900.2f,16.094093.2f,98.582454.2f,90.949711.2f,85.167856.2f,77.871063.2f,88.351110.2f,112.956032.2f,46.193348.2f,25.951353.2f,62.842414.2f,84.669581.2f,54.085184.2f,61.505568.2f,41.070215.2f,45.990422.2f,67.133724.2f,97.966397.2f,90.582518.2f,37.981979.2f,86.363891.2f,56.187132.2f,8.559622.2f,40.899670.2f,25.539559.2f,76.133145.2f,61.755338.2f,50.965360.2f,80.022877.2f,63.796266.2f,8.032380.2f,54.480958.2f
10.428918.2f,48.467555.2f,36.024302.2f,45.716633.2f,22.237380.2f,14.947955.2f,6.554908.2f,53.851167.2f,41.508935.2f,41.125020.2f,17.719571.2f,31.367124.2f,40.425105.2f,44.567446.2f,50.048337.2f,34.996597.2f,43.760720.2f,53.069312.2f,51.708543.2f,44.891375.2f,52.082028.2f,31.586397.2f,26.303958.2f,37.604775.2f,28.013230.2f,61.228731.2f,27.919487.2f,37.700453.2f,20.827941.2f,27.057580.2f,11.928134.2f,3.031360.2f,27.524456.2f,30.267772.2f,30.261385.2f,42.453866.2f,30.836450.2f,27.483989.2f,37.122469.2f,22.045187.2f,52.508977.2f,24.813305.2f,63.427918.2f,42.154448.2f,2.340342.2f,38.249784.2f,44.474057.2f,10.492093.2f,52.473618.2f,62.571924.2f
26.371431.2f,66.901409.2f,18.147593.2f,80.238339.2f,35.392877.2f,21.073179.2f,41.722489.2f,66.666325.2f,47.670285.2f,28.170316.2f,21.860368.2f,33.077440.2f,20.096905.2f,39.021040.2f,85.286694.2f,57.991289.2f,70.518852.2f,88.004555.2f,86.724326.2f,39.730780.2f,45.794451.2f,50.903463.2f,58.100947.2f,72.251239.2f,55.604464.2f,61.539912.2f,51.824965.2f,29.471586.2f,18.382755.2f,42.845651.2f,23.566614.2f,33.251728.2f,16.705818.2f,53.910984.2f,15.753411.2f,50.897600.2f,51.666573.2f,44.489025.2f,72.284167.2f,13.496614.2f,45.923908.2f,19.557639.2f,70.521951.2f,75.824892.2f,34.180832.2f,4.679503.2f,25.953569.2f,45.518827.2f,47.178659.2f,28.544291.2f
42.895659.2f,86.502447.2f,61.680745.2f,69.974724.2f,16.911049.2f,35.614606.2f,38.536113.2f,92.061795.2f,5.582775.2f,70.480573.2f,48.042889.2f,65.851230.2f,65.460792.2f,19.422241.2f,67.248295.2f,72.676657.2f,79.416576.2f,73.901157.2f,72.112082.2f,78.333642.2f,22.673356.2f,11.870214.2f,33.087207.2f,62.823977.2f,24.526479.2f,24.218511.2f,65.767279.2f,68.911618.2f,32.613053.2f,11.304618.2f,40.531780.2f,35.817663.2f,54.321034.2f,68.044093.2f,33.100134.2f,4.355951.2f,13.958301.2f,65.572734.2f,54.105207.2f,39.606319.2f,85.950349.2f,53.744719.2f,101.228293.2f,69.791402.2f,36.066691.2f,53.326842.2f,33.560312.2f,43.036236.2f,86.434194.2f,74.949335.2f
36.374324.2f,83.682057.2f,47.700274.2f,78.388629.2f,17.605037.2f,26.727012.2f,40.373390.2f,87.070755.2f,16.934471.2f,57.428521.2f,38.780420.2f,56.470981.2f,50.816412.2f,8.437310.2f,78.604260.2f,71.114647.2f,80.606015.2f,84.010630.2f,82.344347.2f,67.215943.2f,16.224199.2f,27.608427.2f,44.814259.2f,70.486018.2f,38.066598.2f,30.146962.2f,63.991621.2f,57.027918.2f,20.884715.2f,20.697279.2f,32.959759.2f,33.835966.2f,41.910686.2f,66.374938.2f,16.316048.2f,20.582255.2f,29.322581.2f,60.862837.2f,64.794484.2f,26.926264.2f,74.418552.2f,42.510610.2f,94.259006.2f,76.494504.2f,34.544264.2f,36.360884.2f,13.954296.2f,45.486898.2f,75.272179.2f,55.971627.2f
22.430279.2f,42.246720.2f,10.446613.2f,67.272847.2f,46.762091.2f,27.776328.2f,37.521843.2f,40.634599.2f,64.531864.2f,9.334302.2f,15.698697.2f,7.421132.2f,13.067942.2f,60.434084.2f,75.628188.2f,36.342632.2f,49.663980.2f,75.928519.2f,75.075785.2f,15.146010.2f,68.021805.2f,60.667548.2f,58.242411.2f,60.229033.2f,59.752722.2f,81.946418.2f,31.925831.2f,5.750705.2f,31.730216.2f,53.957227.2f,23.497886.2f,32.336617.2f,10.470482.2f,33.379494.2f,36.770614.2f,66.858574.2f,60.516508.2f,22.527555.2f,64.934219.2f,25.215003.2f,22.614501.2f,9.752334.2f,44.227083.2f,61.396596.2f,32.807883.2f,24.863200.2f,50.826392.2f,38.500996.2f,23.263902.2f,41.083489.2f
43.774181.2f,26.815206.2f,60.997548.2f,20.186757.2f,59.088652.2f,52.582615.2f,35.085291.2f,37.384769.2f,76.674533.2f,59.502267.2f,47.470746.2f,45.184739.2f,64.432910.2f,82.641882.2f,32.380144.2f,17.781842.2f,10.214776.2f,28.590345.2f,28.545113.2f,54.344616.2f,89.816853.2f,61.815730.2f,43.138062.2f,17.750540.2f,51.260528.2f,96.319439.2f,19.694040.2f,54.613585.2f,59.068825.2f,61.187450.2f,47.260610.2f,41.865327.2f,55.078278.2f,18.680373.2f,68.525911.2f,76.453524.2f,60.118580.2f,29.420634.2f,30.265107.2f,58.196679.2f,59.204094.2f,51.552693.2f,50.170226.2f,13.244182.2f,41.056404.2f,70.686388.2f,83.215679.2f,30.014235.2f,57.912591.2f,91.916702.2f
52.570778.2f,59.909495.2f,77.169238.2f,17.420587.2f,51.730463.2f,56.844965.2f,36.100745.2f,70.073901.2f,62.904766.2f,79.794606.2f,59.333007.2f,66.639510.2f,81.428472.2f,73.940626.2f,9.877712.2f,48.001055.2f,43.797419.2f,17.322495.2f,15.500432.2f,79.018530.2f,79.362097.2f,45.520285.2f,24.657044.2f,15.857212.2f,32.870189.2f,80.038951.2f,45.519608.2f,75.388839.2f,61.410212.2f,49.379615.2f,54.566445.2f,44.496934.2f,69.099048.2f,46.143227.2f,69.922685.2f,61.095411.2f,43.433144.2f,53.666313.2f,5.628182.2f,64.333008.2f,85.517383.2f,65.912204.2f,82.744325.2f,22.089273.2f,43.569083.2f,80.892439.2f,81.163610.2f,33.002166.2f,84.701616.2f,105.183005.2f
36.341844.2f,15.872714.2f,37.097981.2f,53.923449.2f,61.659779.2f,45.737404.2f,42.229276.2f,14.744837.2f,81.025672.2f,31.082892.2f,34.095545.2f,19.449154.2f,38.825284.2f,80.863490.2f,65.151150.2f,16.546425.2f,28.127276.2f,62.618340.2f,62.357247.2f,22.004873.2f,88.664232.2f,71.834597.2f,61.096021.2f,49.141435.2f,66.131744.2f,100.260491.2f,18.047821.2f,26.652831.2f,51.773258.2f,67.296907.2f,39.558863.2f,42.530083.2f,35.592171.2f,17.335171.2f,59.387031.2f,82.397012.2f,70.931100.2f,12.936245.2f,58.583443.2f,47.011130.2f,25.354179.2f,33.001590.2f,23.088178.2f,47.059225.2f,42.371345.2f,51.421122.2f,74.555242.2f,39.802003.2f,23.885613.2f,66.517902.2f
65.394608.2f,22.882534.2f,62.564059.2f,68.424122.2f,90.449456.2f,74.797781.2f,69.575482.2f,14.836996.2f,109.851735.2f,54.086663.2f,62.976330.2f,46.671638.2f,62.968089.2f,109.921739.2f,81.006177.2f,36.658818.2f,38.972576.2f,75.868373.2f,76.287436.2f,42.060213.2f,117.722199.2f,99.678973.2f,86.381184.2f,66.689656.2f,92.607109.2f,129.223996.2f,42.417177.2f,50.954998.2f,80.770488.2f,95.743843.2f,68.627188.2f,71.081038.2f,63.149535.2f,40.504896.2f,88.105885.2f,111.063921.2f,98.586707.2f,41.368739.2f,78.682955.2f,75.751081.2f,39.634108.2f,61.041395.2f,10.698814.2f,61.753299.2f,70.825320.2f,77.889108.2f,103.079406.2f,66.271631.2f,37.703661.2f,88.189368.2f
26.994219.2f,74.415555.2f,38.465793.2f,72.664682.2f,14.610865.2f,17.189156.2f,33.338776.2f,77.473003.2f,23.886630.2f,48.010613.2f,29.007626.2f,46.668024.2f,41.823786.2f,18.226996.2f,74.276906.2f,62.197074.2f,72.277090.2f,78.964866.2f,77.385889.2f,57.523394.2f,25.985741.2f,28.867709.2f,41.927118.2f,64.599322.2f,36.720973.2f,39.612806.2f,55.108484.2f,47.397649.2f,11.106072.2f,20.832296.2f,23.470829.2f,25.857835.2f,32.279969.2f,57.486228.2f,8.244395.2f,27.041930.2f,30.087746.2f,51.435833.2f,60.460710.2f,17.195816.2f,64.792596.2f,32.750323.2f,84.487868.2f,70.089157.2f,26.676121.2f,28.541474.2f,16.130011.2f,38.392122.2f,65.602510.2f,50.402028.2f
10.243773.2f,48.517958.2f,35.843086.2f,45.914593.2f,22.177949.2f,14.748924.2f,6.759071.2f,53.864452.2f,41.464042.2f,40.970556.2f,17.539973.2f,31.258946.2f,40.244449.2f,44.458758.2f,50.254533.2f,35.068770.2f,43.879626.2f,53.272044.2f,51.912112.2f,44.779238.2f,51.981019.2f,31.623127.2f,26.466934.2f,37.803492.2f,28.128035.2f,61.174922.2f,27.986463.2f,37.558784.2f,20.641574.2f,27.046940.2f,11.724171.2f,2.897489.2f,27.340001.2f,30.337419.2f,30.078414.2f,42.426586.2f,30.885801.2f,27.479274.2f,37.328195.2f,21.840312.2f,52.400846.2f,24.637610.2f,63.411236.2f,42.342713.2f,2.251846.2f,38.044115.2f,44.308716.2f,10.692212.2f,52.372088.2f,62.368177.2f
56.413773.2f,102.923051.2f,68.907710.2f,90.415840.2f,32.586073.2f,47.232727.2f,56.565040.2f,107.174901.2f,15.193647.2f,78.704394.2f,59.660062.2f,77.538927.2f,71.876241.2f,13.344255.2f,87.852717.2f,89.681580.2f,97.800578.2f,94.503165.2f,92.716961.2f,88.515847.2f,7.550019.2f,32.475109.2f,53.683026.2f,83.110166.2f,45.135773.2f,9.324832.2f,82.585301.2f,78.343083.2f,41.908460.2f,30.309131.2f,53.257103.2f,51.856882.2f,63.224423.2f,84.944808.2f,37.412802.2f,16.998232.2f,34.559345.2f,80.667763.2f,74.707166.2f,48.197719.2f,95.734649.2f,63.752960.2f,114.986584.2f,89.922127.2f,52.364743.2f,56.726534.2f,28.686572.2f,61.453493.2f,96.581115.2f,73.481268.2f
28.223881.2f,32.277845.2f,48.492631.2f,27.154298.2f,43.219599.2f,36.572782.2f,19.121182.2f,40.870605.2f,61.375858.2f,49.125881.2f,32.877610.2f,35.244312.2f,52.385998.2f,66.588589.2f,35.775379.2f,18.275066.2f,22.296692.2f,35.735892.2f,34.869068.2f,46.990833.2f,73.867691.2f,47.595032.2f,31.573070.2f,20.050290.2f,38.488170.2f,81.171622.2f,13.738062.2f,44.439007.2f,42.973726.2f,45.953796.2f,31.546406.2f,25.625208.2f,41.511649.2f,14.948496.2f,52.449927.2f,61.476541.2f,46.099609.2f,21.424013.2f,27.081794.2f,42.557824.2f,53.308000.2f,38.006974.2f,52.872068.2f,21.762751.2f,24.817417.2f,56.224771.2f,67.016372.2f,14.198456.2f,52.459765.2f,78.752856.2f
28.195547.2f,19.320870.2f,38.052937.2f,42.583318.2f,51.570144.2f,38.062001.2f,30.155246.2f,24.647122.2f,70.932047.2f,35.352449.2f,28.542382.2f,21.133122.2f,41.034397.2f,72.586983.2f,53.071295.2f,8.523672.2f,21.733787.2f,51.397572.2f,50.921358.2f,30.165281.2f,80.324694.2f,60.232700.2f,48.137941.2f,36.974929.2f,53.598408.2f,90.566082.2f,5.239978.2f,30.459906.2f,44.594604.2f,56.456050.2f,31.805731.2f,32.043545.2f,33.611834.2f,5.686807.2f,53.257332.2f,71.915937.2f,59.155604.2f,5.456206.2f,45.634594.2f,41.253799.2f,35.634226.2f,30.295088.2f,35.441534.2f,35.975770.2f,31.686973.2f,49.929976.2f,68.643466.2f,27.147513.2f,34.567457.2f,68.998102.2f
47.093305.2f,11.701337.2f,57.788561.2f,35.451725.2f,67.542217.2f,56.840215.2f,43.833163.2f,22.431581.2f,86.322640.2f,53.752855.2f,48.476589.2f,40.205990.2f,60.418193.2f,90.086035.2f,47.949643.2f,11.815840.2f,5.895349.2f,43.285601.2f,43.531095.2f,45.854659.2f,97.647441.2f,73.110173.2f,56.471014.2f,33.613985.2f,63.873396.2f,106.165052.2f,18.546304.2f,48.984041.2f,63.485137.2f,71.061106.2f,50.770417.2f,48.520060.2f,53.790761.2f,16.229951.2f,72.532512.2f,86.673468.2f,71.638400.2f,25.492808.2f,45.923351.2f,60.878418.2f,49.096935.2f,50.494336.2f,35.070311.2f,28.676425.2f,47.914437.2f,70.122794.2f,87.835352.2f,39.315487.2f,47.508983.2f,88.487587.2f
56.136519.2f,102.553816.2f,68.914143.2f,89.761233.2f,32.137791.2f,47.010253.2f,56.077190.2f,106.874401.2f,14.527327.2f,78.684958.2f,59.470011.2f,77.373367.2f,71.919699.2f,13.434163.2f,87.139314.2f,89.274781.2f,97.317642.2f,93.811156.2f,92.023286.2f,88.426031.2f,8.037268.2f,31.766280.2f,52.993004.2f,82.475580.2f,44.427401.2f,9.112109.2f,82.184276.2f,78.273695.2f,41.757086.2f,29.718513.2f,53.006381.2f,51.459101.2f,63.153135.2f,84.540897.2f,37.431561.2f,16.251887.2f,33.848588.2f,80.351414.2f,74.014970.2f,48.099564.2f,95.667901.2f,63.637603.2f,114.755245.2f,89.305593.2f,51.956045.2f,56.857269.2f,29.010895.2f,60.949126.2f,96.499709.2f,73.825142.2f
