78.389125.2f,127.072776.2f,47.426246.2f,66.468894.2f,41.822454.2f,56.662159.2f,86.934253.2f,1.820967.2f,89.833323.2f,96.370062.2f,27.850885.2f,102.807734.2f,99.024378.2f,75.343712.2f,24.240884.2f,35.483113.2f,70.116865.2f,81.170082.2f,83.687278.2f,97.444591.2f,38.518515.2f,47.208617.2f,9.807436.2f,94.106128.2f,19.641762.2f,112.623009.2f,79.283745.2f,81.086539.2f,85.965844.2f,79.693847.2f,73.006508.2f,90.795415.2f,70.078876.2f,38.728170.2f,42.247673.2f,35.262533.2f,83.900149.2f,90.693057.2f,101.231456.2f,63.703249.2f,99.154786.2f,11.150463.2f,59.661236.2f,101.191464.2f,72.213988.2f,15.399851.2f,62.214802.2f,79.092364.2f,90.557015.2f,62.490020.2f
69.965257.2f,121.487318.2f,37.651906.2f,60.151709.2f,40.602606.2f,59.487494.2f,87.583224.2f,10.293783.2f,91.574182.2f,89.377340.2f,17.506187.2f,94.293346.2f,92.349509.2f,65.169527.2f,14.395108.2f,26.641244.2f,63.404543.2f,76.093775.2f,75.125219.2f,94.727171.2f,28.688407.2f,43.889112.2f,2.527062.2f,88.106983.2f,15.162741.2f,107.859908.2f,74.623742.2f,82.348432.2f,89.039309.2f,69.552932.2f,75.098862.2f,91.513936.2f,61.412317.2f,41.470250.2f,45.234363.2f,35.996449.2f,77.375577.2f,88.723637.2f,96.810994.2f,64.459407.2f,94.130871.2f,7.004524.2f,49.989830.2f,95.417303.2f,69.826214.2f,6.276109.2f,65.804457.2f,70.648218.2f,80.352788.2f,54.329119.2f
44.308426.2f,96.105968.2f,17.576601.2f,34.597766.2f,28.025412.2f,53.158557.2f,73.421598.2f,32.861850.2f,79.750881.2f,63.280122.2f,16.585489.2f,68.729399.2f,66.358185.2f,45.848068.2f,13.941192.2f,4.560049.2f,37.508832.2f,51.640779.2f,49.627921.2f,73.437643.2f,12.009281.2f,25.130689.2f,28.508335.2f,62.552674.2f,16.026285.2f,83.372121.2f,50.767733.2f,69.923877.2f,80.647128.2f,49.734717.2f,65.225146.2f,77.309289.2f,36.088731.2f,38.576645.2f,41.952803.2f,30.030619.2f,51.511765.2f,68.985615.2f,72.866487.2f,52.345511.2f,69.478483.2f,22.962184.2f,27.971152.2f,70.003221.2f,50.171428.2f,19.870904.2f,60.652757.2f,45.013532.2f,60.782807.2f,28.418787.2f
65.738740.2f,42.369560.2f,85.737701.2f,50.711599.2f,61.668589.2f,59.237541.2f,32.417389.2f,101.597108.2f,40.978153.2f,48.316962.2f,96.380765.2f,70.064068.2f,44.717107.2f,94.700606.2f,93.127433.2f,82.811401.2f,51.471448.2f,33.395174.2f,67.431361.2f,6.382704.2f,88.270357.2f,57.011594.2f,103.377179.2f,37.139367.2f,85.740026.2f,25.761875.2f,31.856047.2f,38.979820.2f,52.803331.2f,94.916699.2f,47.660013.2f,32.011103.2f,69.441753.2f,70.116990.2f,68.385909.2f,69.374716.2f,44.520884.2f,13.468917.2f,19.760894.2f,45.874384.2f,26.273749.2f,94.545694.2f,82.947142.2f,34.467338.2f,31.196748.2f,95.614568.2f,60.915112.2f,65.945957.2f,100.839170.2f,66.271327.2f
64.126208.2f,77.096858.2f,65.176436.2f,41.610888.2f,25.975193.2f,18.850093.2f,21.504488.2f,64.499481.2f,27.654810.2f,62.438642.2f,67.369753.2f,81.130934.2f,61.779283.2f,85.529434.2f,62.756834.2f,56.471247.2f,45.668114.2f,38.437748.2f,68.586571.2f,36.516257.2f,63.603437.2f,27.411179.2f,68.613882.2f,53.154224.2f,51.674301.2f,59.648121.2f,34.564880.2f,17.805694.2f,31.054921.2f,87.668306.2f,16.082323.2f,25.450277.2f,62.292459.2f,29.675761.2f,27.503862.2f,31.052173.2f,50.660841.2f,27.673253.2f,48.148527.2f,5.192390.2f,50.159835.2f,59.407119.2f,68.510306.2f,56.718465.2f,16.571882.2f,62.259905.2f,22.862622.2f,64.715240.2f,96.961216.2f,54.722152.2f
49.099488.2f,96.358427.2f,26.153282.2f,35.464121.2f,20.184886.2f,44.805582.2f,66.899369.2f,29.482084.2f,72.636354.2f,65.437522.2f,21.915777.2f,73.349914.2f,68.024977.2f,53.993282.2f,17.484115.2f,13.200177.2f,39.151991.2f,50.756521.2f,54.577241.2f,70.008177.2f,20.555059.2f,19.597075.2f,27.898735.2f,63.185265.2f,11.371984.2f,82.497437.2f,49.250371.2f,62.883683.2f,72.823358.2f,57.728261.2f,57.558302.2f,70.829810.2f,41.558661.2f,29.859552.2f,33.261034.2f,21.339407.2f,52.895604.2f,64.657037.2f,71.441878.2f,45.022733.2f,68.798859.2f,20.174374.2f,35.779663.2f,70.363558.2f,45.647189.2f,19.580899.2f,52.238046.2f,49.828836.2f,68.722367.2f,33.112002.2f
45.219010.2f,92.950076.2f,23.764958.2f,31.827953.2f,20.671009.2f,45.930167.2f,66.242800.2f,33.218964.2f,72.427100.2f,61.674990.2f,22.912716.2f,69.456459.2f,64.331030.2f,50.982892.2f,19.135231.2f,11.875277.2f,35.411824.2f,47.560411.2f,50.701770.2f,67.711466.2f,19.308795.2f,18.148109.2f,31.077339.2f,59.663219.2f,15.131366.2f,79.354372.2f,46.230124.2f,62.610728.2f,73.263277.2f,54.604067.2f,57.838476.2f,70.146289.2f,37.741157.2f,32.007567.2f,35.217366.2f,23.363244.2f,49.224044.2f,62.746779.2f,68.441649.2f,44.978242.2f,65.586065.2f,23.751535.2f,32.628919.2f,66.907117.2f,43.789087.2f,22.563874.2f,53.456255.2f,45.949094.2f,65.544706.2f,29.243699.2f
34.458333.2f,28.644181.2f,65.495876.2f,33.325891.2f,64.056175.2f,75.984967.2f,63.013253.2f,98.041327.2f,72.975486.2f,10.608902.2f,82.727515.2f,31.694776.2f,6.280915.2f,63.839207.2f,81.535707.2f,68.828076.2f,30.342820.2f,20.830895.2f,33.761228.2f,35.113380.2f,71.462654.2f,54.974432.2f,95.943950.2f,5.675752.2f,79.988775.2f,21.103387.2f,24.313373.2f,66.890871.2f,82.922978.2f,62.773238.2f,72.004663.2f,64.515810.2f,41.549006.2f,78.193496.2f,78.357288.2f,73.187878.2f,16.439559.2f,41.216428.2f,18.938409.2f,63.182808.2f,12.293441.2f,88.826633.2f,57.880438.2f,4.555162.2f,41.616022.2f,87.291756.2f,80.996039.2f,34.320670.2f,66.274214.2f,43.171900.2f
85.679499.2f,94.840681.2f,82.661432.2f,63.101316.2f,39.425113.2f,15.366025.2f,23.452080.2f,70.102241.2f,20.410385.2f,83.893071.2f,80.415027.2f,102.934309.2f,82.926510.2f,105.501982.2f,75.212562.2f,71.968504.2f,67.299336.2f,59.880279.2f,90.265487.2f,51.858347.2f,79.404013.2f,45.057796.2f,76.750552.2f,74.145986.2f,62.112784.2f,77.220792.2f,55.985516.2f,16.063221.2f,14.213015.2f,107.977806.2f,7.123688.2f,25.874306.2f,83.283393.2f,33.405923.2f,29.694877.2f,39.618906.2f,72.405105.2f,42.528029.2f,66.531160.2f,18.005079.2f,69.708659.2f,67.915233.2f,87.794917.2f,76.945127.2f,37.842349.2f,72.313527.2f,10.020915.2f,86.288194.2f,117.683921.2f,75.283376.2f
57.800873.2f,105.323356.2f,31.282734.2f,44.624757.2f,24.061062.2f,45.877734.2f,71.491532.2f,20.307753.2f,76.255053.2f,74.621156.2f,19.822781.2f,82.153471.2f,77.199979.2f,59.926406.2f,14.393679.2f,17.668862.2f,48.336153.2f,59.545490.2f,63.234407.2f,77.515237.2f,23.732491.2f,26.677897.2f,19.711332.2f,72.264845.2f,2.227597.2f,91.175592.2f,57.845896.2f,66.740783.2f,75.017626.2f,63.927168.2f,60.308329.2f,75.438822.2f,49.957369.2f,28.864947.2f,32.617310.2f,21.465833.2f,62.064789.2f,71.565876.2f,79.957224.2f,48.712509.2f,77.575194.2f,11.251829.2f,42.328227.2f,79.385755.2f,52.637136.2f,12.289819.2f,52.897030.2f,58.523608.2f,74.989073.2f,41.779183.2f
27.082477.2f,87.982155.2f,10.547005.2f,33.665003.2f,50.052665.2f,75.299132.2f,87.912698.2f,57.137623.2f,96.032488.2f,51.821471.2f,31.482784.2f,49.112313.2f,56.094179.2f,19.178797.2f,33.820344.2f,23.474532.2f,33.115557.2f,51.324764.2f,30.865129.2f,78.140395.2f,19.507985.2f,42.847570.2f,49.966956.2f,55.956644.2f,42.386011.2f,79.463429.2f,52.474244.2f,86.356390.2f,99.640464.2f,22.948035.2f,84.119826.2f,91.465442.2f,18.578264.2f,63.469911.2f,66.418809.2f,54.831839.2f,44.267768.2f,76.804952.2f,71.483038.2f,70.722052.2f,66.139226.2f,47.562102.2f,2.167645.2f,63.413927.2f,60.543748.2f,42.562521.2f,82.866413.2f,27.548667.2f,33.990059.2f,18.132018.2f
23.817146.2f,57.545459.2f,55.529747.2f,44.610340.2f,78.689538.2f,98.923094.2f,95.964243.2f,100.098192.2f,105.844776.2f,28.129761.2f,76.602384.2f,7.486005.2f,32.136828.2f,37.422027.2f,78.032190.2f,65.775383.2f,40.003113.2f,48.501147.2f,18.302313.2f,72.128945.2f,64.220312.2f,68.813560.2f,94.321455.2f,39.283566.2f,83.086734.2f,58.257383.2f,52.164495.2f,98.019674.2f,113.934492.2f,34.169642.2f,100.463513.2f,98.298942.2f,31.263539.2f,94.224591.2f,95.868637.2f,86.721614.2f,35.032190.2f,76.333104.2f,57.190012.2f,88.761126.2f,50.415903.2f,90.199396.2f,43.496005.2f,42.905208.2f,69.449213.2f,86.216425.2f,105.542268.2f,23.081228.2f,32.419445.2f,39.608976.2f
33.064248.2f,90.079789.2f,37.381533.2f,52.191550.2f,76.720597.2f,101.381042.2f,109.372953.2f,83.319029.2f,118.348203.2f,55.422046.2f,56.225554.2f,41.477362.2f,60.151497.2f,8.680185.2f,59.751474.2f,50.927009.2f,49.365609.2f,65.900179.2f,32.114866.2f,93.243645.2f,45.785568.2f,68.535119.2f,75.094998.2f,64.002928.2f,69.800017.2f,86.830421.2f,68.393085.2f,109.087142.2f,123.545420.2f,4.957761.2f,108.349272.2f,112.563589.2f,30.850637.2f,90.789972.2f,93.570463.2f,82.205676.2f,54.413013.2f,94.366349.2f,82.127712.2f,95.120892.2f,75.667894.2f,74.162837.2f,26.846263.2f,70.147891.2f,81.185953.2f,68.642016.2f,108.851525.2f,32.879991.2f,6.677360.2f,37.770205.2f
58.922460.2f,111.798869.2f,26.678097.2f,50.290676.2f,36.187377.2f,58.452975.2f,83.606772.2f,20.058610.2f,88.673446.2f,78.918043.2f,8.401838.2f,83.208636.2f,82.062394.2f,54.672088.2f,3.536003.2f,15.603968.2f,53.240575.2f,67.007613.2f,64.041797.2f,87.440702.2f,17.754157.2f,37.097180.2f,13.233933.2f,78.264949.2f,11.710190.2f,98.804600.2f,65.884798.2f,79.087601.2f,87.610117.2f,58.990800.2f,72.853725.2f,87.553379.2f,50.317917.2f,41.225739.2f,45.011863.2f,34.050564.2f,67.243412.2f,82.177194.2f,88.079169.2f,61.062654.2f,84.951657.2f,11.165691.2f,38.961818.2f,85.693553.2f,63.167143.2f,5.377227.2f,65.416967.2f,59.598893.2f,69.903676.2f,43.413150.2f
21.087275.2f,63.872863.2f,32.523435.2f,3.142604.2f,34.983561.2f,55.598827.2f,59.793101.2f,63.262398.2f,68.771694.2f,31.655800.2f,47.523946.2f,42.437400.2f,34.300382.2f,43.485590.2f,46.083271.2f,33.494712.2f,5.362107.2f,21.396783.2f,26.135438.2f,47.629945.2f,36.901551.2f,25.043388.2f,60.556461.2f,30.287842.2f,45.155924.2f,52.020386.2f,22.054451.2f,59.606869.2f,74.462846.2f,44.953213.2f,59.658457.2f,63.036436.2f,18.862166.2f,50.514250.2f,52.025395.2f,43.388485.2f,19.264572.2f,46.468963.2f,42.498256.2f,46.866557.2f,38.130583.2f,53.773373.2f,29.273159.2f,37.802787.2f,31.632577.2f,51.890651.2f,62.558276.2f,21.749933.2f,53.609383.2f,12.780141.2f
12.287520.2f,69.553428.2f,35.774712.2f,34.114968.2f,64.483635.2f,87.248268.2f,90.658525.2f,81.250850.2f,100.050233.2f,34.107052.2f,56.894101.2f,24.277207.2f,38.841959.2f,20.209771.2f,58.638831.2f,46.811284.2f,30.388632.2f,45.278126.2f,10.562427.2f,72.273205.2f,44.594914.2f,55.103719.2f,74.940085.2f,42.450581.2f,64.875194.2f,65.357232.2f,48.115001.2f,91.225164.2f,106.418001.2f,18.559280.2f,91.774294.2f,93.591810.2f,14.445271.2f,79.702609.2f,81.872070.2f,71.601225.2f,33.136621.2f,74.081110.2f,60.617032.2f,79.017590.2f,54.125988.2f,71.409854.2f,23.590566.2f,48.647780.2f,62.614627.2f,67.053445.2f,94.399973.2f,11.919751.2f,23.231057.2f,23.357997.2f
91.498244.2f,86.884272.2f,95.503268.2f,69.717897.2f,54.672334.2f,34.305951.2f,13.829865.2f,89.141710.2f,3.842882.2f,83.979161.2f,96.553567.2f,104.854286.2f,81.929137.2f,115.109856.2f,91.638258.2f,86.457660.2f,73.177339.2f,61.104812.2f,95.327836.2f,44.106818.2f,93.700370.2f,57.648114.2f,95.081113.2f,73.069413.2f,79.370351.2f,69.826832.2f,57.416461.2f,12.685843.2f,9.355001.2f,116.956389.2f,17.936501.2f,12.708655.2f,90.995171.2f,52.152985.2f,48.647300.2f,57.090851.2f,74.549936.2f,35.964236.2f,60.969453.2f,29.789199.2f,65.769704.2f,86.022858.2f,98.551637.2f,73.883622.2f,40.958769.2f,89.861369.2f,30.096883.2f,92.003406.2f,125.720875.2f,84.062131.2f
18.559857.2f,80.179342.2f,21.597467.2f,32.418763.2f,56.212365.2f,80.636102.2f,89.240172.2f,67.858544.2f,97.999098.2f,43.860388.2f,42.663353.2f,38.416739.2f,48.405818.2f,13.917316.2f,44.780862.2f,33.652681.2f,30.339277.2f,48.095792.2f,21.128504.2f,75.570337.2f,30.538659.2f,47.790782.2f,61.015660.2f,49.756791.2f,52.324822.2f,73.403716.2f,50.014548.2f,88.612688.2f,102.860033.2f,15.910173.2f,87.601079.2f,92.553506.2f,12.093787.2f,70.658317.2f,73.275382.2f,62.176988.2f,38.628454.2f,75.583739.2f,66.679679.2f,74.340689.2f,60.766575.2f,58.145673.2f,9.239920.2f,56.858970.2f,61.159592.2f,53.407797.2f,88.083840.2f,18.823927.2f,26.044515.2f,17.190594.2f
37.560618.2f,89.245000.2f,47.789839.2f,58.737389.2f,85.758666.2f,109.949063.2f,115.725210.2f,93.917247.2f,124.994341.2f,56.610623.2f,66.860698.2f,39.289525.2f,61.218161.2f,19.197360.2f,70.344817.2f,61.240272.2f,55.353261.2f,70.509713.2f,35.093752.2f,97.292943.2f,56.312933.2f,77.161088.2f,85.732094.2f,66.350865.2f,80.149500.2f,88.096092.2f,73.387267.2f,115.991296.2f,130.887275.2f,14.973638.2f,115.940554.2f,118.731537.2f,37.639576.2f,100.199461.2f,102.839143.2f,91.687390.2f,58.050828.2f,99.340713.2f,84.759760.2f,102.893036.2f,78.085893.2f,84.709583.2f,36.749085.2f,71.732675.2f,87.585209.2f,79.236007.2f,117.330154.2f,37.188606.2f,3.967841.2f,45.570250.2f
51.453383.2f,36.679014.2f,73.596601.2f,38.058703.2f,55.664994.2f,59.350410.2f,39.484831.2f,94.584249.2f,49.207716.2f,34.217976.2f,86.122544.2f,56.028802.2f,30.936501.2f,80.659810.2f,83.405403.2f,72.194755.2f,38.150053.2f,19.931534.2f,53.001284.2f,10.103779.2f,77.015514.2f,49.138808.2f,95.111552.2f,22.907682.2f,77.674153.2f,19.149759.2f,19.318941.2f,44.492385.2f,60.017974.2f,80.716526.2f,51.340917.2f,40.419293.2f,55.582574.2f,66.716439.2f,65.727543.2f,64.235651.2f,30.138040.2f,17.079613.2f,8.125300.2f,45.677005.2f,13.025725.2f,86.680298.2f,69.747763.2f,21.382839.2f,26.038782.2f,86.933018.2f,62.731033.2f,51.634127.2f,86.430723.2f,53.123814.2f
18.256552.2f,46.754902.2f,47.331421.2f,17.380319.2f,51.614746.2f,68.460474.2f,63.847644.2f,81.970225.2f,73.683607.2f,12.956796.2f,64.960294.2f,28.191035.2f,15.774612.2f,47.890282.2f,64.098274.2f,51.237620.2f,13.349968.2f,16.484971.2f,19.709245.2f,42.492044.2f,53.462792.2f,41.814041.2f,79.032144.2f,14.136555.2f,63.865973.2f,37.769002.2f,20.010000.2f,65.804657.2f,81.742149.2f,47.577925.2f,68.514510.2f,66.307688.2f,23.944923.2f,66.796878.2f,67.710938.2f,60.509478.2f,3.248527.2f,45.117360.2f,31.152976.2f,57.316458.2f,25.032124.2f,72.448626.2f,39.961838.2f,21.567124.2f,37.316538.2f,70.364015.2f,74.614138.2f,18.367075.2f,53.077238.2f,25.008095.2f
35.506766.2f,93.610084.2f,2.276484.2f,34.456199.2f,41.396694.2f,66.898946.2f,83.366586.2f,45.044576.2f,90.702379.2f,58.371929.2f,20.206460.2f,59.140392.2f,62.205206.2f,30.697255.2f,21.892839.2f,11.562962.2f,35.549624.2f,52.795915.2f,40.168525.2f,77.967557.2f,7.798349.2f,35.857532.2f,38.160531.2f,60.421228.2f,30.440557.2f,83.157729.2f,53.062456.2f,80.872805.2f,93.000626.2f,34.743881.2f,77.423050.2f,87.111468.2f,26.610023.2f,53.490570.2f,56.703413.2f,44.852109.2f,48.670507.2f,75.198489.2f,73.934204.2f,64.136379.2f,69.366183.2f,35.437230.2f,13.762494.2f,68.037707.2f,57.450842.2f,30.525035.2f,74.475933.2f,36.111299.2f,45.803387.2f,21.896329.2f
42.904721.2f,18.938467.2f,75.171093.2f,43.382949.2f,73.463770.2f,83.849610.2f,67.710435.2f,108.033949.2f,77.482051.2f,17.647158.2f,92.710016.2f,34.834409.2f,13.061282.2f,71.561711.2f,91.576169.2f,78.844000.2f,40.376284.2f,29.894304.2f,41.344823.2f,37.732159.2f,81.346889.2f,64.600516.2f,106.002527.2f,15.520699.2f,89.999328.2f,16.566566.2f,33.014087.2f,72.374811.2f,88.133269.2f,70.065777.2f,78.408734.2f,68.700381.2f,50.580736.2f,87.239485.2f,87.190861.2f,82.591808.2f,26.421010.2f,45.343582.2f,20.506937.2f,70.665297.2f,15.783096.2f,98.855885.2f,67.058061.2f,9.090184.2f,49.195036.2f,97.351247.2f,88.391141.2f,42.664251.2f,72.388614.2f,52.869126.2f
49.268837.2f,106.833500.2f,14.212034.2f,46.468565.2f,44.001751.2f,68.624792.2f,89.727682.2f,34.980777.2f,96.052208.2f,71.959281.2f,7.660852.2f,72.718458.2f,75.682714.2f,40.086435.2f,11.807527.2f,12.259242.2f,48.227517.2f,64.581542.2f,53.855156.2f,88.280624.2f,6.757100.2f,41.400173.2f,26.539545.2f,73.422640.2f,24.808810.2f,95.669341.2f,64.346393.2f,86.231638.2f,96.683359.2f,44.502465.2f,81.348192.2f,93.608866.2f,40.366993.2f,52.805661.2f,56.426400.2f,44.665765.2f,61.775754.2f,84.469233.2f,85.915029.2f,68.589805.2f,81.776476.2f,26.443973.2f,26.245908.2f,81.034948.2f,65.899553.2f,20.462136.2f,75.993648.2f,49.866265.2f,55.233395.2f,35.409078.2f
21.477409.2f,82.743689.2f,15.764084.2f,30.763865.2f,51.361655.2f,76.168097.2f,86.576720.2f,61.881525.2f,95.044833.2f,46.476091.2f,36.880700.2f,43.303318.2f,50.839667.2f,17.442218.2f,38.852526.2f,27.679262.2f,29.516611.2f,47.699225.2f,25.084732.2f,74.904403.2f,24.657354.2f,43.368700.2f,55.111632.2f,51.188930.2f,46.391449.2f,74.805525.2f,49.190619.2f,85.505197.2f,99.333637.2f,20.415673.2f,83.932644.2f,90.013079.2f,13.287526.2f,65.478826.2f,68.216603.2f,56.926828.2f,39.644037.2f,74.183791.2f,67.287573.2f,70.581709.2f,61.707897.2f,52.164302.2f,3.655699.2f,58.545103.2f,58.764232.2f,47.447960.2f,83.677311.2f,21.907888.2f,31.119972.2f,14.943229.2f
85.926198.2f,97.766378.2f,81.114634.2f,63.364466.2f,37.560185.2f,12.473466.2f,27.489228.2f,66.516705.2f,24.757656.2f,85.402473.2f,77.872307.2f,103.951993.2f,84.659070.2f,104.716307.2f,72.596078.2f,69.995019.2f,67.690606.2f,61.391112.2f,90.657765.2f,55.054485.2f,77.446644.2f,43.975109.2f,73.442709.2f,75.962153.2f,59.266817.2f,80.141130.2f,57.510263.2f,20.040240.2f,17.873215.2f,107.341069.2f,10.461372.2f,30.069949.2f,83.092046.2f,30.148034.2f,26.372565.2f,36.878385.2f,73.580988.2f,45.697269.2f,69.228713.2f,18.491389.2f,72.097432.2f,64.720812.2f,86.794920.2f,79.115380.2f,39.422199.2f,69.314776.2f,5.993898.2f,86.554989.2f,117.243642.2f,74.885222.2f
73.185600.2f,109.589654.2f,53.167038.2f,54.629120.2f,20.651037.2f,27.976304.2f,59.235723.2f,27.039018.2f,61.372820.2f,84.360381.2f,42.477399.2f,96.452050.2f,85.809505.2f,81.183330.2f,36.999636.2f,39.705118.2f,59.163620.2f,64.235546.2f,78.688093.2f,74.259485.2f,46.474794.2f,30.006668.2f,34.265281.2f,79.026055.2f,23.057718.2f,93.414861.2f,61.364806.2f,52.962241.2f,57.251720.2f,84.882148.2f,44.474366.2f,62.994686.2f,66.759312.2f,10.391026.2f,13.628822.2f,11.520521.2f,71.099089.2f,66.361410.2f,81.573701.2f,36.346673.2f,81.095327.2f,26.057843.2f,62.911481.2f,85.105390.2f,49.490586.2f,31.484876.2f,33.563566.2f,73.919854.2f,95.845322.2f,57.873735.2f
6.642659.2f,57.543296.2f,37.149481.2f,17.124693.2f,51.184754.2f,71.535513.2f,72.035291.2f,76.229148.2f,81.565639.2f,21.504201.2f,56.345563.2f,26.467388.2f,25.667696.2f,35.790729.2f,56.299789.2f,43.356807.2f,12.660891.2f,26.421489.2f,10.353122.2f,53.655617.2f,44.262392.2f,41.270147.2f,72.017554.2f,26.155114.2f,58.416674.2f,49.811500.2f,29.198994.2f,72.982702.2f,88.477879.2f,35.710270.2f,74.265298.2f,74.869908.2f,12.021517.2f,66.725109.2f,68.290108.2f,59.414490.2f,15.177872.2f,55.174500.2f,43.290736.2f,61.988579.2f,37.221993.2f,66.414188.2f,28.438123.2f,33.345975.2f,44.212520.2f,63.456436.2f,78.318121.2f,7.006051.2f,42.061084.2f,15.574005.2f
76.750036.2f,90.014387.2f,73.344813.2f,54.175818.2f,30.344429.2f,9.035391.2f,23.954919.2f,63.344292.2f,24.805224.2f,76.308365.2f,71.773961.2f,94.713875.2f,75.679726.2f,96.129243.2f,66.668014.2f,62.860712.2f,58.473553.2f,52.323831.2f,81.446276.2f,48.012546.2f,70.276357.2f,35.669203.2f,69.295471.2f,67.045763.2f,53.921116.2f,72.431893.2f,48.456756.2f,16.912288.2f,22.404545.2f,98.634778.2f,7.919450.2f,27.349151.2f,74.093185.2f,26.360237.2f,22.940662.2f,31.469104.2f,64.380255.2f,38.714068.2f,61.223036.2f,9.245431.2f,63.691831.2f,60.277722.2f,78.400994.2f,70.470854.2f,30.460517.2f,64.309172.2f,9.404053.2f,77.373296.2f,108.399735.2f,66.003765.2f
17.389985.2f,45.819742.2f,52.489615.2f,30.818825.2f,65.716472.2f,83.721967.2f,78.474610.2f,92.622645.2f,88.402683.2f,11.208322.2f,72.383939.2f,12.832562.2f,15.793330.2f,43.917278.2f,72.576446.2f,59.663955.2f,26.187722.2f,31.084173.2f,14.119905.2f,54.453009.2f,60.134539.2f,55.778410.2f,88.387702.2f,21.777899.2f,74.765434.2f,42.676564.2f,34.852666.2f,80.835939.2f,96.853069.2f,42.191876.2f,83.846863.2f,80.708838.2f,26.217054.2f,81.135425.2f,82.308648.2f,74.349894.2f,17.804641.2f,58.587612.2f,40.029190.2f,72.708673.2f,33.248983.2f,82.817609.2f,42.290314.2f,26.368995.2f,52.576790.2f,79.844979.2f,89.964068.2f,16.890631.2f,44.660304.2f,31.830121.2f
40.000511.2f,55.280745.2f,53.198602.2f,19.671464.2f,33.919491.2f,44.065001.2f,38.500394.2f,71.930742.2f,48.068100.2f,35.387428.2f,63.763832.2f,54.341106.2f,35.000578.2f,65.899579.2f,60.790857.2f,50.045125.2f,22.145620.2f,11.505653.2f,43.652350.2f,26.456932.2f,55.432522.2f,26.493526.2f,72.266984.2f,26.692398.2f,54.851495.2f,39.378341.2f,7.775183.2f,39.750409.2f,55.577772.2f,67.041992.2f,42.347456.2f,41.384545.2f,40.698218.2f,46.797955.2f,46.610923.2f,42.880628.2f,23.723748.2f,23.926599.2f,27.701974.2f,31.783667.2f,26.792902.2f,63.869398.2f,51.762341.2f,31.507539.2f,11.090411.2f,64.097844.2f,49.492941.2f,40.467681.2f,74.907652.2f,35.421004.2f
83.820364.2f,86.897561.2f,85.039207.2f,61.509329.2f,43.364710.2f,22.857900.2f,13.659777.2f,77.552352.2f,10.804929.2f,79.138744.2f,85.195866.2f,99.160622.2f,77.672316.2f,105.895154.2f,80.217168.2f,75.472234.2f,65.335505.2f,55.422147.2f,88.025520.2f,43.602681.2f,82.788902.2f,47.043768.2f,83.448094.2f,68.783592.2f,67.805414.2f,69.368471.2f,51.569212.2f,6.754272.2f,10.802580.2f,108.004491.2f,6.304519.2f,15.769197.2f,82.469533.2f,40.564363.2f,37.101081.2f,45.477906.2f,68.539724.2f,34.468468.2f,59.244888.2f,18.794516.2f,63.087302.2f,74.394038.2f,88.831680.2f,70.751139.2f,33.861128.2f,78.273750.2f,19.532474.2f,84.376369.2f,117.193310.2f,75.046857.2f
6.219011.2f,65.660137.2f,34.710027.2f,28.252770.2f,59.609255.2f,81.840850.2f,84.605221.2f,78.786350.2f,94.021412.2f,29.617382.2f,55.610419.2f,23.808439.2f,34.307893.2f,24.451339.2f,56.810595.2f,44.467689.2f,24.400942.2f,39.258460.2f,6.011572.2f,66.357408.2f,43.186953.2f,50.042743.2f,73.077098.2f,37.147429.2f,61.869204.2f,60.390163.2f,42.054740.2f,85.240276.2f,100.500745.2f,23.581365.2f,85.945590.2f,87.524746.2f,10.131691.2f,74.975477.2f,76.993749.2f,67.049229.2f,27.349117.2f,68.033401.2f,55.106257.2f,73.285588.2f,48.720141.2f,68.889267.2f,23.237528.2f,43.661035.2f,56.590085.2f,64.921568.2f,88.911757.2f,5.895109.2f,29.215666.2f,18.912874.2f
