37.970902.2f,92.263361.2f,45.072916.2f,61.915833.2f,39.507405.2f,57.218174.2f,36.983273.2f,56.335985.2f,61.789744.2f,40.984759.2f,54.644980.2f,82.415409.2f,76.084720.2f,40.793538.2f,67.578289.2f,30.127585.2f,17.204512.2f,20.621533.2f,97.632826.2f,3.502679.2f,38.652395.2f,67.698057.2f,94.201318.2f,26.896938.2f,81.094104.2f,5.223199.2f,34.962201.2f,53.501390.2f,71.962284.2f,45.405811.2f,76.978981.2f,31.721835.2f,42.143201.2f,31.151343.2f,31.142028.2f,29.002090.2f,55.652214.2f,74.188501.2f,26.747306.2f,83.498970.2f
72.301402.2f,46.460853.2f,78.229811.2f,50.736602.2f,94.512622.2f,90.087009.2f,80.846139.2f,55.822603.2f,60.231678.2f,80.451501.2f,50.919703.2f,41.990336.2f,45.379874.2f,60.266657.2f,36.234666.2f,81.794676.2f,95.521934.2f,81.944159.2f,35.769652.2f,98.950617.2f,67.543015.2f,33.391589.2f,27.311784.2f,100.036442.2f,29.637720.2f,98.886654.2f,66.446264.2f,87.005949.2f,28.932462.2f,58.273666.2f,49.026851.2f,87.528942.2f,58.600579.2f,73.347359.2f,87.646549.2f,71.706836.2f,86.038939.2f,69.695997.2f,105.359315.2f,35.584110.2f
68.666237.2f,81.456471.2f,29.963503.2f,86.028309.2f,78.071017.2f,94.320863.2f,71.742550.2f,52.150025.2f,50.939935.2f,27.167097.2f,76.399424.2f,104.865737.2f,99.567541.2f,60.791208.2f,84.310713.2f,27.953367.2f,24.435809.2f,51.664103.2f,91.021638.2f,36.629812.2f,66.180520.2f,81.121010.2f,91.371661.2f,13.652109.2f,80.581817.2f,34.852013.2f,57.807966.2f,90.104167.2f,84.224166.2f,50.755746.2f,101.839341.2f,21.075908.2f,60.767415.2f,59.921079.2f,21.173131.2f,45.620965.2f,29.349740.2f,54.237116.2f,13.277639.2f,79.038480.2f
17.592151.2f,78.382968.2f,41.805723.2f,39.721125.2f,31.073286.2f,44.133908.2f,20.951969.2f,43.459075.2f,51.396641.2f,38.875132.2f,32.274781.2f,60.188961.2f,53.938894.2f,19.152871.2f,45.498202.2f,28.360130.2f,27.626890.2f,2.781094.2f,81.536796.2f,22.323572.2f,16.681316.2f,46.234171.2f,76.733029.2f,37.901645.2f,63.463234.2f,23.081707.2f,13.018259.2f,39.660547.2f,50.619768.2f,29.996227.2f,55.075043.2f,34.141840.2f,20.817955.2f,9.314051.2f,33.676588.2f,13.414544.2f,55.276844.2f,66.850539.2f,40.776316.2f,67.349688.2f
51.980095.2f,33.251883.2f,24.900768.2f,51.155544.2f,74.337197.2f,81.249489.2f,60.692321.2f,2.873479.2f,9.400925.2f,27.636983.2f,42.031797.2f,63.191489.2f,60.209649.2f,34.145377.2f,40.461926.2f,32.229567.2f,48.072910.2f,48.446386.2f,39.075721.2f,56.482299.2f,46.108958.2f,34.507436.2f,37.396772.2f,49.401830.2f,25.866674.2f,55.671782.2f,37.786509.2f,76.706213.2f,35.662438.2f,15.933781.2f,63.857011.2f,36.308055.2f,32.253311.2f,46.265195.2f,36.579077.2f,32.666564.2f,33.050857.2f,25.938545.2f,54.891850.2f,25.457483.2f
50.480708.2f,59.656738.2f,8.003025.2f,62.957427.2f,66.411721.2f,79.406250.2f,56.218183.2f,26.765655.2f,27.940341.2f,3.862629.2f,52.994774.2f,80.565041.2f,75.736377.2f,38.170063.2f,59.125249.2f,7.587867.2f,21.612385.2f,37.227845.2f,67.689046.2f,33.775575.2f,46.425066.2f,55.439027.2f,66.844761.2f,20.085760.2f,55.295981.2f,32.371097.2f,36.958884.2f,74.839749.2f,58.350682.2f,24.956805.2f,78.425191.2f,7.090838.2f,37.603876.2f,41.921999.2f,7.496012.2f,24.854658.2f,19.855564.2f,37.464584.2f,25.552032.2f,54.710939.2f
72.644210.2f,19.794847.2f,59.114143.2f,58.563655.2f,96.380719.2f,97.156539.2f,81.950984.2f,37.617233.2f,38.511159.2f,62.241640.2f,53.957434.2f,58.912279.2f,59.639381.2f,56.263223.2f,42.468314.2f,66.755735.2f,82.255238.2f,76.393366.2f,11.262576.2f,89.047479.2f,66.854332.2f,36.150552.2f,3.143704.2f,84.204050.2f,10.180366.2f,88.516774.2f,62.034741.2f,93.227614.2f,32.994773.2f,45.832293.2f,63.774330.2f,71.116583.2f,54.198610.2f,70.432913.2f,71.381499.2f,62.534526.2f,63.958424.2f,44.365959.2f,89.693326.2f,10.400551.2f
48.787824.2f,34.360608.2f,28.300744.2f,46.587029.2f,71.605125.2f,77.678999.2f,57.705647.2f,6.093584.2f,14.197723.2f,30.591285.2f,37.638924.2f,58.362983.2f,55.415575.2f,30.842367.2f,35.638182.2f,33.716355.2f,49.154904.2f,46.765156.2f,38.681931.2f,56.539706.2f,42.837008.2f,29.683781.2f,35.898725.2f,51.464112.2f,23.528025.2f,55.869126.2f,35.007237.2f,73.179573.2f,30.912739.2f,14.100025.2f,59.084712.2f,38.488062.2f,28.860671.2f,43.632467.2f,38.698159.2f,31.370352.2f,37.436403.2f,30.475507.2f,56.933103.2f,24.593721.2f
67.281414.2f,52.825901.2f,79.287881.2f,44.366196.2f,88.724960.2f,83.160062.2f,75.450185.2f,57.215919.2f,62.788005.2f,81.114111.2f,45.860236.2f,33.840527.2f,37.652100.2f,56.864879.2f,31.173238.2f,81.272037.2f,94.136227.2f,78.375835.2f,42.939609.2f,96.410473.2f,62.930315.2f,29.807823.2f,34.100614.2f,99.485441.2f,33.667173.2f,96.495745.2f,62.943864.2f,80.292373.2f,25.564506.2f,57.605252.2f,41.132611.2f,87.385682.2f,55.388032.2f,69.210423.2f,87.447461.2f,69.497499.2f,88.215383.2f,73.839314.2f,104.678475.2f,40.611396.2f
19.805811.2f,64.037131.2f,49.825176.2f,15.300148.2f,43.273190.2f,44.922722.2f,28.931011.2f,37.346539.2f,47.015440.2f,49.144420.2f,5.369286.2f,34.048281.2f,28.529509.2f,10.468919.2f,17.603162.2f,43.306246.2f,51.161279.2f,30.207416.2f,63.255069.2f,49.814238.2f,14.612900.2f,19.713814.2f,56.409671.2f,59.365596.2f,43.970566.2f,50.265346.2f,15.426610.2f,40.663870.2f,24.158730.2f,25.765776.2f,30.878637.2f,50.330204.2f,10.279083.2f,20.627444.2f,50.120299.2f,25.823892.2f,63.185095.2f,63.914635.2f,63.669620.2f,50.224360.2f
34.768868.2f,66.229350.2f,22.636237.2f,50.418138.2f,50.323582.2f,63.276680.2f,40.066804.2f,30.319591.2f,36.011873.2f,19.495324.2f,40.883157.2f,69.556140.2f,64.079030.2f,25.205540.2f,50.055163.2f,9.177215.2f,17.253462.2f,21.121176.2f,71.883693.2f,23.381061.2f,31.281095.2f,48.017690.2f,68.988796.2f,23.897931.2f,56.136544.2f,22.620587.2f,22.351058.2f,58.730573.2f,51.739215.2f,20.543762.2f,66.248425.2f,15.732196.2f,25.324761.2f,26.052084.2f,15.379158.2f,10.016090.2f,35.897030.2f,49.669791.2f,28.518291.2f,57.860563.2f
26.785496.2f,62.379330.2f,28.648940.2f,39.342368.2f,46.267418.2f,56.524920.2f,33.895091.2f,27.160449.2f,35.188683.2f,26.790842.2f,29.670756.2f,58.266792.2f,52.851543.2f,14.109310.2f,38.895253.2f,19.169522.2f,27.899581.2f,18.950045.2f,66.270789.2f,30.529953.2f,22.154905.2f,37.272360.2f,62.197658.2f,35.206629.2f,48.991744.2f,30.323830.2f,12.547546.2f,51.890389.2f,41.192438.2f,13.967773.2f,55.121153.2f,26.175938.2f,14.053752.2f,18.910302.2f,25.926579.2f,3.383859.2f,42.539451.2f,51.014452.2f,39.756066.2f,52.044263.2f
22.943092.2f,104.540265.2f,73.494658.2f,42.770009.2f,2.483826.2f,16.391849.2f,13.669748.2f,72.302922.2f,81.179203.2f,70.551819.2f,42.532709.2f,59.774288.2f,53.421499.2f,40.646185.2f,56.833482.2f,59.830874.2f,55.171266.2f,29.992880.2f,105.066929.2f,43.856133.2f,28.920246.2f,61.113946.2f,98.521367.2f,65.953944.2f,85.860006.2f,45.503427.2f,36.352776.2f,13.702329.2f,65.346378.2f,58.368288.2f,52.111226.2f,65.090085.2f,42.718985.2f,27.975003.2f,64.578600.2f,44.302031.2f,86.955446.2f,97.419715.2f,67.229946.2f,91.563514.2f
62.668272.2f,34.063248.2f,61.636583.2f,45.364113.2f,86.030985.2f,84.771198.2f,71.771837.2f,39.200233.2f,43.550647.2f,63.983405.2f,42.358112.2f,43.877392.2f,44.928493.2f,48.118308.2f,29.209915.2f,65.967037.2f,80.291119.2f,69.495823.2f,26.294760.2f,84.889086.2f,57.255331.2f,23.772487.2f,17.328823.2f,84.135141.2f,13.590179.2f,84.651789.2f,54.253543.2f,81.107396.2f,19.833122.2f,42.812550.2f,49.035225.2f,71.425948.2f,46.217037.2f,62.015573.2f,71.576094.2f,57.596415.2f,69.328805.2f,53.798540.2f,89.524748.2f,20.765880.2f
67.224105.2f,44.986346.2f,73.726649.2f,46.101417.2f,89.590385.2f,85.621982.2f,75.836993.2f,51.392697.2f,56.273834.2f,75.827532.2f,45.884849.2f,38.787752.2f,41.639076.2f,55.039647.2f,31.257444.2f,76.869442.2f,90.447878.2f,76.717703.2f,35.179765.2f,93.749142.2f,62.405520.2f,28.197947.2f,26.288154.2f,95.118769.2f,26.329215.2f,93.696160.2f,61.220476.2f,82.436469.2f,23.735110.2f,53.289536.2f,45.436013.2f,82.694984.2f,53.371058.2f,68.153593.2f,82.799338.2f,66.521248.2f,81.957871.2f,66.575126.2f,100.417404.2f,32.974006.2f
59.425795.2f,60.287259.2f,8.647935.2f,71.563126.2f,74.777883.2f,88.205785.2f,64.994764.2f,31.089265.2f,29.413912.2f,7.237249.2f,61.564376.2f,88.714541.2f,84.081614.2f,46.985139.2f,66.874151.2f,15.878529.2f,26.245970.2f,45.703686.2f,69.548247.2f,39.587453.2f,55.400089.2f,62.732180.2f,69.849138.2f,20.774337.2f,59.264034.2f,37.996439.2f,45.925560.2f,83.657536.2f,65.327120.2f,32.478868.2f,86.890614.2f,11.414617.2f,46.328182.2f,50.831446.2f,11.993609.2f,33.824405.2f,12.599300.2f,34.707232.2f,25.623425.2f,57.509233.2f
15.664904.2f,96.507574.2f,64.629915.2f,38.735648.2f,8.722730.2f,22.747590.2f,6.740040.2f,63.705581.2f,72.470994.2f,61.725632.2f,36.671927.2f,57.431855.2f,50.899632.2f,32.608617.2f,51.342897.2f,51.086688.2f,47.257494.2f,21.257009.2f,97.560742.2f,36.816057.2f,21.355135.2f,54.945302.2f,91.345125.2f,58.040161.2f,78.475070.2f,38.358565.2f,27.905108.2f,18.831360.2f,59.305900.2f,49.769892.2f,50.261353.2f,56.498775.2f,34.706363.2f,19.353161.2f,55.998119.2f,35.421846.2f,78.128204.2f,88.621725.2f,59.686165.2f,83.854936.2f
