14.841216.2f,122.076937.2f,91.310211.2f,90.845685.2f,95.765152.2f,104.663519.2f,63.570570.2f,87.306737.2f,70.463678.2f,60.512343.2f,78.519137.2f,74.164188.2f,73.274779.2f,68.693778.2f,20.305560.2f,91.779174.2f,13.040776.2f,43.581345.2f,55.868926.2f,93.284266.2f,65.494791.2f,76.081963.2f,18.699215.2f,52.873404.2f,59.321055.2f,40.085184.2f,9.759227.2f,67.933134.2f,93.724291.2f,81.714329.2f,43.201766.2f,77.197083.2f,124.442126.2f,55.279418.2f,32.900047.2f,72.771691.2f,82.158221.2f,78.048728.2f,72.651316.2f,77.133796.2f
72.325263.2f,90.820187.2f,53.814804.2f,82.439063.2f,94.453474.2f,85.690190.2f,68.964487.2f,108.123863.2f,40.073808.2f,14.782570.2f,89.408990.2f,49.567896.2f,97.362394.2f,6.799368.2f,42.552528.2f,56.058002.2f,54.255557.2f,47.344269.2f,52.767337.2f,44.793559.2f,69.625929.2f,23.225083.2f,49.077992.2f,64.878605.2f,29.378376.2f,22.509115.2f,58.145841.2f,11.152499.2f,66.871862.2f,61.219663.2f,35.924244.2f,45.690956.2f,92.375438.2f,12.839862.2f,30.113516.2f,92.977627.2f,87.230613.2f,86.569872.2f,96.790731.2f,14.968498.2f
71.830989.2f,57.636931.2f,22.527575.2f,46.307874.2f,59.031366.2f,49.126573.2f,39.626774.2f,78.569512.2f,3.340177.2f,22.259794.2f,58.187083.2f,12.920510.2f,70.608247.2f,34.823528.2f,51.381392.2f,23.586263.2f,56.623729.2f,30.432054.2f,25.986116.2f,26.110005.2f,39.474592.2f,21.484044.2f,50.635159.2f,40.706822.2f,10.927985.2f,40.892139.2f,60.677406.2f,27.678480.2f,31.041606.2f,24.502800.2f,26.077884.2f,9.769715.2f,59.606230.2f,27.028815.2f,41.996552.2f,65.140563.2f,54.172102.2f,54.841481.2f,70.150568.2f,37.366935.2f
72.407667.2f,86.452574.2f,82.950569.2f,45.017644.2f,35.653037.2f,62.070486.2f,37.764826.2f,3.286543.2f,74.587971.2f,92.504946.2f,19.997433.2f,67.331745.2f,10.835474.2f,107.357907.2f,84.322407.2f,80.805679.2f,75.598130.2f,59.555318.2f,53.554120.2f,97.750050.2f,37.665898.2f,98.332243.2f,74.627752.2f,41.414181.2f,78.438566.2f,93.828870.2f,76.055550.2f,101.165784.2f,69.823050.2f,61.239304.2f,70.956591.2f,74.745392.2f,88.882300.2f,93.145922.2f,87.583774.2f,13.147639.2f,26.935715.2f,23.642247.2f,11.461775.2f,112.490824.2f
36.148522.2f,104.763374.2f,70.752376.2f,80.563363.2f,88.770742.2f,91.040785.2f,56.856910.2f,90.104774.2f,50.257467.2f,35.441707.2f,75.937164.2f,56.271782.2f,76.944495.2f,42.849556.2f,5.843860.2f,71.771232.2f,18.473887.2f,31.697955.2f,43.774091.2f,69.923998.2f,58.414942.2f,51.197465.2f,14.855614.2f,47.958014.2f,37.448732.2f,14.321471.2f,21.912748.2f,42.289908.2f,76.679297.2f,66.024854.2f,24.840290.2f,57.385090.2f,106.924478.2f,29.828058.2f,7.260124.2f,74.396337.2f,77.115525.2f,74.301061.2f,76.307826.2f,51.288837.2f
74.612355.2f,49.526229.2f,40.261196.2f,11.192340.2f,20.642789.2f,26.869693.2f,17.328918.2f,43.338339.2f,35.863386.2f,59.130164.2f,22.834681.2f,26.911095.2f,40.134885.2f,73.171286.2f,69.567801.2f,38.035228.2f,67.229454.2f,38.191204.2f,25.852089.2f,55.686180.2f,15.364809.2f,60.215386.2f,63.025958.2f,27.847215.2f,44.491646.2f,69.646181.2f,69.944099.2f,66.188629.2f,27.459974.2f,18.620602.2f,45.838348.2f,33.864606.2f,52.104347.2f,62.011574.2f,66.425171.2f,34.023559.2f,16.463156.2f,19.197186.2f,39.926825.2f,76.331386.2f
100.420621.2f,36.370792.2f,8.730666.2f,49.421375.2f,62.946718.2f,41.118715.2f,58.238874.2f,91.816388.2f,28.025614.2f,44.891417.2f,71.285651.2f,27.997253.2f,87.676794.2f,50.864236.2f,80.145945.2f,10.490293.2f,85.619330.2f,58.062660.2f,50.041749.2f,12.946531.2f,57.189805.2f,32.786604.2f,79.646004.2f,63.531609.2f,39.294488.2f,67.427552.2f,89.650231.2f,44.700949.2f,23.225359.2f,30.124794.2f,55.079380.2f,22.106878.2f,37.496409.2f,51.016152.2f,69.982498.2f,81.632660.2f,64.774394.2f,67.640836.2f,87.371729.2f,48.280570.2f
33.865795.2f,89.974631.2f,59.552964.2f,61.363353.2f,68.674820.2f,73.535862.2f,36.451358.2f,70.076335.2f,38.874739.2f,35.903504.2f,55.377385.2f,41.986911.2f,57.316747.2f,48.646972.2f,19.427919.2f,59.843058.2f,19.176408.2f,12.144169.2f,24.788961.2f,63.443543.2f,38.081734.2f,49.548951.2f,13.671218.2f,27.399987.2f,29.399602.2f,27.127797.2f,22.981329.2f,45.002839.2f,61.595351.2f,49.757708.2f,12.410575.2f,45.342113.2f,92.317935.2f,32.929997.2f,20.273893.2f,54.323767.2f,56.653679.2f,53.746892.2f,56.689468.2f,56.249108.2f
48.178602.2f,94.390674.2f,59.057265.2f,74.739188.2f,84.560842.2f,82.970824.2f,54.447109.2f,91.210120.2f,39.361983.2f,21.695932.2f,74.708979.2f,46.701356.2f,79.021981.2f,29.711121.2f,19.068813.2f,60.380475.2f,30.108025.2f,29.404759.2f,39.237438.2f,56.722514.2f,55.663342.2f,37.460807.2f,24.868887.2f,47.482584.2f,25.963763.2f,5.357849.2f,34.073998.2f,28.566138.2f,66.947386.2f,57.469008.2f,18.869951.2f,46.483089.2f,96.416733.2f,16.022586.2f,6.549935.2f,75.522254.2f,74.454603.2f,72.502122.2f,78.407638.2f,38.063479.2f
81.740633.2f,82.307878.2f,83.061648.2f,42.654251.2f,31.166759.2f,58.322626.2f,41.881416.2f,6.682367.2f,77.108435.2f,96.896438.2f,21.729336.2f,69.081572.2f,20.105813.2f,111.685742.2f,92.048202.2f,80.702907.2f,83.976517.2f,65.575733.2f,58.071658.2f,98.641931.2f,41.333860.2f,101.324798.2f,82.593230.2f,47.483152.2f,82.462006.2f,100.219514.2f,84.691494.2f,105.211614.2f,68.652273.2f,61.556952.2f,76.713038.2f,76.356976.2f,84.634708.2f,98.099407.2f,94.400405.2f,20.492176.2f,26.500812.2f,25.019543.2f,20.686304.2f,116.264419.2f
115.435321.2f,5.160159.2f,32.145881.2f,38.893485.2f,48.722040.2f,21.575737.2f,61.638354.2f,82.918691.2f,49.886204.2f,73.189478.2f,65.342181.2f,43.420951.2f,83.848741.2f,81.721191.2f,101.814234.2f,29.964319.2f,103.971463.2f,73.545515.2f,61.885388.2f,45.018380.2f,59.862472.2f,63.731845.2f,98.547113.2f,70.823670.2f,63.325659.2f,93.398848.2f,107.528885.2f,75.059443.2f,23.294193.2f,35.501965.2f,75.278803.2f,42.792325.2f,7.430038.2f,78.806749.2f,93.948651.2f,77.908892.2f,57.463643.2f,62.123909.2f,83.770732.2f,80.011043.2f
55.004121.2f,69.249648.2f,37.917887.2f,46.546340.2f,56.920356.2f,55.234201.2f,29.568856.2f,68.907742.2f,17.419905.2f,25.614882.2f,50.012332.2f,20.734124.2f,58.859694.2f,40.468111.2f,37.738894.2f,38.194036.2f,40.734429.2f,13.339488.2f,13.393875.2f,43.228644.2f,30.231108.2f,33.880406.2f,34.960828.2f,26.769945.2f,12.166776.2f,33.396213.2f,44.619269.2f,34.415548.2f,40.940019.2f,30.048649.2f,11.221687.2f,23.695476.2f,71.503969.2f,26.749039.2f,31.276805.2f,54.072160.2f,48.187945.2f,47.224195.2f,58.324017.2f,45.937116.2f
36.240688.2f,90.388124.2f,70.421978.2f,51.445378.2f,52.588433.2f,68.384301.2f,24.379207.2f,42.032868.2f,53.784132.2f,62.577596.2f,33.294679.2f,51.054643.2f,28.270283.2f,76.807658.2f,45.678869.2f,69.442825.2f,36.650382.2f,27.091637.2f,29.352975.2f,80.400280.2f,26.257751.2f,72.986757.2f,35.791478.2f,15.682609.2f,51.149488.2f,57.659752.2f,37.328104.2f,71.882778.2f,64.627379.2f,52.240382.2f,37.994843.2f,57.558708.2f,92.954922.2f,61.270722.2f,50.535864.2f,26.952918.2f,38.265309.2f,33.503792.2f,27.629940.2f,83.538837.2f
103.074382.2f,25.003400.2f,12.470826.2f,41.158132.2f,54.142019.2f,30.184474.2f,55.253537.2f,85.197457.2f,32.594966.2f,53.771145.2f,65.265601.2f,28.822219.2f,82.709733.2f,61.478692.2f,85.713083.2f,11.047262.2f,89.647631.2f,60.322776.2f,50.365716.2f,24.890160.2f,53.879129.2f,43.427885.2f,83.870827.2f,62.296932.2f,45.538226.2f,75.123518.2f,93.497332.2f,54.940518.2f,15.218325.2f,26.036998.2f,59.586167.2f,25.546196.2f,26.439053.2f,59.633151.2f,76.626327.2f,76.598200.2f,58.123409.2f,61.671004.2f,82.479580.2f,59.609940.2f
62.705016.2f,60.556681.2f,30.094886.2f,39.841922.2f,51.260847.2f,47.041841.2f,27.934585.2f,67.333550.2f,10.992495.2f,28.630612.2f,47.377320.2f,12.079534.2f,58.717544.2f,43.034696.2f,46.427891.2f,30.077878.2f,49.141842.2f,20.057626.2f,13.732063.2f,37.656637.2f,28.023675.2f,32.734617.2f,43.465040.2f,28.450389.2f,13.920331.2f,40.880563.2f,52.940842.2f,36.288505.2f,32.250965.2f,21.623119.2f,19.896585.2f,15.956257.2f,62.814538.2f,31.409863.2f,39.549915.2f,53.401775.2f,44.273568.2f,44.223744.2f,58.239818.2f,47.168782.2f
59.241792.2f,61.167742.2f,36.625152.2f,32.507677.2f,42.238752.2f,43.587376.2f,16.475239.2f,55.900891.2f,21.285364.2f,39.279063.2f,36.126945.2f,17.226476.2f,47.344200.2f,53.963819.2f,48.737913.2f,35.774450.2f,48.423142.2f,17.909458.2f,5.665694.2f,47.214809.2f,16.591268.2f,44.183516.2f,43.452707.2f,18.449987.2f,24.687755.2f,47.717739.2f,51.723082.2f,47.404906.2f,33.238850.2f,20.729945.2f,23.962554.2f,23.900774.2f,63.615838.2f,41.208672.2f,44.606348.2f,41.964218.2f,33.622471.2f,33.092520.2f,46.878604.2f,58.481095.2f
6.242560.2f,122.297337.2f,93.346133.2f,88.769657.2f,92.489368.2f,103.588448.2f,60.994891.2f,81.231949.2f,72.709551.2f,65.650631.2f,74.165156.2f,75.329797.2f,67.201463.2f,75.038138.2f,26.713983.2f,93.546991.2f,15.795107.2f,43.946484.2f,55.496501.2f,96.816752.2f,62.970812.2f,80.875000.2f,21.815058.2f,50.190704.2f,62.622190.2f,46.830341.2f,11.598627.2f,73.625836.2f,94.161820.2f,81.822621.2f,45.849108.2f,79.119390.2f,124.730332.2f,60.852096.2f,39.138604.2f,67.287811.2f,78.499736.2f,74.069798.2f,66.594431.2f,83.417180.2f
