27.226481.2f,20.301372.2f,55.686945.2f,35.438791.2f,72.040011.2f,73.216800.2f,45.072946.2f,12.926499.2f,21.990324.2f,42.144682.2f,59.418180.2f,51.105439.2f,20.382542.2f,61.651578.2f,48.412490.2f,17.870771.2f,83.363403.2f,53.185028.2f,8.768394.2f,90.760131.2f,59.924757.2f,80.501457.2f,93.353682.2f,6.377923.2f,74.318574.2f,43.673755.2f,59.327015.2f,60.621948.2f,78.050506.2f,46.549658.2f,71.383026.2f,66.286048.2f,77.808128.2f,32.296879.2f,27.538362.2f,17.050558.2f,19.224925.2f,34.825522.2f,66.710987.2f,9.663308.2f,31.925294.2f,16.863109.2f,73.655640.2f,41.101367.2f,53.912276.2f,22.497537.2f,66.176657.2f,47.301203.2f,66.656685.2f,21.383883.2f
67.541677.2f,59.674994.2f,31.236711.2f,20.662764.2f,32.853662.2f,37.614475.2f,5.019609.2f,44.774231.2f,19.340856.2f,68.631165.2f,22.480933.2f,83.559922.2f,60.215551.2f,49.079047.2f,81.006445.2f,38.672763.2f,83.901905.2f,17.689033.2f,35.636112.2f,54.008979.2f,41.054457.2f,64.836766.2f,96.222872.2f,34.564709.2f,85.494646.2f,74.683329.2f,39.698528.2f,20.230457.2f,54.319005.2f,39.617090.2f,80.434855.2f,59.646851.2f,45.505683.2f,64.579917.2f,40.033252.2f,57.433425.2f,45.996825.2f,41.238032.2f,35.510132.2f,48.510135.2f,64.389222.2f,45.510470.2f,85.530485.2f,24.149710.2f,48.105670.2f,30.972946.2f,47.574383.2f,11.038102.2f,56.918026.2f,41.869815.2f
64.025479.2f,59.798321.2f,62.887090.2f,47.630867.2f,59.705474.2f,67.738590.2f,35.787777.2f,34.830191.2f,25.995317.2f,81.394530.2f,52.995754.2f,91.743893.2f,59.260620.2f,79.016991.2f,89.049010.2f,25.607447.2f,110.969244.2f,49.268120.2f,42.754348.2f,82.336373.2f,72.128790.2f,95.998836.2f,122.701887.2f,34.987532.2f,107.977648.2f,84.103782.2f,70.866768.2f,44.989681.2f,86.272227.2f,66.949672.2f,103.779843.2f,88.326062.2f,76.676753.2f,72.743768.2f,58.144336.2f,54.631360.2f,56.829165.2f,62.812470.2f,67.235194.2f,42.867096.2f,72.394055.2f,32.479812.2f,107.664297.2f,8.561556.2f,75.813820.2f,48.461670.2f,78.837534.2f,27.278924.2f,86.424679.2f,25.288210.2f
93.897781.2f,86.442934.2f,67.431047.2f,72.875882.2f,96.760192.2f,85.793784.2f,92.661766.2f,102.336788.2f,93.380268.2f,57.066635.2f,87.018246.2f,68.097803.2f,88.456886.2f,47.054416.2f,68.308556.2f,105.754870.2f,10.266011.2f,84.374597.2f,82.019886.2f,95.007630.2f,57.282331.2f,43.673851.2f,4.022934.2f,91.132517.2f,19.977538.2f,64.708691.2f,58.713913.2f,99.686453.2f,60.187856.2f,53.442105.2f,19.429879.2f,35.065910.2f,78.537213.2f,69.206605.2f,62.910163.2f,91.803610.2f,70.726670.2f,56.847467.2f,75.620264.2f,96.462584.2f,69.604794.2f,106.289961.2f,21.387591.2f,113.973810.2f,45.014072.2f,71.552456.2f,53.789874.2f,103.753704.2f,39.388139.2f,109.865446.2f
53.538220.2f,44.716382.2f,27.955344.2f,7.803102.2f,45.237931.2f,45.006112.2f,21.583464.2f,37.460813.2f,16.669431.2f,49.893772.2f,31.925942.2f,65.249932.2f,45.675972.2f,38.922369.2f,62.754293.2f,35.134079.2f,69.628758.2f,25.602923.2f,20.949333.2f,62.591899.2f,34.181982.2f,57.149724.2f,81.470491.2f,24.392522.2f,68.314503.2f,56.285177.2f,33.256096.2f,36.283347.2f,51.391480.2f,25.704688.2f,63.615416.2f,47.222013.2f,49.442153.2f,46.635328.2f,21.224716.2f,44.018082.2f,28.160255.2f,23.104257.2f,38.342955.2f,37.896078.2f,46.487927.2f,39.808420.2f,68.205992.2f,36.008242.2f,34.549429.2f,12.375489.2f,40.909717.2f,29.494606.2f,45.779211.2f,39.292391.2f
86.211375.2f,76.995427.2f,31.852753.2f,43.411856.2f,59.792399.2f,48.643335.2f,59.562593.2f,83.603206.2f,67.093317.2f,57.422496.2f,50.934753.2f,74.336117.2f,78.838287.2f,12.050194.2f,73.173772.2f,84.013249.2f,26.890014.2f,49.240493.2f,62.652109.2f,58.611426.2f,21.240378.2f,11.899674.2f,39.150145.2f,70.519858.2f,41.021178.2f,67.086124.2f,22.721282.2f,64.013955.2f,24.276914.2f,25.330161.2f,35.255953.2f,6.758067.2f,41.644155.2f,65.282938.2f,44.531140.2f,80.303279.2f,56.746689.2f,37.039361.2f,38.570585.2f,80.382733.2f,65.513221.2f,86.936806.2f,42.026149.2f,84.331093.2f,17.433847.2f,49.272267.2f,16.742341.2f,70.956565.2f,4.734481.2f,88.296512.2f
36.292338.2f,27.092313.2f,42.325180.2f,23.163957.2f,63.335926.2f,62.222861.2f,39.063663.2f,28.250080.2f,22.643960.2f,34.749226.2f,49.897937.2f,48.331192.2f,28.283804.2f,46.161415.2f,45.732615.2f,30.663509.2f,68.449521.2f,43.592491.2f,7.157208.2f,79.762518.2f,45.199132.2f,64.976614.2f,78.937769.2f,16.059542.2f,61.405141.2f,39.608955.2f,44.751233.2f,54.233742.2f,63.494957.2f,31.030432.2f,57.840609.2f,50.613593.2f,65.339272.2f,29.180576.2f,12.269757.2f,27.530002.2f,10.659963.2f,19.270902.2f,54.393343.2f,24.844716.2f,28.977969.2f,31.888837.2f,60.924030.2f,45.227155.2f,38.230682.2f,7.697446.2f,51.181850.2f,44.941394.2f,50.985922.2f,34.796535.2f
38.203714.2f,35.226801.2f,65.488358.2f,45.716942.2f,73.943945.2f,78.321998.2f,46.213043.2f,9.118768.2f,23.052729.2f,61.438948.2f,63.342776.2f,68.738600.2f,34.334396.2f,75.907034.2f,66.093248.2f,2.786478.2f,101.415391.2f,57.785132.2f,26.034290.2f,95.131973.2f,72.063953.2f,94.567675.2f,111.912113.2f,16.935966.2f,93.605070.2f,62.068230.2f,71.165404.2f,60.319893.2f,89.221263.2f,61.360063.2f,90.442827.2f,82.372757.2f,85.022317.2f,50.830689.2f,45.253191.2f,29.397227.2f,38.672067.2f,51.956535.2f,74.191143.2f,17.717590.2f,50.425123.2f,6.283322.2f,92.988719.2f,30.239824.2f,69.601244.2f,37.776407.2f,78.749403.2f,43.565336.2f,81.952988.2f,1.857061.2f
63.120210.2f,53.626276.2f,18.556987.2f,15.837996.2f,48.095584.2f,41.856406.2f,35.940065.2f,55.695654.2f,38.632969.2f,44.580264.2f,35.182069.2f,62.206720.2f,55.208760.2f,17.787729.2f,60.215393.2f,55.507459.2f,48.235191.2f,30.466666.2f,35.242117.2f,58.002973.2f,17.130706.2f,36.620976.2f,60.416802.2f,42.406043.2f,50.463035.2f,53.415820.2f,17.039100.2f,45.697268.2f,35.347413.2f,3.754102.2f,45.089730.2f,25.155517.2f,41.286951.2f,47.233850.2f,20.108296.2f,55.519976.2f,32.994052.2f,14.162936.2f,31.693101.2f,53.458715.2f,47.296002.2f,58.815645.2f,50.684476.2f,57.308873.2f,12.586556.2f,21.512791.2f,22.594512.2f,46.751899.2f,23.904285.2f,59.783849.2f
73.113775.2f,65.884019.2f,59.990757.2f,59.789195.2f,90.810093.2f,81.588050.2f,81.055326.2f,83.275433.2f,77.377854.2f,36.170309.2f,79.182583.2f,47.911692.2f,67.893336.2f,41.741952.2f,47.890188.2f,87.530489.2f,20.442689.2f,75.272203.2f,63.744571.2f,94.021091.2f,51.469621.2f,47.117604.2f,24.878005.2f,72.930035.2f,5.188108.2f,43.942046.2f,52.670114.2f,90.709158.2f,60.619429.2f,41.985945.2f,1.767180.2f,31.166386.2f,76.532281.2f,48.371746.2f,45.476008.2f,71.439937.2f,51.404884.2f,40.662549.2f,70.821108.2f,76.862766.2f,48.775579.2f,87.320195.2f,5.726352.2f,99.128188.2f,35.398232.2f,54.933250.2f,50.429237.2f,91.468865.2f,36.187401.2f,91.495175.2f
77.740337.2f,68.760755.2f,35.555739.2f,41.971985.2f,65.625167.2f,55.528471.2f,60.819200.2f,78.029228.2f,64.310138.2f,47.187613.2f,55.176941.2f,63.822278.2f,70.672333.2f,15.605354.2f,62.750498.2f,79.513950.2f,22.449852.2f,52.331751.2f,56.926874.2f,67.283547.2f,25.817850.2f,22.583463.2f,34.924166.2f,65.401378.2f,31.600022.2f,56.809390.2f,27.175463.2f,67.686348.2f,33.994390.2f,22.418902.2f,25.707881.2f,4.440134.2f,49.860817.2f,55.775223.2f,37.879476.2f,72.601488.2f,49.171929.2f,30.533785.2f,44.913604.2f,73.923753.2f,56.036981.2f,81.614965.2f,32.446432.2f,83.460288.2f,13.576089.2f,44.305565.2f,23.793510.2f,72.031913.2f,9.418067.2f,83.782198.2f
66.267224.2f,57.088024.2f,13.832152.2f,6.929457.2f,35.259045.2f,32.336218.2f,20.362680.2f,51.634986.2f,29.295059.2f,56.030642.2f,21.638071.2f,72.891316.2f,58.272155.2f,28.307345.2f,70.612314.2f,48.901644.2f,63.024881.2f,15.931067.2f,34.341353.2f,49.809210.2f,21.371451.2f,45.146086.2f,75.413848.2f,38.561802.2f,66.159644.2f,63.857673.2f,20.214996.2f,30.467144.2f,37.573548.2f,19.197411.2f,60.803001.2f,38.662206.2f,35.597989.2f,55.662810.2f,27.590703.2f,57.184609.2f,38.304916.2f,25.289978.2f,24.538586.2f,51.893988.2f,55.608831.2f,53.905128.2f,66.357933.2f,44.035832.2f,27.313826.2f,22.571214.2f,28.161509.2f,31.447325.2f,36.027536.2f,52.960290.2f
39.325222.2f,32.079679.2f,46.969125.2f,26.739290.2f,60.469331.2f,62.515918.2f,33.157866.2f,18.486509.2f,10.001237.2f,49.072319.2f,48.236924.2f,60.576588.2f,32.341664.2f,56.308917.2f,57.890653.2f,16.921889.2f,82.715885.2f,42.132456.2f,10.452153.2f,79.920582.2f,52.796882.2f,75.006436.2f,93.653186.2f,6.178342.2f,76.831665.2f,52.441472.2f,51.974005.2f,48.650680.2f,70.329496.2f,41.761527.2f,73.111197.2f,62.881283.2f,67.950794.2f,41.242875.2f,27.107521.2f,29.149316.2f,24.449749.2f,33.144057.2f,56.892284.2f,20.276845.2f,40.936025.2f,20.822190.2f,76.382158.2f,31.001091.2f,50.076400.2f,18.555015.2f,59.406741.2f,35.271645.2f,62.358077.2f,21.204994.2f
42.671645.2f,36.932607.2f,52.674017.2f,33.167595.2f,61.781368.2f,65.589323.2f,33.942706.2f,16.097267.2f,10.162672.2f,57.453012.2f,50.704615.2f,67.819606.2f,36.730428.2f,64.011086.2f,65.123208.2f,10.177450.2f,91.670102.2f,45.020179.2f,18.958312.2f,82.559207.2f,59.582776.2f,82.470497.2f,102.722284.2f,10.973501.2f,86.013092.2f,60.072043.2f,58.626759.2f,48.661020.2f,76.485626.2f,49.890175.2f,82.292708.2f,71.263270.2f,72.123848.2f,48.724328.2f,36.277024.2f,32.635815.2f,33.023557.2f,42.161572.2f,61.273632.2f,21.633108.2f,48.380647.2f,16.587581.2f,85.557618.2f,24.201874.2f,58.427705.2f,27.481374.2f,66.322331.2f,32.977603.2f,70.435762.2f,14.069120.2f
75.702112.2f,66.747610.2f,35.710609.2f,41.077212.2f,66.054241.2f,56.221230.2f,60.336095.2f,76.337961.2f,63.082978.2f,45.091936.2f,55.307329.2f,61.766240.2f,68.664959.2f,16.231330.2f,60.677716.2f,77.980588.2f,23.039509.2f,52.242953.2f,55.244252.2f,68.375907.2f,26.286799.2f,24.565564.2f,35.379887.2f,63.794253.2f,30.580988.2f,54.718398.2f,27.594777.2f,67.656433.2f,35.457874.2f,21.485660.2f,24.677657.2f,6.101114.2f,50.881617.2f,53.674560.2f,36.109965.2f,70.641432.2f,47.248498.2f,28.822383.2f,45.534890.2f,72.114446.2f,53.937484.2f,79.956267.2f,31.356352.2f,82.526461.2f,12.768507.2f,42.777281.2f,24.778365.2f,71.480455.2f,10.842731.2f,82.241412.2f
41.321494.2f,32.293699.2f,37.856951.2f,18.107704.2f,57.839536.2f,57.043456.2f,33.532434.2f,29.778413.2f,18.843992.2f,39.393540.2f,44.453504.2f,53.604696.2f,33.366526.2f,43.703267.2f,51.033385.2f,30.503894.2f,68.789075.2f,38.137696.2f,9.650455.2f,74.615687.2f,41.662705.2f,62.554843.2f,79.765569.2f,16.598226.2f,63.503751.2f,44.789999.2f,41.078026.2f,48.663941.2f,59.816269.2f,28.736517.2f,59.545683.2f,49.361600.2f,60.566971.2f,34.586114.2f,13.578969.2f,32.164897.2f,16.000269.2f,19.221981.2f,49.543789.2f,27.882285.2f,34.400411.2f,33.018857.2f,63.138927.2f,41.394326.2f,36.654434.2f,4.710669.2f,47.926168.2f,39.748192.2f,49.195122.2f,34.769138.2f
43.602584.2f,41.014311.2f,67.750487.2f,48.524559.2f,73.730536.2f,79.013675.2f,46.386240.2f,14.860846.2f,24.845627.2f,67.232259.2f,63.906663.2f,74.602235.2f,40.066345.2f,79.394839.2f,71.959791.2f,7.401009.2f,106.121954.2f,58.663240.2f,31.150198.2f,95.435089.2f,74.937728.2f,97.875778.2f,116.826902.2f,21.965110.2f,98.937421.2f,67.944841.2f,73.958441.2f,59.669319.2f,91.646052.2f,65.153550.2f,95.638805.2f,86.413576.2f,86.275884.2f,56.701097.2f,50.095007.2f,35.080461.2f,44.200498.2f,56.551498.2f,75.645355.2f,23.498650.2f,56.296548.2f,11.477131.2f,98.355152.2f,27.110917.2f,73.590681.2f,42.099079.2f,81.691363.2f,42.309623.2f,85.733067.2f,4.202479.2f
48.172207.2f,42.376974.2f,51.203674.2f,32.623378.2f,57.783365.2f,62.395937.2f,30.069511.2f,21.086012.2f,8.538878.2f,61.848401.2f,47.341279.2f,72.831812.2f,42.208588.2f,64.100556.2f,70.136697.2f,13.722253.2f,93.422825.2f,41.951063.2f,23.196276.2f,79.053694.2f,58.864336.2f,82.214944.2f,104.773267.2f,16.085086.2f,88.952176.2f,64.917383.2f,57.807586.2f,44.244631.2f,75.142228.2f,50.571452.2f,84.984186.2f,72.102240.2f,69.492045.2f,53.619559.2f,39.025852.2f,38.138662.2f,37.245089.2f,44.300140.2f,58.847456.2f,27.089813.2f,53.290380.2f,20.939199.2f,88.571471.2f,18.846104.2f,59.304691.2f,29.648831.2f,65.657722.2f,27.965097.2f,70.896601.2f,16.804843.2f
56.615548.2f,47.263689.2f,29.886382.2f,23.816453.2f,59.559313.2f,53.234363.2f,45.362545.2f,54.621713.2f,42.588646.2f,33.642708.2f,46.517342.2f,51.396530.2f,49.051891.2f,22.647361.2f,49.544564.2f,56.336593.2f,43.053724.2f,41.532202.2f,33.519997.2f,69.057828.2f,26.366587.2f,40.461244.2f,54.407523.2f,42.068694.2f,41.066015.2f,42.804894.2f,26.726671.2f,56.480066.2f,43.460651.2f,10.060225.2f,36.157200.2f,24.443294.2f,52.005523.2f,37.851481.2f,14.621004.2f,50.324137.2f,26.788632.2f,7.160447.2f,42.898745.2f,50.679545.2f,37.982757.2f,58.220139.2f,41.079349.2f,63.503572.2f,12.932919.2f,21.218360.2f,30.217966.2f,55.487036.2f,25.525234.2f,60.582774.2f
31.780368.2f,23.005453.2f,47.556423.2f,27.812615.2f,66.862099.2f,66.620932.2f,41.328382.2f,22.514208.2f,21.692488.2f,36.378332.2f,53.670184.2f,48.185670.2f,23.913024.2f,52.116441.2f,45.516757.2f,25.778400.2f,73.860093.2f,47.348496.2f,2.275904.2f,84.206892.2f,50.931442.2f,70.939426.2f,84.089989.2f,11.232318.2f,65.789161.2f,39.870750.2f,50.431975.2f,56.807567.2f,69.188453.2f,36.987797.2f,62.526800.2f,56.521280.2f,70.297937.2f,28.805895.2f,17.827897.2f,22.449804.2f,11.814761.2f,25.063041.2f,59.267970.2f,18.883909.2f,28.525641.2f,26.277477.2f,65.219100.2f,43.644845.2f,44.186178.2f,13.278219.2f,57.006408.2f,45.840328.2f,56.948613.2f,29.761501.2f
94.426484.2f,84.941575.2f,18.444628.2f,38.433529.2f,36.271995.2f,24.057733.2f,45.229477.2f,83.525312.2f,61.350657.2f,73.760405.2f,31.040658.2f,91.517269.2f,86.461071.2f,20.265316.2f,89.816869.2f,81.106361.2f,52.304634.2f,32.164560.2f,64.746953.2f,33.054721.2f,14.375259.2f,20.880437.2f,64.212830.2f,70.254624.2f,65.886507.2f,83.155062.2f,14.453074.2f,44.091518.2f,5.748696.2f,30.861090.2f,60.002892.2f,29.958824.2f,15.997715.2f,78.208231.2f,51.567096.2f,86.418730.2f,64.411329.2f,45.339231.2f,15.828486.2f,82.918404.2f,78.309589.2f,85.981615.2f,66.747952.2f,72.675044.2f,29.868843.2f,51.362692.2f,11.142106.2f,55.916689.2f,24.931047.2f,85.159084.2f
9.465680.2f,11.986475.2f,78.539909.2f,60.610988.2f,100.911552.2f,99.623272.2f,75.590022.2f,37.025083.2f,54.031002.2f,30.041743.2f,87.517466.2f,26.330331.2f,12.138205.2f,76.658822.2f,24.189021.2f,46.004418.2f,84.504147.2f,81.207193.2f,35.736747.2f,117.072071.2f,79.018230.2f,93.980844.2f,91.079956.2f,38.663678.2f,68.045496.2f,23.881156.2f,78.963752.2f,91.099079.2f,97.002732.2f,62.752380.2f,67.675257.2f,76.271434.2f,101.912923.2f,18.232303.2f,41.864306.2f,16.776230.2f,29.309180.2f,48.183520.2f,91.231088.2f,28.571242.2f,17.890850.2f,40.320344.2f,66.876514.2f,72.984908.2f,66.755315.2f,44.736085.2f,83.866135.2f,79.234312.2f,78.682041.2f,47.588808.2f
83.590688.2f,76.709694.2f,68.380633.2f,70.176707.2f,98.849411.2f,88.845314.2f,91.099774.2f,94.658443.2f,88.548843.2f,46.300918.2f,87.891767.2f,55.958762.2f,78.709139.2f,48.920096.2f,56.346626.2f,98.950306.2f,17.875320.2f,84.429022.2f,75.162169.2f,99.938636.2f,59.070676.2f,50.291625.2f,16.112298.2f,84.347787.2f,8.221557.2f,53.231121.2f,60.388652.2f,99.904668.2f,65.550616.2f,51.653578.2f,10.776421.2f,37.308617.2f,82.782876.2f,58.802676.2f,56.802597.2f,82.419050.2f,62.782861.2f,51.741709.2f,78.239884.2f,88.158220.2f,59.221735.2f,98.710820.2f,9.409968.2f,110.104904.2f,44.225911.2f,66.161129.2f,56.939170.2f,101.760239.2f,42.226511.2f,102.915109.2f
93.308510.2f,84.337626.2f,20.617592.2f,34.248943.2f,10.964033.2f,5.726712.2f,27.128096.2f,75.002885.2f,49.809908.2f,82.700556.2f,9.411485.2f,99.989167.2f,85.393135.2f,39.162943.2f,97.810302.2f,69.986851.2f,75.589712.2f,14.947901.2f,60.767161.2f,22.912132.2f,28.965399.2f,46.487419.2f,87.963936.2f,63.051751.2f,85.338959.2f,91.011133.2f,27.658688.2f,19.657114.2f,30.737772.2f,40.597906.2f,79.504505.2f,51.051810.2f,15.048660.2f,83.267599.2f,55.059485.2f,83.836117.2f,66.008283.2f,51.616059.2f,10.329049.2f,77.072744.2f,83.229085.2f,76.361383.2f,85.910450.2f,53.692118.2f,45.024924.2f,50.134674.2f,32.089006.2f,35.181862.2f,46.455913.2f,73.446586.2f
80.485646.2f,72.170888.2f,48.784612.2f,53.508215.2f,78.867208.2f,68.600079.2f,73.317046.2f,85.221744.2f,74.463633.2f,45.995179.2f,68.401131.2f,60.626998.2f,74.165247.2f,28.825012.2f,60.093717.2f,87.875357.2f,11.135218.2f,65.403538.2f,64.418854.2f,79.651066.2f,39.066537.2f,31.110922.2f,22.698618.2f,73.363733.2f,20.111231.2f,55.039694.2f,40.433002.2f,80.811515.2f,45.460419.2f,34.048269.2f,14.624068.2f,17.021543.2f,62.450960.2f,56.694278.2f,45.061252.2f,76.877751.2f,54.402008.2f,38.450806.2f,58.062902.2f,80.061973.2f,57.033498.2f,89.046043.2f,21.245444.2f,94.714234.2f,25.663963.2f,53.075635.2f,36.622646.2f,84.375723.2f,21.898452.2f,92.067100.2f
80.933426.2f,71.727815.2f,7.084974.2f,21.590346.2f,24.074499.2f,18.127803.2f,23.805189.2f,65.410989.2f,41.502718.2f,68.387739.2f,12.560858.2f,85.754066.2f,72.932837.2f,27.432153.2f,83.612219.2f,61.744181.2f,64.447516.2f,11.160362.2f,48.954501.2f,35.330025.2f,17.356565.2f,39.343223.2f,76.986336.2f,52.644791.2f,72.152618.2f,76.804590.2f,15.883363.2f,25.463163.2f,27.192157.2f,26.386376.2f,66.404638.2f,39.394572.2f,21.073736.2f,69.371917.2f,41.127261.2f,71.851588.2f,52.607630.2f,37.322615.2f,9.974931.2f,66.264660.2f,69.355213.2f,67.353495.2f,72.626384.2f,51.237991.2f,31.582227.2f,37.152182.2f,22.569419.2f,34.681205.2f,35.311899.2f,65.594044.2f
86.993096.2f,78.766766.2f,29.682168.2f,32.606966.2f,13.520515.2f,22.199372.2f,15.083904.2f,64.701938.2f,39.307709.2f,83.600644.2f,10.556143.2f,99.801080.2f,79.462727.2f,50.145093.2f,97.379109.2f,58.253837.2f,87.131582.2f,13.019067.2f,54.559285.2f,35.962846.2f,40.135982.2f,61.268886.2f,99.681533.2f,54.400777.2f,93.477584.2f,90.770571.2f,38.661294.2f,2.717241.2f,46.846785.2f,46.426259.2f,87.889633.2f,62.046114.2f,32.281428.2f,81.529698.2f,54.616496.2f,76.983224.2f,63.138599.2f,53.459998.2f,25.671242.2f,68.418657.2f,81.399589.2f,65.287125.2f,93.810652.2f,37.838293.2f,53.181311.2f,47.149302.2f,45.105460.2f,19.134991.2f,58.071364.2f,61.175330.2f
36.300440.2f,36.237986.2f,86.826890.2f,73.070192.2f,113.955351.2f,109.831812.2f,92.066560.2f,62.380557.2f,74.262372.2f,24.088456.2f,100.299919.2f,6.365602.2f,37.335881.2f,78.423147.2f,8.169517.2f,70.824607.2f,73.771105.2f,94.306503.2f,54.679496.2f,126.361378.2f,83.953559.2f,92.555616.2f,76.968793.2f,60.606759.2f,53.318564.2f,14.981518.2f,84.374047.2f,106.786040.2f,100.121473.2f,67.690690.2f,55.181874.2f,73.903173.2f,109.583099.2f,24.088982.2f,51.140320.2f,42.430016.2f,42.662482.2f,54.529079.2f,100.008415.2f,53.740590.2f,24.297597.2f,66.042484.2f,51.903044.2f,95.481194.2f,68.255635.2f,58.241448.2f,87.057201.2f,98.133628.2f,77.686611.2f,73.033983.2f
74.695092.2f,65.910804.2f,39.039864.2f,43.240966.2f,69.528620.2f,59.821205.2f,63.011883.2f,76.740765.2f,64.606799.2f,42.907093.2f,58.590602.2f,59.221255.2f,67.858322.2f,19.848072.2f,58.245031.2f,78.806112.2f,20.920197.2f,55.346796.2f,55.716667.2f,72.050875.2f,29.819437.2f,27.525570.2f,32.949959.2f,64.455135.2f,26.921717.2f,52.458496.2f,31.100893.2f,70.796655.2f,39.046840.2f,23.738657.2f,21.019248.2f,9.533429.2f,54.554169.2f,52.080952.2f,36.399715.2f,70.077279.2f,46.908245.2f,29.354888.2f,49.112214.2f,72.150386.2f,52.366034.2f,80.447387.2f,27.685854.2f,84.540754.2f,15.373935.2f,43.708189.2f,28.451125.2f,74.056765.2f,14.428711.2f,83.042485.2f
93.636685.2f,84.604473.2f,40.839613.2f,53.029970.2f,67.333730.2f,55.582769.2f,68.932317.2f,92.610666.2f,76.657229.2f,62.657603.2f,59.437474.2f,78.773519.2f,86.500927.2f,21.611825.2f,77.888954.2f,93.324724.2f,21.661979.2f,58.198646.2f,71.565646.2f,63.526375.2f,30.227869.2f,12.088635.2f,32.805419.2f,79.648112.2f,40.062645.2f,72.189513.2f,31.696308.2f,72.644805.2f,28.736686.2f,34.708173.2f,34.805193.2f,13.934697.2f,47.478250.2f,71.651721.2f,52.998892.2f,88.290753.2f,64.774080.2f,45.523276.2f,46.127426.2f,89.040324.2f,71.921027.2f,96.030646.2f,41.288898.2f,93.930088.2f,26.411548.2f,58.381888.2f,24.841645.2f,80.326332.2f,14.226468.2f,97.609700.2f
91.984144.2f,82.995725.2f,19.267653.2f,32.875848.2f,12.037866.2f,6.725676.2f,26.324070.2f,73.871763.2f,48.740751.2f,81.277227.2f,8.622759.2f,98.564918.2f,84.061224.2f,38.011881.2f,96.386442.2f,68.955793.2f,74.544021.2f,13.851451.2f,59.467177.2f,24.137920.2f,27.787797.2f,45.769371.2f,86.942893.2f,61.849599.2f,84.086863.2f,89.587128.2f,26.461826.2f,19.679463.2f,30.256938.2f,39.215511.2f,78.260163.2f,49.930450.2f,15.318705.2f,81.853062.2f,53.641729.2f,82.535690.2f,64.615730.2f,50.192425.2f,9.492416.2f,75.852414.2f,81.815469.2f,75.276549.2f,84.647676.2f,53.121718.2f,43.727542.2f,48.758990.2f,31.094578.2f,34.705770.2f,45.373602.2f,72.450721.2f
32.371409.2f,22.930777.2f,47.628750.2f,30.862299.2f,71.894252.2f,69.301855.2f,49.217461.2f,34.136376.2f,33.663602.2f,23.670607.2f,58.257118.2f,37.632496.2f,24.668731.2f,46.689942.2f,35.093943.2f,38.776681.2f,62.812210.2f,52.082665.2f,15.591408.2f,86.566369.2f,48.144170.2f,64.865403.2f,72.306539.2f,24.480987.2f,52.941670.2f,28.764460.2f,48.029140.2f,63.974919.2f,66.282814.2f,32.147797.2f,50.049708.2f,48.469127.2f,71.021579.2f,18.945832.2f,10.907090.2f,25.983508.2f,2.489130.2f,17.782327.2f,60.475503.2f,28.194595.2f,18.820991.2f,38.173011.2f,52.291429.2f,56.173464.2f,37.337794.2f,15.434764.2f,53.279826.2f,55.790699.2f,49.927149.2f,42.577489.2f
98.930031.2f,89.729145.2f,21.880170.2f,39.558925.2f,17.788745.2f,5.088958.2f,36.043200.2f,82.462173.2f,57.699789.2f,84.946992.2f,18.451816.2f,102.560897.2f,90.932091.2f,36.547087.2f,100.535090.2f,78.012117.2f,71.363664.2f,23.064094.2f,66.837995.2f,17.671003.2f,27.092752.2f,40.171109.2f,83.444832.2f,70.045252.2f,83.293685.2f,93.726648.2f,26.094723.2f,29.005455.2f,23.442769.2f,41.521028.2f,77.394841.2f,47.836780.2f,5.646211.2f,86.861914.2f,58.694723.2f,89.799188.2f,70.487053.2f,54.214556.2f,8.698304.2f,83.868610.2f,86.869500.2f,84.094881.2f,84.009879.2f,63.002056.2f,44.149078.2f,55.147809.2f,28.210671.2f,44.585902.2f,42.939486.2f,81.628606.2f
