68.610227.2f,26.391287.2f,77.812443.2f,89.448611.2f,60.428868.2f,65.221865.2f,67.628906.2f,48.054550.2f,61.800689.2f,65.082449.2f,25.249641.2f,64.553276.2f,68.156106.2f,59.824611.2f,39.860059.2f,80.160636.2f,35.551434.2f,46.079646.2f,16.897317.2f,73.202791.2f,56.927362.2f,37.036422.2f,56.141845.2f,59.998596.2f,38.232364.2f,64.527064.2f,16.234236.2f,12.575611.2f,68.655299.2f,86.016010.2f,21.244517.2f,67.814643.2f,56.263348.2f,39.757783.2f,35.876630.2f,38.154480.2f,68.146077.2f,56.797166.2f,38.787584.2f,22.816440.2f,79.042983.2f,42.303226.2f,63.097720.2f,79.442831.2f,38.290278.2f,78.461103.2f,63.316349.2f,36.301306.2f,30.198309.2f,21.232331.2f
92.817269.2f,75.902981.2f,52.617681.2f,62.022615.2f,71.533380.2f,25.013357.2f,12.016396.2f,9.615933.2f,14.961586.2f,86.001310.2f,34.619076.2f,10.820214.2f,35.623392.2f,54.484848.2f,62.152830.2f,46.327772.2f,26.560957.2f,83.212799.2f,63.760817.2f,78.534567.2f,84.489429.2f,41.216471.2f,50.475458.2f,93.068606.2f,19.595784.2f,29.206982.2f,72.028460.2f,43.801001.2f,72.629506.2f,55.621846.2f,71.132111.2f,89.018647.2f,4.634340.2f,38.397346.2f,41.476911.2f,85.721855.2f,38.835863.2f,1.368236.2f,57.187802.2f,33.913100.2f,48.814515.2f,84.279421.2f,11.324251.2f,33.346582.2f,17.866201.2f,51.265749.2f,69.585393.2f,89.782555.2f,80.874731.2f,50.121200.2f
118.643824.2f,73.181339.2f,85.819471.2f,95.093528.2f,99.986490.2f,58.066156.2f,37.829300.2f,28.680673.2f,47.836093.2f,112.543025.2f,38.763739.2f,28.092684.2f,4.394014.2f,85.472136.2f,86.215322.2f,79.192461.2f,51.381232.2f,103.558703.2f,62.875109.2f,108.791751.2f,108.722104.2f,30.055040.2f,81.168650.2f,115.655145.2f,43.734303.2f,62.406826.2f,77.989149.2f,55.907811.2f,102.880388.2f,88.582384.2f,84.084691.2f,115.627253.2f,37.836587.2f,26.255431.2f,67.126026.2f,100.756010.2f,5.866487.2f,34.196047.2f,81.861246.2f,49.958106.2f,81.922642.2f,102.401239.2f,43.099672.2f,64.006886.2f,39.630957.2f,84.458365.2f,99.126231.2f,88.640061.2f,93.626864.2f,68.937869.2f
32.842575.2f,68.903297.2f,45.762384.2f,55.736167.2f,16.588365.2f,50.742880.2f,67.737828.2f,58.911151.2f,54.883717.2f,26.490573.2f,53.776622.2f,70.975979.2f,89.944337.2f,21.904897.2f,6.062519.2f,53.534718.2f,35.007317.2f,27.958106.2f,60.897123.2f,29.180426.2f,24.485302.2f,70.539965.2f,20.742150.2f,33.897608.2f,42.841865.2f,46.610387.2f,51.343725.2f,38.786069.2f,24.750319.2f,55.106027.2f,36.656891.2f,29.574227.2f,57.262807.2f,71.311949.2f,19.111968.2f,39.954915.2f,91.765929.2f,60.262561.2f,5.314556.2f,38.288975.2f,50.123066.2f,32.852782.2f,59.569359.2f,63.375748.2f,46.671002.2f,47.575741.2f,19.371140.2f,73.798593.2f,41.646374.2f,23.345151.2f
28.409064.2f,76.083064.2f,43.299407.2f,52.331982.2f,9.194630.2f,52.496308.2f,71.239154.2f,64.202627.2f,57.825327.2f,21.400794.2f,60.748290.2f,75.276979.2f,95.679732.2f,19.206017.2f,12.238474.2f,52.260652.2f,40.544989.2f,29.876348.2f,68.265713.2f,21.795332.2f,22.341984.2f,77.534963.2f,19.610452.2f,32.617660.2f,48.302213.2f,47.902428.2f,58.211330.2f,46.121638.2f,17.613701.2f,52.567195.2f,42.948224.2f,24.401170.2f,61.344413.2f,78.170048.2f,24.809549.2f,44.129735.2f,97.670425.2f,64.556266.2f,12.733963.2f,45.130055.2f,48.381590.2f,35.941567.2f,62.839555.2f,64.146955.2f,52.302148.2f,45.382143.2f,12.234874.2f,80.467368.2f,46.984856.2f,30.763628.2f
93.436022.2f,90.869773.2f,41.737123.2f,49.242775.2f,70.354334.2f,14.372785.2f,9.837085.2f,26.399568.2f,7.792502.2f,86.198014.2f,50.218081.2f,19.264815.2f,48.607715.2f,50.786806.2f,65.870389.2f,33.024772.2f,34.720723.2f,88.478399.2f,78.699687.2f,74.693955.2f,86.814537.2f,58.112254.2f,47.624931.2f,96.354773.2f,30.450554.2f,19.753648.2f,84.735973.2f,56.166840.2f,69.047590.2f,42.465423.2f,81.113784.2f,89.035883.2f,13.755371.2f,55.325370.2f,45.935582.2f,94.011037.2f,52.274746.2f,15.561324.2f,60.780893.2f,45.895040.2f,36.563621.2f,90.903864.2f,5.956190.2f,16.943062.2f,30.819532.2f,39.823770.2f,67.147418.2f,104.035216.2f,90.491141.2f,58.578061.2f
60.944404.2f,28.208214.2f,80.893524.2f,92.265458.2f,56.792265.2f,72.209459.2f,77.466230.2f,58.847263.2f,70.176731.2f,58.472814.2f,37.247744.2f,75.250267.2f,80.284878.2f,60.377626.2f,36.162617.2f,84.836878.2f,43.050215.2f,36.578790.2f,23.455473.2f,69.825359.2f,49.214056.2f,49.062521.2f,57.296681.2f,50.647090.2f,47.267400.2f,70.722076.2f,9.994274.2f,22.198160.2f,65.987476.2f,89.642547.2f,9.851496.2f,60.939798.2f,65.840786.2f,51.880098.2f,38.860140.2f,26.371059.2f,80.316809.2f,66.809164.2f,36.679830.2f,32.052589.2f,83.066006.2f,31.697237.2f,72.161122.2f,86.604624.2f,48.088379.2f,81.906912.2f,60.606340.2f,32.728816.2f,18.083989.2f,22.417304.2f
55.111464.2f,34.159359.2f,76.606532.2f,87.835312.2f,50.982064.2f,69.677035.2f,76.679941.2f,59.032533.2f,68.447823.2f,52.536349.2f,39.258239.2f,75.209938.2f,82.395576.2f,55.417102.2f,30.446884.2f,81.140208.2f,41.222900.2f,31.137930.2f,29.041654.2f,64.017825.2f,43.369276.2f,52.421735.2f,52.539109.2f,45.194121.2f,46.263193.2f,67.803340.2f,15.531439.2f,22.667908.2f,60.286929.2f,85.510818.2f,6.082115.2f,55.022017.2f,64.953173.2f,54.969361.2f,35.044840.2f,22.881796.2f,82.693800.2f,66.242457.2f,31.280327.2f,31.635412.2f,79.117099.2f,26.827274.2f,70.856943.2f,84.064020.2f,47.597605.2f,77.746158.2f,54.915735.2f,37.972457.2f,15.831675.2f,18.695416.2f
24.339460.2f,89.441807.2f,42.003873.2f,48.522060.2f,4.702261.2f,58.190067.2f,79.190660.2f,74.970751.2f,65.209662.2f,17.191076.2f,73.877150.2f,84.414122.2f,106.857412.2f,21.353706.2f,25.456081.2f,52.707624.2f,52.055632.2f,37.206109.2f,81.901093.2f,8.347025.2f,24.516873.2f,90.654876.2f,24.339251.2f,34.536267.2f,59.549778.2f,53.062192.2f,71.177685.2f,59.738841.2f,6.497010.2f,50.537185.2f,55.293873.2f,19.162652.2f,70.379712.2f,91.093417.2f,37.005946.2f,53.683879.2f,109.100053.2f,73.848501.2f,26.448831.2f,58.163319.2f,48.159046.2f,44.392978.2f,70.602792.2f,67.777833.2f,63.710053.2f,44.472936.2f,4.833789.2f,93.069102.2f,58.036189.2f,44.476073.2f
15.977480.2f,73.906003.2f,71.887360.2f,79.979103.2f,29.637903.2f,80.534264.2f,97.079883.2f,86.049602.2f,84.572227.2f,17.883663.2f,74.800467.2f,99.529687.2f,115.392180.2f,48.097780.2f,26.628694.2f,81.267535.2f,62.441749.2f,10.572962.2f,70.408924.2f,38.703445.2f,7.872560.2f,90.509176.2f,48.656771.2f,4.432072.2f,70.099621.2f,76.280349.2f,54.332248.2f,57.309094.2f,38.879984.2f,81.003398.2f,37.613711.2f,18.632863.2f,86.198125.2f,92.269436.2f,47.305657.2f,27.234413.2f,116.650014.2f,88.937936.2f,31.686614.2f,61.316249.2f,77.271709.2f,17.445854.2f,89.094895.2f,92.866807.2f,73.424416.2f,74.097725.2f,35.443052.2f,72.466866.2f,34.922170.2f,42.457646.2f
98.982070.2f,72.726102.2f,61.906248.2f,71.361210.2f,78.607048.2f,34.345858.2f,17.473814.2f,7.789835.2f,24.235067.2f,92.401025.2f,31.634510.2f,10.015998.2f,26.556966.2f,62.566262.2f,67.425309.2f,55.638361.2f,31.322685.2f,87.342149.2f,60.802420.2f,86.373512.2f,90.021587.2f,34.621027.2f,58.404070.2f,98.063180.2f,23.566118.2f,38.522382.2f,71.277984.2f,44.181600.2f,80.448895.2f,64.950344.2f,72.585516.2f,95.457732.2f,13.962768.2f,31.376250.2f,47.076893.2f,88.069683.2f,29.629950.2f,10.445234.2f,62.637643.2f,35.233978.2f,58.153371.2f,87.649147.2f,20.068203.2f,41.943463.2f,20.358764.2f,60.585528.2f,77.096025.2f,87.272223.2f,82.414210.2f,53.182632.2f
4.589023.2f,86.018060.2f,62.352946.2f,68.962256.2f,19.621886.2f,75.891443.2f,95.059845.2f,87.248680.2f,81.606239.2f,3.306757.2f,80.374803.2f,98.961132.2f,118.187953.2f,40.202792.2f,28.330680.2f,72.783450.2f,63.345469.2f,24.439180.2f,80.982919.2f,24.902890.2f,9.262772.2f,96.851790.2f,42.075251.2f,15.766890.2f,71.180590.2f,71.082747.2f,66.554240.2f,63.801458.2f,26.599775.2f,70.996120.2f,49.612270.2f,3.212210.2f,85.083235.2f,98.072063.2f,47.450932.2f,41.975474.2f,119.915012.2f,88.233127.2f,32.400439.2f,65.498400.2f,68.359486.2f,31.999332.2f,86.654467.2f,86.758181.2f,74.989991.2f,64.777933.2f,24.718877.2f,86.211266.2f,48.823491.2f,47.960492.2f
82.518564.2f,52.964548.2f,61.462818.2f,72.644944.2f,65.065628.2f,39.477202.2f,35.104255.2f,14.803609.2f,32.622137.2f,76.622647.2f,12.249334.2f,31.304024.2f,40.442950.2f,53.508762.2f,49.995768.2f,59.187234.2f,17.320840.2f,67.554986.2f,40.794492.2f,75.110919.2f,72.431050.2f,24.847796.2f,49.045031.2f,79.382186.2f,11.909176.2f,41.127583.2f,49.395097.2f,22.111123.2f,69.337412.2f,67.334303.2f,50.688166.2f,79.703575.2f,24.554422.2f,23.871144.2f,31.809605.2f,66.554608.2f,41.848751.2f,24.239190.2f,45.790906.2f,13.958559.2f,59.961213.2f,66.979384.2f,32.156941.2f,52.049314.2f,8.537257.2f,61.029671.2f,65.014376.2f,66.694796.2f,60.511980.2f,32.871595.2f
86.693354.2f,51.741693.2f,65.842820.2f,76.925559.2f,69.630171.2f,43.016256.2f,36.233701.2f,15.097356.2f,35.480388.2f,80.916328.2f,10.377055.2f,31.209184.2f,36.842851.2f,58.250137.2f,54.129353.2f,63.165707.2f,22.062244.2f,70.963381.2f,39.668728.2f,79.791929.2f,76.428215.2f,20.422308.2f,53.786423.2f,83.097799.2f,16.393162.2f,45.019773.2f,49.971331.2f,24.079023.2f,74.031445.2f,71.486581.2f,52.772862.2f,83.992630.2f,26.563909.2f,19.221572.2f,36.382476.2f,69.014827.2f,37.972325.2f,25.598883.2f,50.055264.2f,17.366034.2f,64.129791.2f,70.003966.2f,34.350080.2f,55.042852.2f,12.645959.2f,65.332385.2f,69.672709.2f,65.991610.2f,62.543267.2f,36.333866.2f
28.477927.2f,62.741963.2f,78.104071.2f,87.243424.2f,38.279701.2f,82.628440.2f,96.693231.2f,83.288695.2f,85.216276.2f,29.672046.2f,68.749151.2f,97.924902.2f,110.857451.2f,53.946165.2f,27.931486.2f,86.432327.2f,60.685435.2f,5.067115.2f,60.414448.2f,49.100027.2f,18.879616.2f,83.516468.2f,53.516410.2f,14.728085.2f,67.892325.2f,78.932521.2f,43.322170.2f,51.069893.2f,48.237217.2f,87.414442.2f,27.285321.2f,30.847408.2f,85.307917.2f,85.676695.2f,47.072727.2f,14.800074.2f,111.729697.2f,87.653142.2f,32.793764.2f,56.877654.2f,82.867147.2f,5.511564.2f,89.210012.2f,95.875525.2f,70.708522.2f,80.091496.2f,44.007720.2f,60.316205.2f,22.952462.2f,38.027603.2f
81.682038.2f,62.433871.2f,52.991946.2f,63.865828.2f,62.178046.2f,29.657519.2f,26.637285.2f,10.122148.2f,22.676636.2f,75.271598.2f,22.212265.2f,24.930608.2f,41.481742.2f,48.054819.2f,49.825589.2f,49.828641.2f,13.846231.2f,69.659761.2f,50.264541.2f,70.993832.2f,72.455263.2f,33.604718.2f,43.662752.2f,80.370159.2f,6.011946.2f,31.659944.2f,57.236821.2f,28.852991.2f,65.096412.2f,58.271481.2f,56.198100.2f,78.345986.2f,15.313169.2f,31.939511.2f,29.743894.2f,71.066246.2f,43.708458.2f,15.886884.2f,45.114350.2f,18.907924.2f,50.941716.2f,70.154718.2f,22.578851.2f,42.076720.2f,2.877942.2f,52.330472.2f,61.266014.2f,75.730252.2f,65.968566.2f,35.734892.2f
22.009090.2f,66.929470.2f,70.489712.2f,79.347927.2f,30.015163.2f,76.685661.2f,92.093189.2f,80.109190.2f,80.019893.2f,21.972328.2f,67.906862.2f,94.045931.2f,108.935408.2f,46.365185.2f,21.901201.2f,79.191626.2f,56.788079.2f,4.121490.2f,63.197632.2f,40.818660.2f,11.163232.2f,83.461235.2f,46.269360.2f,11.340756.2f,64.309802.2f,72.714399.2f,47.348206.2f,50.336070.2f,39.937601.2f,79.758694.2f,30.527484.2f,23.519701.2f,80.973022.2f,85.294007.2f,42.175476.2f,21.712507.2f,110.087090.2f,83.558553.2f,26.976002.2f,54.774996.2f,75.466552.2f,11.747452.2f,84.311634.2f,89.537012.2f,67.464632.2f,72.552174.2f,35.768518.2f,66.096958.2f,28.584214.2f,35.812012.2f
113.526847.2f,60.460659.2f,88.605490.2f,98.788585.2f,96.777996.2f,62.161896.2f,45.329761.2f,29.970480.2f,52.396446.2f,107.924381.2f,30.020060.2f,36.027834.2f,17.040174.2f,84.529939.2f,80.973343.2f,83.512379.2f,48.686884.2f,96.213448.2f,50.698591.2f,106.733698.2f,102.972564.2f,17.691379.2f,80.091904.2f,109.012444.2f,41.833342.2f,65.753709.2f,66.844152.2f,47.705609.2f,100.921348.2f,92.634469.2f,74.674470.2f,110.992366.2f,41.893052.2f,14.227185.2f,63.522583.2f,91.568798.2f,15.468400.2f,38.755359.2f,77.071103.2f,43.820059.2f,85.579986.2f,94.234031.2f,48.603796.2f,70.513425.2f,37.592412.2f,87.595199.2f,96.690556.2f,75.937497.2f,83.894745.2f,62.232143.2f
51.629560.2f,87.456866.2f,18.717720.2f,29.487524.2f,27.723276.2f,30.117566.2f,52.214725.2f,52.340159.2f,38.058444.2f,44.226259.2f,59.543934.2f,58.623243.2f,84.027424.2f,7.085595.2f,32.969870.2f,26.604380.2f,33.646326.2f,54.876798.2f,77.178627.2f,30.474698.2f,47.777949.2f,75.233164.2f,6.481299.2f,58.182778.2f,39.319840.2f,24.868110.2f,72.812460.2f,51.136483.2f,24.855486.2f,28.016682.2f,60.936603.2f,46.744527.2f,44.900699.2f,74.570397.2f,25.221620.2f,66.915520.2f,86.808878.2f,48.598296.2f,29.212008.2f,44.915981.2f,22.938967.2f,60.069927.2f,43.644784.2f,39.571683.2f,43.492624.2f,20.389059.2f,23.508533.2f,95.521489.2f,67.560711.2f,40.813273.2f
33.332447.2f,59.643538.2f,82.426203.2f,91.787572.2f,43.238986.2f,85.758281.2f,98.897296.2f,84.632386.2f,87.845019.2f,34.798748.2f,68.717562.2f,99.659051.2f,111.309214.2f,58.291987.2f,31.556999.2f,90.458169.2f,62.615072.2f,9.770297.2f,58.197781.2f,54.220693.2f,24.026078.2f,82.907021.2f,57.627839.2f,19.051594.2f,69.573713.2f,82.258005.2f,40.500879.2f,51.146358.2f,53.251513.2f,91.757914.2f,25.370644.2f,35.903072.2f,87.378498.2f,85.259684.2f,49.744673.2f,10.650627.2f,112.003471.2f,89.560681.2f,36.206434.2f,57.731597.2f,87.018054.2f,4.798589.2f,91.631180.2f,99.242108.2f,72.159799.2f,84.352436.2f,48.928310.2f,56.275965.2f,19.483154.2f,39.238734.2f
99.138790.2f,55.344910.2f,75.272640.2f,85.872552.2f,82.024100.2f,50.063739.2f,37.233981.2f,17.830576.2f,41.004341.2f,93.396398.2f,17.694360.2f,29.497888.2f,25.500268.2f,69.909308.2f,66.569136.2f,71.154057.2f,33.941146.2f,82.804429.2f,44.040884.2f,91.964992.2f,88.783943.2f,14.785426.2f,65.459528.2f,95.226675.2f,27.274467.2f,53.060789.2f,57.627625.2f,34.818688.2f,86.159801.2f,79.992826.2f,62.978540.2f,96.471764.2f,30.721279.2f,11.557082.2f,48.768178.2f,79.632658.2f,26.072594.2f,28.313558.2f,62.533811.2f,29.580969.2f,72.770009.2f,81.394907.2f,38.232062.2f,60.164115.2f,23.070969.2f,74.460697.2f,81.914120.2f,70.497580.2f,72.555173.2f,48.371866.2f
58.411663.2f,32.829730.2f,74.315140.2f,85.733403.2f,51.975834.2f,65.576051.2f,71.507920.2f,53.484717.2f,63.777438.2f,55.227396.2f,33.493868.2f,69.745109.2f,76.622991.2f,54.195291.2f,31.217184.2f,78.131221.2f,36.581079.2f,35.538850.2f,25.863268.2f,64.949929.2f,46.684702.2f,46.923835.2f,50.974422.2f,49.470008.2f,41.158022.2f,64.025465.2f,16.284557.2f,16.965074.2f,60.812807.2f,83.013168.2f,11.860954.2f,57.870359.2f,59.818056.2f,49.376830.2f,32.201233.2f,28.591913.2f,76.941491.2f,60.966005.2f,31.104961.2f,26.230005.2f,76.397593.2f,31.910357.2f,65.939484.2f,79.975223.2f,42.265163.2f,75.288907.2f,55.426274.2f,38.999190.2f,21.573370.2f,15.806483.2f
66.191747.2f,101.513061.2f,2.942971.2f,14.425819.2f,42.602645.2f,25.517721.2f,48.782087.2f,55.758923.2f,35.657619.2f,58.892552.2f,69.185184.2f,57.144129.2f,85.354242.2f,23.081660.2f,50.075512.2f,10.849569.2f,43.288921.2f,71.848400.2f,90.552765.2f,41.224390.2f,63.832504.2f,83.324701.2f,23.590243.2f,74.303270.2f,46.628725.2f,20.668876.2f,88.227624.2f,64.203450.2f,36.757581.2f,11.114480.2f,77.383362.2f,61.063888.2f,45.167477.2f,81.935395.2f,39.841205.2f,83.994126.2f,88.628428.2f,48.852865.2f,46.222089.2f,56.332048.2f,6.252942.2f,77.163812.2f,41.049686.2f,28.588547.2f,50.272195.2f,3.343838.2f,37.416793.2f,110.727370.2f,84.390934.2f,56.193940.2f
43.533506.2f,49.765469.2f,61.007571.2f,71.963479.2f,35.008747.2f,57.882451.2f,69.160660.2f,54.871053.2f,58.707433.2f,39.400909.2f,41.771477.2f,69.746651.2f,82.794386.2f,38.983034.2f,14.249977.2f,66.577182.2f,32.766557.2f,25.032867.2f,42.460411.2f,47.985603.2f,32.157375.2f,57.685578.2f,36.374822.2f,37.407620.2f,39.661564.2f,55.126933.2f,32.082039.2f,24.405450.2f,43.928254.2f,70.119475.2f,18.459251.2f,42.230521.2f,57.563886.2f,59.302838.2f,21.491404.2f,27.623898.2f,83.870228.2f,59.669412.2f,14.606882.2f,28.635567.2f,64.091169.2f,25.116715.2f,62.146297.2f,71.970639.2f,42.322354.2f,62.352214.2f,38.540961.2f,54.644009.2f,25.724313.2f,9.652698.2f
55.153492.2f,36.751582.2f,70.789835.2f,82.151763.2f,48.094676.2f,62.998031.2f,70.049199.2f,52.750159.2f,61.705087.2f,51.728702.2f,34.306179.2f,68.800491.2f,77.202728.2f,50.380940.2f,27.337686.2f,74.898097.2f,34.481795.2f,33.063382.2f,29.500100.2f,61.055008.2f,43.469394.2f,48.610243.2f,47.226007.2f,46.812688.2f,39.623768.2f,61.216552.2f,19.983847.2f,16.974679.2f,56.890288.2f,79.566186.2f,12.225135.2f,54.423632.2f,58.311213.2f,50.834937.2f,28.839010.2f,28.028282.2f,77.717616.2f,59.676944.2f,27.174078.2f,25.253641.2f,73.035210.2f,30.132211.2f,64.142847.2f,77.391849.2f,41.095162.2f,71.823048.2f,51.504357.2f,42.741450.2f,22.016873.2f,12.375604.2f
118.741886.2f,72.854837.2f,86.189677.2f,95.492872.2f,100.155919.2f,58.462474.2f,38.302848.2f,28.937514.2f,48.238295.2f,112.660174.2f,38.648034.2f,28.566353.2f,4.567839.2f,85.719893.2f,86.297999.2f,79.604824.2f,51.539335.2f,103.555221.2f,62.590916.2f,109.007073.2f,108.790989.2f,29.734854.2f,81.409708.2f,115.686657.2f,43.911183.2f,62.783544.2f,77.778830.2f,55.840255.2f,103.097679.2f,88.990087.2f,83.974030.2f,115.744501.2f,38.211369.2f,25.948212.2f,67.264111.2f,100.661907.2f,5.648627.2f,34.580618.2f,81.960608.2f,49.975598.2f,82.317192.2f,102.358575.2f,43.524771.2f,64.470746.2f,39.794694.2f,84.838577.2f,99.324710.2f,88.317353.2f,93.502142.2f,68.948462.2f
79.125164.2f,78.043302.2f,37.284088.2f,47.466545.2f,56.832700.2f,12.216296.2f,20.524995.2f,21.407868.2f,8.197193.2f,72.051698.2f,39.331671.2f,25.587902.2f,51.600082.2f,38.756101.2f,50.317556.2f,32.693049.2f,19.262402.2f,72.701209.2f,66.009728.2f,62.926636.2f,71.788309.2f,50.850782.2f,34.940792.2f,81.054778.2f,16.804966.2f,14.554071.2f,70.098554.2f,41.778721.2f,57.063542.2f,41.489947.2f,65.440371.2f,74.989844.2f,11.778398.2f,48.893179.2f,30.087887.2f,78.068338.2f,54.669948.2f,15.497726.2f,45.224260.2f,31.631898.2f,34.302114.2f,74.973317.2f,12.262295.2f,25.422954.2f,18.820465.2f,36.220148.2f,54.367762.2f,90.347691.2f,74.708902.2f,42.740258.2f
106.192999.2f,49.474298.2f,87.733378.2f,98.521584.2f,90.994366.2f,63.022390.2f,49.695212.2f,30.856866.2f,54.030506.2f,100.987543.2f,21.749394.2f,41.305222.2f,27.833872.2f,80.691416.2f,73.866885.2f,84.018807.2f,44.514582.2f,87.478671.2f,39.689978.2f,101.720216.2f,95.271346.2f,6.784329.2f,76.228591.2f,100.660534.2f,38.766805.2f,65.875577.2f,56.114848.2f,39.038682.2f,96.047546.2f,92.758442.2f,64.795372.2f,104.019881.2f,43.735009.2f,4.077422.2f,58.030962.2f,81.725096.2f,26.490823.2f,41.239015.2f,70.362365.2f,36.991393.2f,85.489679.2f,84.985677.2f,51.193176.2f,73.162313.2f,34.765281.2f,87.032982.2f,91.499034.2f,64.951058.2f,73.783236.2f,54.352072.2f
59.215772.2f,29.534831.2f,81.574595.2f,92.858269.2f,56.051653.2f,73.763574.2f,79.620785.2f,61.233071.2f,72.031087.2f,57.009727.2f,39.917510.2f,77.596067.2f,82.983575.2f,60.581848.2f,35.594811.2f,85.857772.2f,44.836084.2f,34.490049.2f,25.663055.2f,69.084316.2f,47.520696.2f,51.801071.2f,57.653538.2f,48.536723.2f,49.328758.2f,72.111309.2f,10.446641.2f,24.562193.2f,65.427331.2f,90.420850.2f,7.470468.2f,59.402802.2f,67.958224.2f,54.620958.2f,39.778127.2f,23.699886.2f,83.035472.2f,69.016891.2f,36.490042.2f,34.243577.2f,83.948233.2f,29.331416.2f,74.157409.2f,88.163749.2f,50.296122.2f,82.665431.2f,60.062461.2f,32.764248.2f,15.345511.2f,23.325256.2f
99.572899.2f,49.322828.2f,80.260143.2f,91.126320.2f,83.781293.2f,55.968147.2f,44.178551.2f,24.255053.2f,47.277311.2f,94.183316.2f,15.511838.2f,36.504586.2f,29.088981.2f,73.129856.2f,67.107084.2f,76.800699.2f,36.943128.2f,81.724268.2f,38.439645.2f,94.335613.2f,88.833210.2f,7.777530.2f,68.666283.2f,94.627885.2f,31.174162.2f,58.626150.2f,53.262149.2f,33.187834.2f,88.632490.2f,85.442197.2f,60.240388.2f,97.233272.2f,37.186930.2f,4.826938.2f,50.694066.2f,77.105871.2f,28.759602.2f,34.998473.2f,63.428762.2f,30.003206.2f,78.145163.2f,79.687098.2f,44.827432.2f,66.629366.2f,27.197668.2f,79.605360.2f,84.142616.2f,64.643237.2f,69.558339.2f,47.964811.2f
62.101641.2f,83.447012.2f,21.195178.2f,32.819508.2f,38.608607.2f,18.327974.2f,39.597290.2f,40.446558.2f,25.457152.2f,54.760975.2f,51.029170.2f,45.937938.2f,71.779198.2f,18.887704.2f,38.092127.2f,23.145338.2f,24.972591.2f,61.105081.2f,72.313662.2f,42.978822.2f,56.625079.2f,65.703492.2f,15.748253.2f,66.699785.2f,29.007653.2f,13.542715.2f,71.027803.2f,45.986552.2f,37.233461.2f,28.714618.2f,61.667799.2f,57.498941.2f,32.282178.2f,64.600694.2f,22.983428.2f,70.572453.2f,74.682711.2f,36.001568.2f,33.368825.2f,37.939125.2f,21.667062.2f,65.153886.2f,31.007713.2f,30.040220.2f,32.933348.2f,21.368653.2f,35.214833.2f,93.241031.2f,69.573510.2f,39.393331.2f
70.763253.2f,35.855037.2f,69.103205.2f,80.788750.2f,58.456151.2f,53.942409.2f,55.331709.2f,35.885480.2f,49.863768.2f,66.123583.2f,15.179366.2f,52.365677.2f,58.136910.2f,53.762238.2f,39.243766.2f,70.214977.2f,24.509611.2f,51.282136.2f,24.287353.2f,70.533413.2f,59.524302.2f,30.322504.2f,49.662879.2f,64.486477.2f,26.201186.2f,53.738798.2f,28.533940.2f,3.157628.2f,65.402019.2f,76.771739.2f,30.427644.2f,69.070625.2f,43.998536.2f,32.138834.2f,28.938361.2f,46.994706.2f,58.590338.2f,44.497454.2f,36.668727.2f,11.068163.2f,69.586901.2f,49.105875.2f,50.927372.2f,67.967815.2f,26.024956.2f,69.454209.2f,60.287397.2f,47.701114.2f,40.124256.2f,19.050362.2f
70.553813.2f,66.752776.2f,41.500609.2f,52.829600.2f,49.909326.2f,23.032512.2f,31.007851.2f,22.116723.2f,20.750665.2f,63.833313.2f,30.700729.2f,33.161537.2f,54.088100.2f,34.993746.2f,39.870773.2f,40.232522.2f,6.706065.2f,61.439586.2f,54.934509.2f,58.149766.2f,62.136245.2f,44.915790.2f,30.617445.2f,70.810981.2f,8.225871.2f,22.928904.2f,57.711814.2f,29.721242.2f,52.234235.2f,47.818769.2f,52.801098.2f,66.873507.2f,19.746333.2f,43.822835.2f,19.177978.2f,65.739521.2f,56.514307.2f,22.488799.2f,34.870520.2f,19.914281.2f,40.444266.2f,63.150364.2f,23.810392.2f,37.240431.2f,12.283591.2f,41.199918.2f,48.595629.2f,78.428697.2f,62.122960.2f,30.204949.2f
