79.652334.2f,60.937276.2f,58.069772.2f,11.167368.2f,48.169375.2f,9.999227.2f,44.940676.2f,51.953650.2f,33.608528.2f,16.317098.2f,79.910422.2f,38.062511.2f,33.169555.2f,61.769025.2f,31.546372.2f,15.720092.2f,18.544382.2f,9.955096.2f,35.159821.2f,2.411465.2f,66.370835.2f,26.151806.2f,64.273949.2f,44.893495.2f,3.521538.2f,36.558658.2f,68.954134.2f,62.584886.2f,44.395193.2f,29.545510.2f,33.242145.2f,89.417972.2f,51.235306.2f,68.468148.2f,63.836936.2f,77.152101.2f,24.898043.2f,25.812717.2f,62.184847.2f,38.140089.2f
107.589431.2f,47.472244.2f,20.978284.2f,26.066849.2f,11.654662.2f,42.790477.2f,27.032008.2f,69.144817.2f,64.463981.2f,20.941217.2f,101.518245.2f,53.899326.2f,5.737203.2f,56.370047.2f,47.886402.2f,27.590022.2f,25.632464.2f,40.965402.2f,56.030113.2f,39.597730.2f,35.264315.2f,24.403632.2f,45.596403.2f,70.433232.2f,34.099721.2f,67.072708.2f,58.733442.2f,54.862885.2f,66.045029.2f,66.400080.2f,46.152532.2f,83.029076.2f,46.674624.2f,86.735732.2f,87.343479.2f,66.240446.2f,42.856051.2f,53.229459.2f,39.153679.2f,74.631872.2f
56.847059.2f,37.385853.2f,67.989971.2f,40.996516.2f,58.800381.2f,49.742283.2f,36.995518.2f,15.166126.2f,69.949252.2f,44.061538.2f,47.685739.2f,3.478461.2f,48.316965.2f,29.725596.2f,8.995411.2f,31.697467.2f,31.581874.2f,31.181164.2f,10.401876.2f,40.389522.2f,61.360009.2f,29.724184.2f,44.891563.2f,22.481069.2f,38.960665.2f,28.444915.2f,39.148625.2f,32.465956.2f,15.119134.2f,45.953111.2f,8.325170.2f,53.096447.2f,23.538391.2f,32.730441.2f,34.695236.2f,45.984300.2f,15.737138.2f,20.765641.2f,48.609345.2f,48.648873.2f
5.484664.2f,91.988432.2f,126.827694.2f,90.820904.2f,117.293742.2f,88.555258.2f,96.093676.2f,45.052489.2f,96.163934.2f,95.616036.2f,18.832427.2f,58.102662.2f,105.195419.2f,79.747909.2f,63.289508.2f,84.427678.2f,85.722018.2f,74.930318.2f,54.907766.2f,82.298058.2f,119.873363.2f,86.797557.2f,100.348460.2f,40.623100.2f,84.762757.2f,47.514508.2f,88.312793.2f,83.464541.2f,45.119593.2f,64.258769.2f,65.692653.2f,86.925146.2f,79.336043.2f,32.368307.2f,24.535293.2f,91.494739.2f,68.064587.2f,59.297678.2f,105.899498.2f,57.731419.2f
96.895798.2f,12.435780.2f,36.590074.2f,46.537955.2f,31.677454.2f,64.372454.2f,10.469890.2f,53.585832.2f,88.357760.2f,44.659734.2f,84.391283.2f,42.956511.2f,32.986839.2f,24.751678.2f,40.958460.2f,39.274437.2f,36.448138.2f,51.560079.2f,48.903076.2f,56.635300.2f,21.462545.2f,28.835904.2f,10.064793.2f,63.030510.2f,51.568305.2f,66.285095.2f,23.846037.2f,21.930479.2f,55.849140.2f,76.743419.2f,37.186742.2f,48.112718.2f,19.677842.2f,68.371066.2f,74.167180.2f,30.693703.2f,41.106970.2f,53.796069.2f,8.177746.2f,82.562428.2f
17.099983.2f,79.040311.2f,116.896312.2f,84.798376.2f,107.757204.2f,85.531452.2f,85.153903.2f,33.957518.2f,96.720251.2f,89.165694.2f,4.037376.2f,48.616385.2f,96.728717.2f,66.314991.2f,54.634061.2f,77.298082.2f,78.153899.2f,69.856951.2f,46.947506.2f,78.148406.2f,108.038862.2f,78.069103.2f,87.458209.2f,34.633732.2f,79.684339.2f,44.586613.2f,74.519335.2f,70.059620.2f,36.741970.2f,64.644752.2f,56.377444.2f,72.057347.2f,67.017253.2f,18.553722.2f,15.734359.2f,77.230225.2f,60.293172.2f,53.810200.2f,93.527033.2f,59.760583.2f
71.649463.2f,24.367389.2f,54.364941.2f,36.971509.2f,45.767350.2f,50.601651.2f,22.378059.2f,28.934851.2f,73.355546.2f,38.302686.2f,61.131642.2f,17.050639.2f,37.487826.2f,21.283912.2f,15.990764.2f,27.163821.2f,25.678623.2f,33.421282.2f,23.215215.2f,41.351621.2f,46.438860.2f,20.560489.2f,31.008765.2f,37.121817.2f,37.991899.2f,41.107245.2f,29.348785.2f,22.620418.2f,30.009262.2f,54.777780.2f,12.077897.2f,48.811686.2f,11.447849.2f,45.460940.2f,49.235946.2f,37.274211.2f,18.643308.2f,29.928492.2f,33.904594.2f,59.247215.2f
79.758262.2f,52.782664.2f,52.016594.2f,7.076298.2f,41.905372.2f,17.995826.2f,36.733706.2f,48.049537.2f,41.827234.2f,12.157590.2f,77.832609.2f,33.203913.2f,26.934676.2f,54.151852.2f,26.384937.2f,7.463377.2f,10.315762.2f,9.565346.2f,31.670748.2f,9.977421.2f,58.661652.2f,17.900045.2f,56.018369.2f,43.516612.2f,4.965469.2f,37.213023.2f,61.044284.2f,54.781416.2f,41.589837.2f,34.989756.2f,27.317162.2f,82.031598.2f,43.488082.2f,65.250059.2f,62.137710.2f,69.268560.2f,19.571237.2f,24.457160.2f,53.981777.2f,43.036392.2f
107.334408.2f,25.939385.2f,22.988528.2f,44.602498.2f,19.502864.2f,63.055004.2f,13.610782.2f,64.550133.2f,86.651328.2f,41.288228.2f,96.276966.2f,52.102386.2f,25.852836.2f,38.442888.2f,48.623226.2f,39.835677.2f,36.893865.2f,53.759507.2f,57.138142.2f,56.742474.2f,12.064816.2f,30.189672.2f,20.965410.2f,71.913094.2f,51.192361.2f,73.178742.2f,37.135961.2f,35.646292.2f,65.343151.2f,80.132834.2f,45.253351.2f,61.060875.2f,32.324686.2f,80.344475.2f,84.948034.2f,43.308495.2f,46.946680.2f,59.712127.2f,13.082235.2f,86.959477.2f
95.667892.2f,37.668447.2f,84.096632.2f,89.426712.2f,80.867661.2f,104.313410.2f,58.244074.2f,60.572838.2f,127.035456.2f,89.450916.2f,75.957566.2f,62.869245.2f,81.576385.2f,32.557626.2f,66.596054.2f,80.015519.2f,77.956779.2f,87.037484.2f,69.572310.2f,95.101582.2f,62.485347.2f,71.118875.2f,40.695314.2f,76.636532.2f,91.553670.2f,86.465881.2f,26.726286.2f,32.151323.2f,69.134462.2f,105.349848.2f,63.352446.2f,7.679230.2f,43.246080.2f,63.342033.2f,75.441155.2f,18.881648.2f,71.520751.2f,80.074695.2f,48.894790.2f,107.615665.2f
109.005814.2f,34.906872.2f,15.713592.2f,37.781278.2f,9.189788.2f,56.003105.2f,17.175589.2f,67.425756.2f,78.982888.2f,33.681585.2f,99.812177.2f,53.537155.2f,16.817052.2f,46.189780.2f,48.900868.2f,35.094045.2f,32.313460.2f,49.431336.2f,57.545124.2f,50.808837.2f,19.002968.2f,27.089882.2f,31.119530.2f,72.494644.2f,45.133909.2f,71.938071.2f,46.343234.2f,43.866347.2f,66.673180.2f,75.944614.2f,46.063624.2f,70.607041.2f,38.329519.2f,84.170539.2f,87.253880.2f,53.074376.2f,45.793883.2f,58.037959.2f,23.660273.2f,83.416263.2f
52.118953.2f,46.538649.2f,71.971535.2f,38.266189.2f,62.248635.2f,43.506634.2f,43.115219.2f,16.726953.2f,61.955688.2f,42.280779.2f,46.670789.2f,6.517697.2f,50.041610.2f,39.616827.2f,8.272853.2f,30.215434.2f,31.029494.2f,25.317284.2f,0.488509.2f,34.555748.2f,68.156805.2f,31.606145.2f,53.649108.2f,15.330702.2f,34.413549.2f,18.720502.2f,48.992536.2f,42.263076.2f,10.390710.2f,36.303079.2f,11.470930.2f,62.679082.2f,32.782672.2f,33.621744.2f,31.689311.2f,55.911462.2f,13.164936.2f,11.753906.2f,56.531271.2f,38.721130.2f
117.104613.2f,45.131239.2f,7.241590.2f,39.910430.2f,2.966109.2f,57.066144.2f,27.324828.2f,76.407896.2f,78.708256.2f,34.997423.2f,108.923605.2f,61.970139.2f,17.962295.2f,56.541906.2f,56.780947.2f,39.723797.2f,37.282071.2f,53.801333.2f,65.336382.2f,53.435063.2f,24.056289.2f,33.701098.2f,40.828835.2f,80.191778.2f,47.831785.2f,78.410594.2f,56.536010.2f,54.207118.2f,74.874192.2f,79.846563.2f,54.306524.2f,80.711815.2f,48.536112.2f,93.472270.2f,95.816725.2f,63.062592.2f,52.854076.2f,64.423678.2f,32.878645.2f,87.828696.2f
10.376539.2f,87.949746.2f,117.774689.2f,78.578131.2f,107.901249.2f,74.424645.2f,88.749524.2f,40.310891.2f,80.644832.2f,83.630658.2f,26.854407.2f,50.256012.2f,94.848476.2f,77.020340.2f,54.236777.2f,73.210111.2f,74.868454.2f,62.294002.2f,45.589854.2f,68.897703.2f,113.441685.2f,77.048831.2f,96.031020.2f,30.639181.2f,71.933907.2f,34.386099.2f,86.222244.2f,80.573681.2f,37.053920.2f,48.979321.2f,57.256525.2f,89.227833.2f,74.485272.2f,33.798679.2f,21.490570.2f,90.692959.2f,57.907886.2f,47.478383.2f,100.545802.2f,42.094393.2f
104.013012.2f,23.245310.2f,25.758159.2f,43.102937.2f,21.230373.2f,61.518272.2f,10.434493.2f,61.188591.2f,85.273230.2f,40.110329.2f,92.899952.2f,48.840490.2f,25.559911.2f,35.407063.2f,45.492379.2f,37.750970.2f,34.801524.2f,51.457418.2f,53.969003.2f,54.867080.2f,14.821114.2f,27.830460.2f,19.049323.2f,68.701221.2f,49.389308.2f,70.194979.2f,34.585618.2f,32.724826.2f,62.070638.2f,77.702018.2f,42.071062.2f,58.713409.2f,29.008046.2f,76.968034.2f,81.600870.2f,41.081384.2f,44.029158.2f,56.830716.2f,11.946192.2f,84.369292.2f
31.916633.2f,65.380464.2f,106.329697.2f,79.264073.2f,97.739168.2f,83.312304.2f,73.828547.2f,25.009426.2f,97.965179.2f,83.022704.2f,11.957967.2f,40.526004.2f,88.105340.2f,52.198558.2f,47.229700.2f,70.720243.2f,71.031495.2f,65.960814.2f,41.052327.2f,74.948022.2f,95.412031.2f,69.566435.2f,73.791145.2f,32.944701.2f,75.386679.2f,44.979122.2f,59.902505.2f,55.938090.2f,31.525989.2f,66.902453.2f,48.006686.2f,56.489787.2f,54.310928.2f,7.459851.2f,17.314208.2f,62.091097.2f,53.674170.2f,50.397555.2f,80.406884.2f,63.923188.2f
7.838116.2f,96.915150.2f,131.351122.2f,94.636013.2f,121.757601.2f,91.665541.2f,100.802947.2f,49.874650.2f,98.243845.2f,99.509940.2f,23.426673.2f,62.680461.2f,109.479110.2f,84.699023.2f,67.717163.2f,88.497077.2f,89.874870.2f,78.599718.2f,59.261486.2f,85.716380.2f,124.684014.2f,91.165773.2f,105.269211.2f,44.768491.2f,88.388019.2f,50.932834.2f,93.267059.2f,88.414497.2f,49.606661.2f,66.606665.2f,70.217352.2f,91.683620.2f,84.219525.2f,37.308757.2f,29.313194.2f,96.427597.2f,72.318207.2f,63.154665.2f,110.774903.2f,59.660165.2f
