27.401855.2f,66.807939.2f,61.724652.2f,60.196955.2f,88.246879.2f,16.653191.2f,45.128521.2f,93.278752.2f,94.622628.2f,79.175995.2f,15.471293.2f,19.307663.2f,104.012103.2f,88.105480.2f,44.673878.2f,36.821463.2f,95.193063.2f,78.644869.2f,62.782113.2f,17.626721.2f,89.876106.2f,97.062913.2f,48.259828.2f,69.785998.2f,20.716767.2f,65.513086.2f,39.031875.2f,86.319474.2f,19.652589.2f,63.816029.2f,49.098210.2f,75.582539.2f,28.307385.2f,76.797009.2f,24.717221.2f,60.672478.2f,60.553097.2f,99.004853.2f,29.963919.2f,83.535843.2f
11.438661.2f,52.622144.2f,66.946304.2f,64.319579.2f,88.197168.2f,6.688356.2f,28.060441.2f,77.469806.2f,91.663334.2f,65.195492.2f,4.446030.2f,16.534143.2f,95.351768.2f,72.238133.2f,54.189733.2f,43.714403.2f,86.928933.2f,61.468258.2f,70.643167.2f,10.718050.2f,73.374673.2f,91.549963.2f,35.727112.2f,71.644340.2f,32.148229.2f,50.088448.2f,48.191460.2f,77.408500.2f,27.532693.2f,66.160160.2f,37.067533.2f,76.823275.2f,11.582799.2f,69.813039.2f,9.321133.2f,44.854760.2f,48.111364.2f,83.001423.2f,37.686106.2f,66.344426.2f
62.830261.2f,23.854217.2f,91.564482.2f,87.029764.2f,84.463938.2f,79.673287.2f,46.872634.2f,4.889350.2f,74.752746.2f,14.739307.2f,78.351448.2f,72.559385.2f,51.023321.2f,4.147780.2f,96.888292.2f,86.256043.2f,48.630086.2f,21.679641.2f,101.575118.2f,72.121347.2f,10.590521.2f,63.707510.2f,42.875833.2f,83.076575.2f,90.198042.2f,24.069829.2f,93.031309.2f,42.008527.2f,83.797714.2f,82.334504.2f,42.825372.2f,83.345641.2f,70.379768.2f,49.389542.2f,65.333475.2f,29.241940.2f,32.969994.2f,10.711403.2f,85.997536.2f,20.267865.2f
42.763946.2f,28.916423.2f,93.777240.2f,89.538459.2f,98.033320.2f,55.943308.2f,25.146871.2f,33.542852.2f,92.807467.2f,34.893242.2f,55.549254.2f,57.482833.2f,77.738239.2f,29.044792.2f,91.723546.2f,79.922455.2f,72.596908.2f,11.981887.2f,102.023369.2f,54.548374.2f,26.294396.2f,85.100198.2f,36.171441.2f,90.007326.2f,77.423333.2f,21.534877.2f,86.517814.2f,63.518642.2f,71.040686.2f,87.090237.2f,37.589939.2f,92.437909.2f,44.531771.2f,65.031552.2f,45.462362.2f,19.617745.2f,36.153767.2f,37.271774.2f,77.074845.2f,16.072383.2f
8.157648.2f,44.292433.2f,72.302210.2f,69.123733.2f,89.695022.2f,15.877477.2f,17.348011.2f,67.236171.2f,91.123755.2f,56.734121.2f,15.268377.2f,23.427433.2f,90.633228.2f,61.997550.2f,62.293492.2f,51.015885.2f,82.661391.2f,50.119227.2f,77.388571.2f,18.195290.2f,62.567142.2f,89.214322.2f,30.053842.2f,74.817323.2f,42.123015.2f,40.608642.2f,56.357365.2f,72.859257.2f,36.653720.2f,69.824695.2f,31.774367.2f,79.447520.2f,7.214391.2f,66.960062.2f,9.324403.2f,35.107228.2f,41.630761.2f,72.563331.2f,45.788941.2f,54.961332.2f
12.822895.2f,53.074448.2f,61.918054.2f,59.417550.2f,84.092557.2f,10.127724.2f,30.546647.2f,78.960864.2f,88.220881.2f,65.581557.2f,7.319571.2f,11.758417.2f,93.587128.2f,73.762839.2f,48.804323.2f,38.424776.2f,85.003092.2f,64.057904.2f,65.373428.2f,6.328959.2f,75.364196.2f,88.784653.2f,35.191388.2f,67.119479.2f,26.812857.2f,51.276185.2f,42.807136.2f,75.670112.2f,22.128579.2f,61.528517.2f,36.304644.2f,72.429238.2f,16.912530.2f,67.395446.2f,10.156141.2f,46.296231.2f,47.646722.2f,84.630484.2f,32.321494.2f,68.948969.2f
63.292420.2f,31.254762.2f,101.770421.2f,97.266687.2f,97.819318.2f,78.592504.2f,45.774111.2f,12.403340.2f,88.967075.2f,27.133629.2f,77.765748.2f,75.646805.2f,66.053631.2f,11.262055.2f,104.559010.2f,93.308090.2f,63.514912.2f,12.975510.2f,111.320671.2f,74.047311.2f,4.448275.2f,78.382339.2f,48.052891.2f,94.638613.2f,94.669196.2f,27.661173.2f,100.127082.2f,56.465589.2f,88.162987.2f,93.219866.2f,48.600646.2f,95.534535.2f,67.921923.2f,62.703529.2f,65.969183.2f,30.981541.2f,41.133520.2f,13.565598.2f,92.016044.2f,8.739932.2f
4.333614.2f,45.010929.2f,62.848386.2f,59.847350.2f,82.011901.2f,14.573749.2f,22.132532.2f,70.522023.2f,84.699151.2f,57.567771.2f,12.358938.2f,13.419947.2f,87.480220.2f,65.314880.2f,52.291837.2f,41.066487.2f,79.100268.2f,55.604357.2f,67.578227.2f,8.346143.2f,66.859267.2f,84.074893.2f,27.804800.2f,66.232394.2f,32.431364.2f,42.897636.2f,46.351357.2f,69.539750.2f,26.762994.2f,61.002231.2f,29.129487.2f,71.140928.2f,14.253335.2f,62.184984.2f,1.649671.2f,37.847163.2f,40.211186.2f,76.166485.2f,35.781134.2f,60.495258.2f
66.392831.2f,64.366215.2f,13.741333.2f,11.356074.2f,20.186976.2f,76.827048.2f,72.445016.2f,88.224789.2f,32.104388.2f,68.694770.2f,74.023702.2f,54.956926.2f,58.739675.2f,85.228025.2f,33.594330.2f,33.906875.2f,51.073727.2f,89.936910.2f,23.619086.2f,60.601836.2f,91.212544.2f,41.960753.2f,54.600023.2f,0.700753.2f,50.928557.2f,70.276823.2f,35.658381.2f,48.576568.2f,49.726752.2f,5.489835.2f,52.907969.2f,6.730756.2f,80.124625.2f,36.482093.2f,65.818356.2f,70.546531.2f,54.957273.2f,93.629357.2f,40.401658.2f,93.313195.2f
48.923761.2f,71.487246.2f,27.687001.2f,27.952886.2f,59.238207.2f,50.390813.2f,63.365637.2f,99.702803.2f,69.909741.2f,81.248129.2f,47.980034.2f,32.637576.2f,89.757228.2f,95.236838.2f,7.696447.2f,8.989944.2f,80.938958.2f,92.430246.2f,26.125397.2f,37.899434.2f,99.388624.2f,76.893546.2f,53.724223.2f,39.716766.2f,16.348282.2f,74.087839.2f,3.430091.2f,74.593317.2f,19.765850.2f,33.860351.2f,53.153987.2f,45.779190.2f,58.670063.2f,62.323386.2f,46.908833.2f,71.375725.2f,62.079202.2f,105.696009.2f,10.507272.2f,96.958309.2f
35.204225.2f,8.228924.2f,63.213200.2f,58.771840.2f,65.149895.2f,52.919274.2f,25.083900.2f,36.541623.2f,60.782400.2f,19.604595.2f,50.988631.2f,41.523871.2f,52.232479.2f,31.975937.2f,65.610086.2f,54.598663.2f,45.022553.2f,32.244458.2f,72.445875.2f,42.099818.2f,36.335387.2f,54.786711.2f,11.495091.2f,57.727729.2f,58.298513.2f,12.488968.2f,61.412212.2f,35.155525.2f,51.956955.2f,55.402520.2f,11.004527.2f,59.759117.2f,46.575461.2f,33.233054.2f,37.236239.2f,13.391418.2f,3.359010.2f,42.546720.2f,54.017953.2f,35.958053.2f
91.130651.2f,67.945880.2f,55.226025.2f,52.816577.2f,23.883911.2f,106.120947.2f,89.134531.2f,79.931057.2f,9.542389.2f,64.397625.2f,103.417616.2f,85.564626.2f,29.348262.2f,79.353331.2f,74.817642.2f,72.678823.2f,27.673580.2f,91.481296.2f,64.229371.2f,90.133564.2f,86.192429.2f,12.206718.2f,70.000027.2f,40.886816.2f,88.419045.2f,75.385247.2f,75.998521.2f,34.245162.2f,85.384305.2f,46.064552.2f,68.052335.2f,35.459696.2f,105.256957.2f,32.654521.2f,91.707065.2f,78.618689.2f,62.481343.2f,83.539649.2f,78.192841.2f,92.952448.2f
30.572302.2f,37.825322.2f,36.801126.2f,32.837049.2f,51.240919.2f,43.691401.2f,36.784285.2f,65.913945.2f,54.388695.2f,47.432772.2f,40.942074.2f,23.035600.2f,62.858946.2f,61.536174.2f,35.970965.2f,25.026473.2f,53.933302.2f,60.351996.2f,44.606303.2f,27.530202.2f,65.972597.2f,55.502764.2f,21.459269.2f,36.513996.2f,32.058484.2f,41.141619.2f,31.815343.2f,45.593988.2f,26.664843.2f,31.995303.2f,20.392106.2f,40.889982.2f,44.681358.2f,35.243012.2f,30.411888.2f,39.311210.2f,28.270834.2f,71.897795.2f,25.361555.2f,64.591320.2f
8.289907.2f,46.616832.2f,58.741436.2f,55.877221.2f,79.017566.2f,15.697147.2f,25.773484.2f,72.962149.2f,82.422177.2f,59.071818.2f,13.040264.2f,8.810595.2f,86.916602.2f,67.797706.2f,47.684099.2f,36.545550.2f,78.370402.2f,58.972504.2f,63.180762.2f,3.784617.2f,69.718132.2f,82.501597.2f,28.493580.2f,62.720978.2f,27.837365.2f,45.187050.2f,41.731321.2f,68.988207.2f,22.101749.2f,57.347851.2f,29.568494.2f,67.794397.2f,18.273974.2f,60.928279.2f,5.791002.2f,40.396787.2f,40.938955.2f,78.707345.2f,31.151800.2f,63.853561.2f
48.054586.2f,30.310433.2f,43.102388.2f,38.588159.2f,40.140316.2f,64.053184.2f,45.969048.2f,53.672539.2f,37.048374.2f,34.071556.2f,61.483502.2f,45.330877.2f,39.734218.2f,50.543788.2f,52.224536.2f,43.889963.2f,30.822901.2f,56.078080.2f,53.420292.2f,48.905461.2f,56.521047.2f,34.295383.2f,26.646434.2f,34.461948.2f,54.625003.2f,36.904438.2f,49.934689.2f,22.607914.2f,49.624832.2f,33.564502.2f,24.686127.2f,35.499646.2f,62.002388.2f,12.476162.2f,48.909619.2f,38.390598.2f,21.759996.2f,59.207670.2f,46.498938.2f,59.112618.2f
79.222621.2f,62.961699.2f,38.529397.2f,36.083326.2f,9.721564.2f,92.968276.2f,79.946974.2f,80.469997.2f,7.256906.2f,62.570047.2f,90.200014.2f,71.705134.2f,38.300586.2f,78.816481.2f,58.129475.2f,56.486789.2f,32.726884.2f,88.177404.2f,47.754719.2f,76.679504.2f,85.489963.2f,19.306458.2f,60.597128.2f,24.158176.2f,72.657593.2f,70.119235.2f,59.485901.2f,34.781024.2f,70.085971.2f,29.362437.2f,58.645923.2f,18.865112.2f,93.465105.2f,27.143123.2f,79.434536.2f,72.310971.2f,55.613157.2f,84.974552.2f,62.274634.2f,90.468023.2f
21.466826.2f,61.383112.2f,62.123779.2f,60.183325.2f,86.976299.2f,11.834061.2f,39.143817.2f,87.547412.2f,92.434155.2f,73.829047.2f,10.083026.2f,15.593546.2f,100.129166.2f,82.357927.2f,46.564433.2f,37.528934.2f,91.399112.2f,72.666484.2f,64.179989.2f,12.563463.2f,84.008271.2f,94.089857.2f,43.110397.2f,69.053725.2f,22.961178.2f,59.824026.2f,40.699499.2f,82.311302.2f,20.152554.2f,63.204943.2f,44.070279.2f,74.677875.2f,22.797071.2f,73.298870.2f,18.802691.2f,54.898759.2f,55.505473.2f,93.237926.2f,30.840266.2f,77.556913.2f
